"","SecId","X","Date","diff20","bin.diff20","ksvm","nnet","rf","ada","ksvm.prob.0","ksvm.prob.1","nnet.prob","rf.prob.0","rf.prob.1","ada.prob.1","ada.prob.2","votes","voted","all.prob","voted.prob","type","sector","PriceToday","PriceForward20Days"
"94",568,94,"2009-12-01",5.0498724,0,0,0,0,0,0.866149979871775,0.133850020128225,0,0.692,0.308,0.973685620828463,0.0263143791715372,0,0,0.117041099824941,0,"test","Financials",48.03,50.55
"95",575,95,"2009-12-01",6.285715,0,0,0,0,0,0.931344252909,0.0686557470909995,0,0.728,0.272,0.995641999932736,0.00435800006726383,0,0,0.0862534367895658,0,"test","Financials",31.69,35.34
"96",585,96,"2009-12-01",13.444937,1,0,0,0,0,0.951778171474515,0.0482218285254847,0,0.852,0.148,0.999203099781959,0.000796900218040686,0,0,0.0492546821858814,0,"test","Financials",39.17,43.37
"97",598,97,"2009-12-01",1.9991875,0,0,0,0,0,0.936984352451521,0.0630156475484792,0,0.848,0.152,0.995615503846212,0.0043844961537876,0,0,0.0548500359255667,0,"test","Financials",25.25,25
"98",601,98,"2009-12-01",17.158436,1,0,1,0,0,0.871756116264114,0.128243883735886,0.999980688092963,0.596,0.404,0.902342480267096,0.0976575197329042,1,0,0.407470522890439,0,"test","Financials",39.46,47.25
"99",612,99,"2009-12-01",13.267147,1,0,0,0,0,0.955834947257947,0.0441650527420532,0,0.794,0.206,0.998332436164543,0.00166756383545733,0,0,0.0629581541443776,0,"test","Financials",11.42,12.55
"100",622,100,"2009-12-01",2.0383,0,0,0,0,0,0.912390541514913,0.0876094584850875,0,0.83,0.17,0.99559422637321,0.00440577362678976,0,0,0.0655038080279693,0,"test","Financials",16.35,16.52
"101",624,101,"2009-12-01",4.8004985,0,0,0,0,0,0.907545924976445,0.0924540750235554,0,0.826,0.174,0.998576141918222,0.00142385808177793,0,0,0.0669694832763333,0,"test","Financials",81.36,85.36
"102",625,102,"2009-12-01",5.216205,0,0,0,0,0,0.859678137269893,0.140321862730107,1.56629377203975e-06,0.862,0.138,0.99863729479451,0.0013627052054903,0,0,0.0699215335573422,0,"test","Financials",30.33,30.66
"103",626,103,"2009-12-01",13.004171,1,0,0,0,0,0.707837954176158,0.292162045823842,0,0.55,0.45,0.925327774460605,0.0746722255393949,0,0,0.204208567840809,0,"test","Financials",14.7,16.25
"104",628,104,"2009-12-01",6.824386,0,0,0,0,0,0.914678627674174,0.0853213723258263,0,0.762,0.238,0.998881148330978,0.0011188516690217,0,0,0.081110055998712,0,"test","Financials",11.4,11.74
"105",634,105,"2009-12-01",-3.5868049,0,0,1,0,0,0.491643554912997,0.508356445087003,0.999997649211421,0.632,0.368,0.632266417803137,0.367733582196863,1,0,0.561021919123822,1,"test","Financials",12.63453,12.635651
"106",636,106,"2009-12-01",9.928799,1,0,0,0,0,0.903388739708749,0.0966112602912513,0,0.692,0.308,0.990927007371588,0.00907299262841227,0,0,0.103421063229916,0,"test","Financials",26,27.79
"107",639,107,"2009-12-01",3.286147,0,0,0,0,0,0.821655403465313,0.178344596534687,0,0.8,0.2,0.991646693365267,0.00835330663473272,0,0,0.096674475792355,0,"test","Financials",20.93,20.43
"108",641,108,"2009-12-01",6.349206,0,0,1,0,0,0.827823636024884,0.172176363975116,1,0.694,0.306,0.919029127272241,0.0809708727277591,1,0,0.389786809175719,0,"test","Financials",13.29,14.07
"109",642,109,"2009-12-01",7.06774,0,0,0,0,0,0.934438704890277,0.0655612951097231,0,0.868,0.132,0.997061365704918,0.00293863429508234,0,0,0.0501249823512014,0,"test","Financials",64.46,69.23
"110",644,110,"2009-12-01",5.952382,0,0,1,0,0,0.896304468840882,0.103695531159118,0.999287341225181,0.722,0.278,0.980723142145017,0.0192768578549831,1,0,0.350064932559821,0,"test","Financials",8.61,8.9
"111",648,111,"2009-12-01",1.667285,0,0,0,0,0,0.886876913860936,0.113123086139064,0,0.68,0.32,0.997818355972686,0.00218164402731396,0,0,0.108826182541595,0,"test","Financials",82.05,82.93
"112",658,112,"2009-12-01",9.01519,1,0,0,0,0,0.741799886788973,0.258200113211027,2.06731646225898e-05,0.784,0.216,0.986640992762348,0.0133590072376518,0,0,0.121894948403325,0,"test","Financials",41.4,44.5
"113",660,113,"2009-12-01",8.28582,0,0,0,0,0,0.934345988634933,0.0656540113650673,0,0.692,0.308,0.996503670706422,0.00349632929357764,0,0,0.0942875851646612,0,"test","Financials",26.33,28.49
"114",664,114,"2009-12-01",4.480839,0,0,0,0,0,0.948770009462256,0.0512299905377445,0,0.882,0.118,0.988586694757571,0.0114133052424285,0,0,0.0451608239450432,0,"test","Financials",31.29,33.81
"115",666,115,"2009-12-01",6.1063766,0,0,0,0,0,0.90458035432855,0.0954196456714496,0,0.696,0.304,0.997611730286399,0.00238826971360097,0,0,0.100451978846263,0,"test","Financials",45.33,48.48
"116",671,116,"2009-12-01",13.950146,1,0,0,0,0,0.815911246019183,0.184088753980817,0,0.66,0.34,0.950296347631725,0.0497036523682754,0,0,0.143448101587273,0,"test","Financials",19.59,23.77
"117",701,117,"2009-12-01",15.798389,1,0,0,0,0,0.859194325383169,0.140805674616831,5.4187650510015e-05,0.672,0.328,0.998151795140704,0.00184820485929565,0,0,0.117677016781659,0,"test","Financials",52.93,61.57
"118",702,118,"2009-12-01",6.3729405,0,0,0,0,0,0.853928466469874,0.146071533530126,0,0.73,0.27,0.970912844331515,0.0290871556684855,0,0,0.111289672299653,0,"test","Financials",13.1,13.52
"119",709,119,"2009-12-01",1.215899,0,0,0,0,0,0.94707975896236,0.0529202410376405,0,0.822,0.178,0.987790551218582,0.0122094487814183,0,0,0.0607824224547647,0,"test","Financials",30.85,30.8
"120",723,120,"2009-12-01",5.135429,0,0,0,0,0,0.90851459873115,0.0914854012688504,0,0.822,0.178,0.99538678950093,0.00461321049907028,0,0,0.0685246529419802,0,"test","Financials",46.64,48.52
"121",730,121,"2009-12-01",7.713127,0,0,0,0,0,0.852591690570014,0.147408309429986,0,0.68,0.32,0.986945959131644,0.0130540408683561,0,0,0.120115587574586,0,"test","Financials",37.19,39.8
"122",741,122,"2009-12-01",-0.4031062,0,0,0,0,0,0.910382136354002,0.0896178636459977,0,0.876,0.124,0.997660395137435,0.00233960486256533,0,0,0.0539893671271408,0,"test","Financials",31.31,32.12
"123",751,123,"2009-12-01",1.887703,0,0,0,0,0,0.893785732333513,0.106214267666487,0,0.806,0.194,0.993978817802686,0.00602118219731357,0,0,0.0765588624659503,0,"test","Financials",20.55,21.05
"124",754,124,"2009-12-01",11.470366,1,0,1,0,0,0.757020486292219,0.242979513707781,1,0.706,0.294,0.941828932283902,0.0581710677160978,1,0,0.39878764535597,0,"test","Financials",11.6,14.48
"125",756,125,"2009-12-01",5.1615477,0,0,0,0,0,0.93786557105075,0.0621344289492505,0,0.816,0.184,0.995359571550529,0.00464042844947097,0,0,0.0626937143496804,0,"test","Financials",25.53,26.69
"126",760,126,"2009-12-01",5.0991535,0,0,0,0,0,0.851818291560276,0.148181708439724,0,0.67,0.33,0.976850537055863,0.0231494629441366,0,0,0.125332792845965,0,"test","Financials",34.94,37.1
"127",763,127,"2009-12-01",6.681144,0,0,0,0,0,0.885718215761189,0.114281784238811,0,0.764,0.236,0.998972223205517,0.00102777679448306,0,0,0.0878273902583235,0,"test","Financials",18.21,19.64
"128",768,128,"2009-12-01",-2.3923457,0,0,0,0,0,0.837161698353,0.162838301647,0.000121854458242882,0.59,0.41,0.883338211763799,0.116661788236201,0,0,0.172405486085361,0,"test","Financials",10.93,10.2
"129",771,129,"2009-12-01",4.648185,0,0,0,0,0,0.909564435046585,0.0904355649534154,0,0.88,0.12,0.999119860875108,0.000880139124891835,0,0,0.0528289260195768,0,"test","Financials",39.59,40.75
"130",772,130,"2009-12-01",1.8391371,0,0,0,0,0,0.917799800799397,0.0822001992006028,1.31494139281156e-05,0.738,0.262,0.996889859485868,0.003110140514132,0,0,0.0868308722821657,0,"test","Financials",29.53,32.67
"131",775,131,"2009-12-01",3.6652327,0,0,0,1,0,0.464260381259967,0.535739618740033,0,0.342,0.658,0.684344012496352,0.315655987503648,1,0,0.37734890156092,0,"test","Financials",16.71,16.97
"132",787,132,"2009-12-01",2.4685502,0,0,0,0,0,0.80473901458232,0.19526098541768,0.0154532029357479,0.766,0.234,0.98920385838334,0.0107961416166598,0,0,0.113877582492522,0,"test","Financials",84.89,85.51
"133",788,133,"2009-12-01",5.893016,0,0,0,0,0,0.912809006157238,0.0871909938427621,0.00356018992407035,0.724,0.276,0.996654442916944,0.00334555708305642,0,0,0.0925241852124722,0,"test","Financials",33.98,35.04
"134",790,134,"2009-12-01",3.7903428,0,0,0,0,0,0.892418010850489,0.107581989149511,4.30785589531529e-06,0.762,0.238,0.993696614210613,0.00630338578938727,0,0,0.0879724206986985,0,"test","Financials",46.85,47.92
"135",792,135,"2009-12-01",3.6701202,0,0,0,0,0,0.955035258191295,0.0449647418087051,0,0.666,0.334,0.972440075054753,0.0275599249452471,0,0,0.101631166688488,0,"test","Financials",24.4,24.01
"136",795,136,"2009-12-01",1.2888551,0,0,0,0,0,0.869364885691149,0.130635114308851,0,0.756,0.244,0.999366357312951,0.000633642687049237,0,0,0.093817189248975,0,"test","Financials",53.89,53.44
"137",803,137,"2009-12-01",3.4198284,0,0,1,0,0,0.862316884603359,0.137683115396641,0.976241643041295,0.846,0.154,0.993133441014489,0.00686655898551082,1,0,0.318697829355862,0,"test","Financials",26.193335,28.426666
"138",805,138,"2009-12-01",5.644381,0,0,0,0,0,0.847906704767294,0.152093295232706,0,0.81,0.19,0.996631873693154,0.00336812630684628,0,0,0.086365355384888,0,"test","Financials",31.29,32.38
"139",807,139,"2009-12-01",0.9686589,0,0,0,0,0,0.918260425076653,0.0817395749233472,0,0.68,0.32,0.864293418362267,0.135706581637733,0,0,0.13436153914027,0,"test","Financials",17.65,17.72
"140",808,140,"2009-12-01",4.43877,0,0,0,0,0,0.927183866387059,0.0728161336129411,0.00240928389482751,0.764,0.236,0.968994295181111,0.0310057048188885,0,0,0.0855577805816643,0,"test","Financials",37.2,40.94
"141",812,141,"2009-12-01",14.572597,1,0,0,0,0,0.693908302378196,0.306091697621804,0,0.612,0.388,0.871567777153708,0.128432222846292,0,0,0.205630980117024,0,"test","Financials",37.75,42.22
"142",814,142,"2009-12-01",10.153257,1,0,0,0,0,0.926066746167452,0.0739332538325485,0,0.702,0.298,0.997456926764655,0.00254307323534453,0,0,0.0936190817669732,0,"test","Financials",45.72,51.75
"143",821,143,"2009-12-01",2.425623,0,0,0,0,0,0.859729577965418,0.140270422034582,0.000389460452478591,0.802,0.198,0.995497883002652,0.00450211699734787,0,0,0.0857904998711021,0,"test","Financials",20.99,22.38
"144",823,144,"2009-12-01",-8.810568,0,1,0,1,1,0.24430782767953,0.75569217232047,0.0224660191037365,0.388,0.612,0.092852912048516,0.907147087951484,3,1,0.574326319843923,1,"test","Financials",13.16,14.49
"145",835,145,"2009-12-01",5.5598497,0,1,1,0,1,0.366790807389449,0.633209192610551,1,0.516,0.484,0.413614233728138,0.586385766271862,3,1,0.675898739720603,1,"test","Financials",12.91,13.67
"146",836,146,"2009-12-01",-0.65754056,0,0,0,0,0,0.854193908269375,0.145806091730625,0,0.67,0.33,0.995621742298107,0.00437825770189323,0,0,0.12004608735813,0,"test","Financials",35.27,36.26
"147",845,147,"2009-12-01",5.776429,0,0,0,0,0,0.86190965390865,0.13809034609135,6.18722214817603e-05,0.79,0.21,0.999028818855817,0.000971181144183482,0,0,0.0872808498642538,0,"test","Financials",41.88,45.23
"148",854,148,"2009-12-01",14.602208,1,0,1,0,0,0.868709139975032,0.131290860024968,1,0.632,0.368,0.972956948359458,0.0270430516405419,1,0,0.381583477916377,0,"test","Financials",19,22.76
"149",860,149,"2009-12-01",11.517978,1,0,0,0,0,0.916484610984133,0.0835153890158673,0,0.776,0.224,0.998466389616862,0.00153361038313815,0,0,0.0772622498497514,0,"test","Financials",15.24,16.75
"150",872,150,"2009-12-01",6.9329143,0,0,1,0,0,0.816227176350605,0.183772823649395,0.999196326756475,0.646,0.354,0.830427397703208,0.169572602296793,1,0,0.426635438175666,0,"test","Financials",11.376741,12.257854
"151",877,151,"2009-12-01",5.8646083,0,0,0,0,0,0.845187759386639,0.154812240613361,2.23860761993842e-05,0.706,0.294,0.988151979353801,0.0118480206461987,0,0,0.11517066183394,0,"test","Financials",53.67,56.14
"152",878,152,"2009-12-01",3.4609318,0,0,0,0,0,0.870661800307861,0.129338199692139,0,0.838,0.162,0.997961498898519,0.00203850110148132,0,0,0.073344175198405,0,"test","Financials",18.98,19.73
"153",879,153,"2009-12-01",-4.4600906,0,0,0,0,0,0.911470769824434,0.0885292301755656,4.35743865226346e-07,0.672,0.328,0.860083195968942,0.139916804031058,0,0,0.139111617487622,0,"test","Financials",12.82,12.21
"154",882,154,"2009-12-01",7.3230505,0,0,0,0,0,0.968738799322529,0.0312612006774705,0,0.93,0.07,0.995431783631975,0.00456821636802454,0,0,0.0264573542613738,0,"test","Financials",29.17,30.63
"155",890,155,"2009-12-01",-0.73111653,0,0,1,0,0,0.883853905579469,0.116146094420531,0.521516625229487,0.646,0.354,0.97901566779921,0.0209843322007898,1,0,0.253161762962702,0,"test","Financials",24.53,24.44
"156",891,156,"2009-12-01",8.028019,0,0,0,0,0,0.9616420869075,0.0383579130925005,0,0.84,0.16,0.996140649116989,0.00385935088301055,0,0,0.0505543159938778,0,"test","Financials",19.47,20.05
"157",36,1,"2009-12-01",6.168616,0,0,0,0,0,0.814199689658214,0.185800310341786,0,0.718,0.282,0.972306195735495,0.0276938042645051,0,0,0.123873528651573,0,"test","Consumer Discretionary",138.5,139.41
"158",37,2,"2009-12-01",7.20222,0,0,0,0,0,0.72055336886072,0.27944663113928,7.5586410429611e-05,0.73,0.27,0.540335937025035,0.459664062974965,0,0,0.252296570131169,0,"test","Consumer Discretionary",17.7,19.35
"159",49,3,"2009-12-01",2.0216227,0,0,1,0,0,0.709667909136481,0.290332090863519,0.999995776586629,0.828,0.172,0.993981977377289,0.00601802262271138,1,0,0.367086472518215,0,"test","Consumer Discretionary",151.2,159.47
"160",53,4,"2009-12-01",2.7580738,0,0,0,0,0,0.932016969068049,0.0679830309319507,0,0.838,0.162,0.998005721251954,0.00199427874804651,0,0,0.0579943274199993,0,"test","Consumer Discretionary",38.89,39.12
"161",55,5,"2009-12-01",-6.0655355,0,0,0,0,0,0.920424680400971,0.0795753195990294,0,0.89,0.11,0.998473561889937,0.00152643811006342,0,0,0.0477754394272732,0,"test","Consumer Discretionary",43.53,40.42
"162",72,6,"2009-12-01",10.97281,1,0,0,0,1,0.637254455536878,0.362745544463122,0,0.544,0.456,0.120527874351613,0.879472125648387,1,0,0.424554417527877,0,"test","Consumer Discretionary",15.365,16.94
"163",82,7,"2009-12-01",5.9040546,0,0,0,0,0,0.820247664793061,0.179752335206939,0,0.708,0.292,0.779414628821234,0.220585371178765,0,0,0.173084426596426,0,"test","Consumer Discretionary",13.15,14.35
"164",85,8,"2009-12-01",3.1269908,0,0,0,0,0,0.840558454902299,0.159441545097701,8.01859528303621e-07,0.864,0.136,0.963050366404649,0.0369496335953513,0,0,0.0830979951381452,0,"test","Consumer Discretionary",32.13,32.32
"165",98,9,"2009-12-01",-2.6225805,0,0,0,0,0,0.863503001654483,0.136496998345517,0,0.82,0.18,0.951424170011526,0.0485758299884735,0,0,0.0912682070834977,0,"test","Consumer Discretionary",14.96,17.08
"166",100,10,"2009-12-01",7.1982145,0,0,0,0,0,0.866846146305844,0.133153853694156,0,0.762,0.238,0.989085510064524,0.0109144899354759,0,0,0.0955170859074081,0,"test","Consumer Discretionary",84.61,91.29
"167",107,11,"2009-12-01",4.5764685,0,0,0,0,0,0.716355950455259,0.283644049544741,0,0.922,0.078,0.997078896874129,0.00292110312587139,0,0,0.0911412881676532,0,"test","Consumer Discretionary",35.42,36.79
"168",121,12,"2009-12-01",0.8904338,0,0,0,0,0,0.926460999409711,0.0735390005902886,0,0.78,0.22,0.996204639318894,0.00379536068110594,0,0,0.0743335903178486,0,"test","Consumer Discretionary",25.17,26.06
"169",131,13,"2009-12-01",11.077237,1,1,1,1,1,0.203005633293657,0.796994366706343,1,0.438,0.562,0.0556295026510413,0.944370497348959,4,1,0.825841216013825,1,"test","Consumer Discretionary",10.42,10.93
"170",133,14,"2009-12-01",5.4723144,0,0,0,0,0,0.928202111384067,0.0717978886159329,0,0.928,0.072,0.998033964497992,0.00196603550200765,0,0,0.0364409810294852,0,"test","Consumer Discretionary",30.73,32.38
"171",134,15,"2009-12-01",1.4327645,0,0,0,0,0,0.936156995663576,0.063843004336424,0,0.858,0.142,0.994453046795854,0.00554695320414558,0,0,0.0528474893851424,0,"test","Consumer Discretionary",32.39,31.15
"172",136,16,"2009-12-01",1.3744235,0,0,1,0,0,0.948430111743153,0.0515698882568467,0.99329806221765,0.88,0.12,0.98669736837306,0.01330263162694,1,0,0.294542645525359,0,"test","Consumer Discretionary",16.233334,16.226667
"173",143,17,"2009-12-01",11.20851,1,0,0,0,0,0.902449967362425,0.0975500326375747,0,0.836,0.164,0.994669861180357,0.00533013881964323,0,0,0.0667200428643045,0,"test","Consumer Discretionary",31.83,35.52
"174",145,18,"2009-12-01",2.0934582,0,0,0,0,0,0.911278573788486,0.0887214262115137,0,0.714,0.286,0.937273485341084,0.0627265146589157,0,0,0.109361985217607,0,"test","Consumer Discretionary",31.5,33.65
"175",170,19,"2009-12-01",4.9802423,0,0,0,0,0,0.924309504304407,0.075690495695593,0,0.662,0.338,0.568558107836682,0.431441892163318,0,0,0.211283096964728,0,"test","Consumer Discretionary",51.54,53.12
"176",171,20,"2009-12-01",14.108348,1,0,0,0,0,0.783844461259662,0.216155538740338,0,0.688,0.312,0.908000770172431,0.0919992298275689,0,0,0.155038692141977,0,"test","Consumer Discretionary",8.88,10.11
"177",175,21,"2009-12-01",-0.49946904,0,0,0,0,0,0.906860311044218,0.0931396889557823,0.000532224683490201,0.924,0.076,0.999626627948331,0.00037337205166854,0,0,0.0425113214227353,0,"test","Consumer Discretionary",30.84,27.89
"178",186,22,"2009-12-01",6.930387,0,0,0,0,0,0.901373413499476,0.0986265865005241,0.000407003603003781,0.87,0.13,0.979747523513491,0.0202524764865091,0,0,0.0623215166475092,0,"test","Consumer Discretionary",31.82,33.79
"179",187,23,"2009-12-01",13.854921,1,0,0,0,0,0.805595360075131,0.194404639924869,1.23794413201811e-06,0.788,0.212,0.970291198077146,0.0297088019228539,0,0,0.109028669947964,0,"test","Consumer Discretionary",11.8,13.97
"180",193,24,"2009-12-01",25.5,1,1,1,1,1,0.0465168768951081,0.953483123104892,0.999993120500439,0.376,0.624,0.0602715621479413,0.939728437852059,4,1,0.879301170364348,1,"test","Consumer Discretionary",10.01,15.06
"181",202,25,"2009-12-01",6.484151,0,0,1,0,1,0.797145539372778,0.202854460627222,0.999999594674333,0.58,0.42,0.134512336255363,0.865487663744637,2,0,0.622085429761548,1,"test","Consumer Discretionary",23.84,22.17
"182",205,26,"2009-12-01",3.037572,0,0,0,0,0,0.960133710134771,0.0398662898652286,0,0.902,0.098,0.998888722316995,0.0011112776830052,0,0,0.0347443918870584,0,"test","Consumer Discretionary",36.67,38.67
"183",206,27,"2009-12-01",1.5774369,0,0,1,0,0,0.888833462147741,0.111166537852259,0.976312428841448,0.86,0.14,0.984837036909492,0.0151629630905081,1,0,0.310660482446054,0,"test","Consumer Discretionary",21.98,21.25
"184",207,28,"2009-12-01",-0.5745292,0,0,1,0,1,0.529079626151807,0.470920373848193,0.953027676858452,0.626,0.374,0.48477151755242,0.51522848244758,2,0,0.578294133288556,1,"test","Consumer Discretionary",29.62,31.15
"185",209,29,"2009-12-01",0.070774555,0,1,0,1,1,0.248484417559907,0.751515582440093,0.00214429479307599,0.394,0.606,0.0143114446358749,0.985688555364125,3,1,0.586337108149323,1,"test","Consumer Discretionary",14.11,14.14
"186",212,30,"2009-12-01",-0.6956041,0,0,0,0,0,0.749550768494073,0.250449231505927,0,0.616,0.384,0.975114154269646,0.0248858457303538,0,0,0.16483376930907,0,"test","Consumer Discretionary",37.03,35.69
"187",213,31,"2009-12-01",6.256199,0,0,0,0,0,0.983286278003727,0.0167137219962727,0,0.958,0.042,0.99970595178862,0.000294048211379914,0,0,0.0147519425519132,0,"test","Consumer Discretionary",30.05,32.1
"188",218,32,"2009-12-01",6.243193,0,0,0,0,0,0.964438939449045,0.0355610605509549,0,0.888,0.112,0.998463028215367,0.00153697178463334,0,0,0.0372745080838971,0,"test","Consumer Discretionary",28,29.27
"189",221,33,"2009-12-01",-7.0175467,0,0,0,0,0,0.950847640952815,0.0491523590471848,0,0.708,0.292,0.943527004626234,0.0564729953737656,0,0,0.0994063386052376,0,"test","Consumer Discretionary",28.92,25.44
"190",223,34,"2009-12-01",11.506283,1,0,0,0,1,0.715803167480251,0.284196832519749,0,0.614,0.386,0.296743799311992,0.703256200688008,1,0,0.343363258301939,0,"test","Consumer Discretionary",32.14,37.31
"191",226,35,"2009-12-01",14.03954,1,0,0,0,0,0.945448608634842,0.0545513913651584,0,0.838,0.162,0.991959104342694,0.00804089565730636,0,0,0.0561480717556162,0,"test","Consumer Discretionary",20.67,22.5
"192",236,36,"2009-12-01",4.6153903,0,0,0,0,0,0.557089638083697,0.442910361916303,0,0.688,0.312,0.591584996238263,0.408415003761737,0,0,0.29083134141951,0,"test","Consumer Discretionary",18.92,19.04
"193",240,37,"2009-12-01",3.8961053,0,0,1,0,1,0.832014019009204,0.167985980990796,0.510898518063951,0.556,0.444,0.0122958833047956,0.987704116695204,2,0,0.527647153937488,1,"test","Consumer Discretionary",6.47,7.2
"194",247,38,"2009-12-01",5.0207615,0,0,0,0,0,0.957985329710165,0.0420146702898346,0,0.82,0.18,0.98761666229175,0.0123833377082498,0,0,0.0585995019995211,0,"test","Consumer Discretionary",27.51,27.82
"195",253,39,"2009-12-01",10.665905,1,0,0,0,0,0.861721575413521,0.138278424586479,0,0.934,0.066,0.997412122972429,0.00258787702757136,0,0,0.0517165754035126,0,"test","Consumer Discretionary",34.34,38.39
"196",260,40,"2009-12-01",20.13787,1,0,1,0,0,0.753553498053611,0.246446501946389,1,0.728,0.272,0.685437996929129,0.314562003070871,1,0,0.458252126254315,0,"test","Consumer Discretionary",20.16,24.4
"197",265,41,"2009-12-01",3.5022378,0,0,0,0,0,0.927510199074194,0.0724898009258059,0.0096176430734914,0.85,0.15,0.909506134347505,0.0904938656524949,0,0,0.0806503274129481,0,"test","Consumer Discretionary",52.97,55.56
"198",268,42,"2009-12-01",9.697306,0,0,0,0,0,0.625270620539786,0.374729379460214,0,0.72,0.28,0.836365552270205,0.163634447729795,0,0,0.204590956797502,0,"test","Consumer Discretionary",17.55,19.57
"199",269,43,"2009-12-01",3.3049583,0,0,0,0,0,0.935975380531278,0.064024619468722,0,0.86,0.14,0.995848210578824,0.00415178942117638,0,0,0.0520441022224746,0,"test","Consumer Discretionary",19.98,20.63
"200",270,44,"2009-12-01",8.354425,0,1,1,1,1,0.026171015171874,0.973828984828126,1,0.282,0.718,0.0326607548300138,0.967339245169986,4,1,0.914792057499528,1,"test","Consumer Discretionary",12.88,12.84
"201",279,45,"2009-12-01",3.5072446,0,0,0,0,0,0.975534722985271,0.0244652770147293,0,0.89,0.11,0.996878232980043,0.00312176701995663,0,0,0.0343967610086715,0,"test","Consumer Discretionary",22.58,23.61
"202",285,46,"2009-12-01",8.48186,0,1,1,1,1,0.0602621367863622,0.939737863213638,1,0.43,0.57,0.107176531958116,0.892823468041884,4,1,0.85064033281388,1,"test","Consumer Discretionary",16.01,17.65
"203",288,47,"2009-12-01",4.632044,0,0,1,0,1,0.897188829948754,0.102811170051246,0.816747482121944,0.608,0.392,0.473192983120851,0.526807016879149,2,0,0.459591417263085,0,"test","Consumer Discretionary",25.76,28.01
"204",290,48,"2009-12-01",2.849865,0,0,0,0,0,0.947813047188522,0.0521869528114779,0,0.966,0.034,0.999497400015629,0.000502599984370619,0,0,0.0216723881989621,0,"test","Consumer Discretionary",20,20.21
"205",291,49,"2009-12-01",4.934001,0,0,0,0,0,0.897674231927622,0.102325768072378,0,0.974,0.026,0.999744358737931,0.00025564126206895,0,0,0.0321453523336117,0,"test","Consumer Discretionary",63.54,63.59
"206",299,50,"2009-12-01",10.3557,0,0,0,1,0,0.527841222358002,0.472158777641998,0,0.486,0.514,0.67327435048714,0.32672564951286,1,0,0.328221106788715,0,"test","Consumer Discretionary",42.65,49.02
"207",325,51,"2009-12-01",1.8227339,0,0,1,0,0,0.884535648460799,0.115464351539201,0.996341553264034,0.832,0.168,0.969696865916388,0.0303031340836125,1,0,0.327527259721712,0,"test","Consumer Discretionary",58.23,56.98
"208",328,52,"2009-12-01",6.8765163,0,0,0,0,0,0.965796304827512,0.0342036951724882,0,0.952,0.048,0.999435470087194,0.000564529912806162,0,0,0.0206920562713236,0,"test","Consumer Discretionary",32.7,33.105
"209",339,53,"2009-12-01",2.3712754,0,0,0,0,0,0.991619866704014,0.00838013329598553,0,0.83,0.17,0.99655019373564,0.0034498062643595,0,0,0.0454574848900863,0,"test","Consumer Discretionary",14.85,15.11
"210",343,54,"2009-12-01",9.471357,0,0,0,0,0,0.950611288558304,0.0493887114416958,2.90743851515837e-06,0.9,0.1,0.998847548401415,0.00115245159858471,0,0,0.0376360176196989,0,"test","Consumer Discretionary",36.85,39.76
"211",345,55,"2009-12-01",1.4838338,0,0,0,0,0,0.867134797211235,0.132865202788765,0.136219345960298,0.854,0.146,0.818220855076011,0.181779144923989,0,0,0.149215923418263,0,"test","Consumer Discretionary",39.18,38.3
"212",353,56,"2009-12-01",3.1826973,0,1,0,0,0,0.350590060713181,0.649409939286819,0.236601616483423,0.642,0.358,0.820877121818236,0.179122878181764,1,0,0.355783608488002,0,"test","Consumer Discretionary",214.8,224.67
"213",358,57,"2009-12-01",4.653847,0,0,0,0,0,0.949534609886209,0.0504653901137913,0,0.908,0.092,0.998727489057675,0.0012725109423249,0,0,0.035934475264029,0,"test","Consumer Discretionary",26.22,27.21
"214",364,58,"2009-12-01",11.646139,1,1,1,1,1,0.0872097873606181,0.912790212639382,1,0.392,0.608,0.181835689538855,0.818164310461145,4,1,0.834738630775132,1,"test","Consumer Discretionary",9.31,9.97
"215",379,59,"2009-12-01",4.222846,0,0,1,0,0,0.936441464026013,0.0635585359739865,1,0.882,0.118,0.98738906265274,0.0126109373472599,1,0,0.298542368330312,0,"test","Consumer Discretionary",40.75,40.97
"216",393,60,"2009-12-01",4.1056037,0,0,0,0,0,0.929899226852318,0.0701007731476817,0,0.932,0.068,0.981100933483432,0.0188990665165682,0,0,0.0392499599160625,0,"test","Consumer Discretionary",78.8,82.41
"217",396,61,"2009-12-01",1.280868,0,0,0,0,0,0.919891138800501,0.0801088611994991,3.01854324457467e-06,0.982,0.018,0.999795120914976,0.000204879085023777,0,0,0.0245791897069419,0,"test","Consumer Discretionary",22.195,21.745
"218",400,62,"2009-12-01",10.375595,0,0,0,0,0,0.821522630921228,0.178477369078772,0,0.812,0.188,0.914079191900146,0.0859208080998543,0,0,0.113099544294657,0,"test","Consumer Discretionary",21.73,23.51
"219",412,63,"2009-12-01",4.6096683,0,0,0,0,0,0.824136839625349,0.175863160374651,0,0.896,0.104,0.998295993643455,0.00170400635654469,0,0,0.0703917916827989,0,"test","Consumer Discretionary",39.44,42.21
"220",415,64,"2009-12-01",4.6025157,0,0,0,0,0,0.941883118688384,0.0581168813116155,0,0.93,0.07,0.999049097140593,0.00095090285940658,0,0,0.0322669460427555,0,"test","Consumer Discretionary",24.44,25
