"FactSet Universal Screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMD","Advanced Micro Devices, Inc.","2007849","US0079031078","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors & Semiconductor Equipment","Semiconductors","20070208.0","20070208.0","-2.3870945","-2.3870945","-5.141062","-14.664406","-30.75515","-28.866953","-17.141294","15.13","15.4","15.46","15.11","42.7","15.11","15.2015","24669500.0","42","15.588889","16.091335","18.317028","19.809998","21.490273","0.0","548.606","540.529526","1.18290201097","8300.409","-0.030981","0.71905","0.7","1.128036","1.149758","3.1331751","4.492762","4.1606545","3.057467","3.3475587","-2.14","-1.66","42","-1.18","-0.85","0.0","0.0","42","0.0","0.0","11.120762","13.7715","42","10.7498","9.835269","13.476728","15.159217","14.536844","11.09283","11.362089","0.572601","0.513889","42","322.77066","198.04944","42","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.0","23.525898","5.598258","42","1.3438307","15.125","42","24.004442","5.7121334","1.0079685","42","42","0.9827081","31.010345","1.04","0.0663100979926","11.5031100787","15.9704669069","7.15915933705","0.0","9.590222","29.578804","10.1938305","2.738588","12.0892833529","8.2263626647","0.450700661431","3.12550425547","-3.2119496","1.4356575","0.0","225.249852388","0.0","0.0","726.0","18.128","0.0","1.0","0.0","-868.0","0.0","0.12983263","0.22014678","2.2931035","20070123","-0.02976627","0.042","0.0827972027972","0.0522316602317","0.05327563212","0.00889621500554","0.010417784153","-0.100365612561","-0.108343138592","0.0678270575757","0.065035812482","0.0158403640435","0.0111436298035","0.709290590187","0.286838574669","-0.011101624","-0.0077441456","-0.0040841275","-0.0023295544","-12.761329","-16.69371","-18.03508","-15.832599","0.33338627","0.44975534","0.7301849"
"YHOO","Yahoo! Inc.","2986539","US9843321061","Information Technology","Software & Services","Internet Software & Services","Internet Software & Services","20070208.0","20070208.0","0.6356716","0.6356716","7.929671","8.831728","17.545914","14.198935","16.183853","30.08","29.75","30.24","29.73","34.09","22.65","30.0487","15551090.0","42","28.802223","28.428598","27.587542","27.263136","26.989857","0.0","1360.22","1225.09003","9.93621","40915.355","0.559581","0.73017","1.0125","0.473561","0.531548","1.5417798","1.8622543","2.2481124","1.2920823","1.3276559","1.105","1.24","42","0.89","0.93","0.0","0.0","0.0","0.0","0.0","6.51548","7.728443","42","5.545696","5.582004","3.932842","4.6689706","5.318581","3.298561","3.357992","0.08501","0.153274","0.180254","233.47641","248.68475","391.58307","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","30.0","35.337006","17.714813","24.357847","6.959691","24.755","2.1714606","39.287407","19.695192","15.086263","42","42","-1.3723416","12.040939","0.79","0.676868670832","4.31510389766","36.4970445708","23.7918738032","0.0","13.672843","19.766615","6.4997706","0.5228198","8.5056490162","7.06372108229","0.508153245511","1.1685573432","-1.1939301","-0.68369454","0.0","224.753453518","2009.845","0.0","318.103","86.652","0.0","4.0","0.0","-509000.0","0.0","-0.015174031","-0.041246533","1.4827586","20070123","-0.013462244","-0.0708571428571","-0.0484265734266","0.0319472329472","0.0235559877744","0.00349184009809","0.00139821918435","0.0989466862729","0.0912937234516","0.094805864197","0.0685682062175","0.00140519279799","0.00245192817092","-1.83613850417","0.492491921493","0.00093586894","0.0023942129","0.0015603955","-0.00086610555","0.81434935","6.6973343","10.898729","-9.521208","1.562566","1.4339823","1.0548728"
"FCX","Freeport-McMoRan Copper & Gold Inc.","2352118","US35671D8570","Materials","Materials","Metals & Mining","Diversified Metals & Mining","20070208.0","20070208.0","-0.98220706","-0.98220706","-3.0132532","-0.9638548","-8.478933","-11.656743","5.8019757","26.715","27.04","27.04","26.56","36.1","21.55","26.78795","16145399.0","42","27.63722","27.744999","27.305809","28.653698","28.09393","0.0","393.886","386.28999","1.93943","10522.665","2.794843","2.654018","2.366875","3.422815","3.235863","6.8126197","6.3796034","5.5494356","7.8564987","8.202404","4.45875","3.04","2.995","4.65475","4.178","0.842566","1.02","1.4375","1.526289","1.24875","7.042533","9.557716","8.84955","5.682581","5.769533","14.678535","12.48142","11.225724","14.607836","14.763777","0.502914","0.600394","0.419845","452.72064","331.35138","366.06207","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.0","4.1270375","3.690855","5.15954","1.7289791","6.0","1.5931128","46.844948","41.893948","21.106583","42","42","-0.2572844","2.8576028","3.415","1.70458708957","12.751772007","4.48157996515","4.16100502242","53.9897510981","52.095547","60.633408","7.8469677","0.57159996","24.4575689616","14.6677261846","0.244911724165","3.93069609231","-0.47678006","-3.1546426","37.6867098445","224.395587937","99.783","0.0","15.28","0.834","1.0","0.0","1000000.0","0.0","7.6174736e-05","0.047569156","0.05317104","1.6071428","20070116","0.10194294","0.151857142857","0.130104895105","0.0985797940798","0.0451569880522","0.00794926358391","0.00470288121913","0.513629620928","0.349409611333","0.307122501343","0.100479535951","0.0169955778466","0.0121659977966","0.425356159396","1.11367297579","0.0010039317","-0.002298357","-0.00013235664","0.00019712638","0.8156346","-5.056003","-0.6259647","2.1611824","0.9729044","0.9002144","0.98067814"
"GVA","Granite Construction Incorporated","2381189","US3873281071","Industrials","Capital Goods","Construction & Engineering","Construction & Engineering","20070208.0","20070208.0","0.95615387","0.95615387","5.28692","6.7735195","13.164806","7.4088335","49.306297","55.96","55.43","55.96","55.05","63.73","37.35","55.6544","296300.0","42","54.51","53.758663","51.66055","51.46987","51.815166","0.0","41.846","28.054031","32.93893","2341.702","2.403887","2.828572","2.73","2.407778","2.625","4.325861","5.2428904","5.113798","2.881996","3.4800897","1.32","1.68","42","1.32","1.57","0.45599","0.405","0.41","0.445967","0.400818","15.872401","16.54","42","15.522501","15.148","70.77626","73.09261","78.26889","71.08692","70.66997","0.124526","0.273217","42","0.16971","13.160671","42","0.0","0.0","42","0.0","0.0","42","42","42","42","-1.0","-1.0","42","7.0","12.386288","8.643178","27.134668","0.6137123","13.25","1.7569029","7.10054","4.9547725","3.6859953","42","42","-2.0583997","42","2.73","3.33817936745","70.5056804506","14.4710538138","9.63877982497","14.652014652","15.163993","35.2628","18.64467","2.589705","14.5911170829","6.74520346557","0.577976610941","6.34749434362","-3.6735284","-1.6013724","9.83911619909","223.819425584","7.375","1.006","2.599","2.599","0.0","0.0","0.0","0.0","0.0","0.00021505356","0.0035011768","2.0","20070214","-0.013337061","0.0902857142857","0.0962587412587","0.0428777348777","0.0182235759933","0.00438093477402","0.00233484465476","0.695404593986","0.827073637164","0.808305660364","0.540001262178","0.0195633377381","0.0206956647078","0.101300790569","0.0465487474042","0.0037538894","0.0020317289","-0.0010622375","0.0013711407","7.366463","8.178608","-4.918882","12.211821","2.020379","1.4478004","1.0026242"
"AHL","Aspen Insurance Holdings Limited","2172372","BMG053841059","Financials","Insurance","Insurance","Property & Casualty Insurance","20070208.0","20070208.0","-0.26718378","-0.26718378","2.510786","1.396966","-0.94769","5.278003","16.184975","26.13","26.14","26.28","26.13","27.25","21.44","26.2129","467800.0","42","25.937778","25.756666","26.051622","26.155346","25.363514","0.0","95.246","66.823474","23.88118","2488.778","3.478571","3.921428","4.066667","3.425714","3.175","42","42","42","42","42","42","42","42","42","42","0.6","0.64","0.68","0.6","0.6","21.716667","25.560001","29.01","21.736666","21.145","18.105852","19.747864","21.536757","19.431036","18.811548","0.130822","0.18452","0.11547","42","42","42","1.0","1.0","1.0","0.0","0.0","0.0","42","42","42","42","42","42","7.0","42","42","42","42","42","42","42","42","18.902082","42","42","42","42","2.85","5.63931647828","18.6670651002","42","42","21.0526315789","14.311544","27.378222","29.198885","0.04379422","9.72660972661","3.66899595439","42","5.67883296454","-14.468252","8.528365","42","221.600032455","200.8","42","225.5","42","42","42","42","42","0.0","-4.196167e-05","-0.000346303","1.6428572","20070208","0.46503627","1.38657142857","0.341853146853","-0.199075630252","-0.199075630252","0.0330381922128","0.0330381922128","0.241904760196","-0.0383411401464","0.129824888181","0.129824888181","0.0343581031104","0.0343581031104","1.84707435562","-1.02461771379","0.0003804924","-0.000908018","0.0001599938","0.000990146","0.78897434","-8.059213","2.2918432","27.6128","1.7182548","0.75081587","1.024633"
"PFE","Pfizer Inc.","2684703","US7170811035","Health Care","Pharmaceuticals Biotechnology & Life Sciences","Pharmaceuticals","Pharmaceuticals","20070208.0","20070208.0","-0.3016591","-0.3016591","1.45818","-2.865535","0.87753534","-0.7879913","10.9525795","26.44","26.35","26.52","26.33","28.6","22.16","26.4548","21352800.0","42","26.498892","26.566668","26.395674","26.344995","26.783066","0.0","7210.45","7116.150678","0.11018","190644.17","2.201346","2.276061","2.443288","1.987879","1.989283","3.1002364","3.156881","3.3314078","2.799702","2.7204483","1.55","1.65","1.85","1.45","1.45","1.101325","1.192089","1.346667","0.918754","0.916559","9.944282","10.85143","12.6694","9.366625","8.224027","6.694406","6.531842","6.6570134","6.6387916","6.59134","0.220463","0.1771","0.153439","2848.165","2149.6545","752.29114","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","24.0","9.524544","7.922684","42","3.6857429","4.013429","2.9926612","46.521385","38.69732","31.673744","42","42","-0.5891258","42","1.68","1.27085919184","6.93325058613","12.8301225428","9.65989235944","54.1666666667","16.793903","24.211155","10.621398","0.2894064","10.3739987915","7.43104480361","0.387746275829","2.46241897669","-0.43925995","-2.0488448","39.5545683756","221.278968893","6979.0","2483.0","732.0","42","0.0","0.0","0.0","0.0","0.0","-0.015959918","-0.021834552","1.8409091","20070122","0.011361241","0.0274285714286","0.0532167832168","0.0337554697555","0.00356876910253","0.00470560358656","0.00299358282816","0.00376630444694","-0.0131295931896","0.0282606343406","0.0422970753916","0.0053867527731","0.00281968528902","0.839538790767","0.444094490322","-0.0006540252","0.0011258426","-0.0006851074","0.00064125744","-1.3975123","5.9471283","-7.247979","9.712985","0.7463744","1.0488852","1.0516973"
"OXY","Occidental Petroleum Corporation","2655408","US6745991058","Energy","Energy","Oil Gas & Consumable Fuels","Integrated Oil & Gas","20070208.0","20070208.0","1.2867212","1.2867212","4.560554","5.541897","-5.3886175","0.61781406","-5.1225367","47.23","46.72","47.55","46.12","55.445","42.06","47.0114","6050600.0","42","46.515556","45.96867","46.333523","47.563835","48.336895","0.0","841.083","864.018277","0.76496","39724.348","4.170392","4.449086","4.27","5.292782","5.49185","11.048449","11.396342","13.484401","12.023241","12.236243","42","42","42","42","42","0.916568","0.896667","1.3","0.929154","0.691558","22.819633","24.393034","42","21.681622","20.740438","20.673656","21.206636","22.294947","20.049356","20.05535","0.533359","0.795163","1.712221","1225.0634","1519.788","42","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","5.6705656","4.287265","42","2.2925963","8.466666","1.3376073","53.47457","40.429764","22.388498","42","42","0.02675188","42","5.175","3.53830059282","20.9473439498","5.10868412961","4.17704824985","14.6859903382","24.549467","33.144638","25.897863","3.286004","13.3005379063","9.12589508217","0.279733127055","7.41834243868","-5.092471","-2.7562344","9.70583347183","220.60145178","1473.0","185.0","53.0","6.0","42","42","42","42","0.0","-0.005035877","0.045696497","1.5833334","20070125","-0.0584713","-0.303","-0.0979545454545","0.153178893179","0.100733398166","0.0113215547886","0.00620570358925","0.320391792608","0.315234587189","0.291979579931","0.0745176750359","0.0080688839092","0.0207619225309","-0.811982220255","0.548781230402","0.0041377833","-0.0025917413","-0.0001452869","-0.00042835792","8.847296","-7.0243964","-0.98950756","-6.9377546","1.4742473","0.7510812","0.9823115"
"HPQ","Hewlett-Packard Company","2424006","US4282361033","Information Technology","Technology Hardware & Equipment","Technology Hardware Storage & Peripherals","Technology Hardware Storage & Peripherals","20070208.0","20070208.0","0.40189028","0.40189028","0.117874146","1.1190534","2.7334332","9.628284","39.154648","42.47","42.5","42.8","42.31","43.72","29.0","42.5008","9428100.0","42","42.536667","42.329998","42.038116","40.81753","38.309032","0.0","2738.96","2728.400019","0.13177","114691.05","2.537852","2.895975","3.42","2.20797","2.142466","3.9785542","4.3537035","4.93315","3.4385371","3.30371","42","42","42","42","1.87","0.288313","0.329952","0.36","0.315751","0.302904","14.025999","16.11","42","12.434754","12.655076","35.557865","37.37159","39.379364","33.278416","32.61994","0.097591","0.085183","0.113137","362.4257","470.5534","42","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","25.0","11.007862","8.693605","12.646849","0.9840695","14.625","1.1442479","11.319465","8.939697","7.5604014","42","42","-1.7130207","2.8354754","2.16","2.81356534091","32.5490056818","14.4468005908","10.7206883701","14.8148148148","15.265634","27.962366","15.046732","0.9390784","11.9868940216","6.3368341445","0.569439877233","4.03160511364","-1.0320234","-2.2503073","8.93731880436","218.53705486","7779.0","2312.0","2538.0","797.0","0.0","1.0","0.0","-84407.0","-0.014034152","-0.031918287","-0.04270655","1.56","20070220","0.06733352","0.168571428571","0.11541958042","0.0161698841699","0.0268110586274","0.00383710233805","0.00248447497311","0.330334962068","0.224579633911","0.250279638525","0.228412344316","0.00559896634012","0.0116118040344","0.350372948292","0.0205150884076","-0.0007282487","0.0016618343","0.0015158051","0.0017848052","-1.4656478","11.900198","23.401476","43.45339","1.5043207","1.4605737","1.2543082"
"TIBX","TIBCO Software Inc.","2437747","US88632Q1031","Information Technology","Software & Services","Software","Application Software","20070208.0","20070208.0","0.98792315","0.98792315","1.32159","3.6036015","-2.5423706","-0.5405426","26.373625","9.2","9.11","9.22","9.03","10.45","6.44","9.1209","2962749.0","42","9.15","9.024","9.313784","9.325618","8.819725","0.0","211.207","204.885252","2.99361","1943.1044","0.37453","0.425299","42","0.288538","0.267543","0.6090873","0.6759845","42","0.4516787","0.45509195","0.54","0.59","42","42","0.43","0.0","0.0","42","0.0","0.0","4.583714","5.15268","42","4.37734","4.303555","2.788117","3.0758915","42","2.222529","2.3907936","0.032048","0.042043","42","11.904295","16.446156","42","1.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","16.0","11.0293455","9.511163","10.335044","2.0803711","14.201429","1.7296935","21.872942","18.862146","12.987007","42","42","-5.282645","3.7579038","0.31","0.438694067078","2.287485198","18.4926889783","12.6864018736","0.0","7.313388","11.4109745","4.5801272","0.057062026","5.11658384182","4.23063153031","0.510240781206","0.493985957911","-0.4624911","-0.27301246","0.0","217.115751081","77.672","10.881","22.243","7.616","0.0","2.0","0.0","-223045.0","0.0","0.012934685","-0.004552901","1.59375","20061221","0.009111465","-0.00257142857143","-0.00125874125874","0.00866409266409","0.0127810502917","0.000440808080859","0.00113669297451","0.0310574824243","0.0280078535431","0.0335658204786","0.0165837074707","0.00119024506202","0.00165042928169","-0.230847569849","0.249919385022","-0.0016985269","-0.0009949091","0.00033883232","0.0015733901","-1.4662548","-3.8545017","3.2784286","18.664116","1.4850765","1.3610955","1.3003757"
"LDL","Lydall, Inc.","2534671","US5508191062","Industrials","Capital Goods","Machinery","Industrial Machinery","20070208.0","20070208.0","-0.9537816","-0.9537816","2.3502707","8.086467","31.45082","48.842346","64.433624","13.5","13.53","13.71","13.25","13.879","8.08","13.4536","71900.0","42","13.443333","13.244666","11.814595","11.070136","9.947382","0.0","16.221","15.918252","2.07768","218.9835","0.52","42","42","0.53","0.56","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","0.0","42","42","42","42","42","0.0","42","42","0.0","42","42","42","42","42","42","42","42","2.0","42","42","42","42","42","42","42","42","42","42","42","42","42","0.58","1.44808439756","19.9425010796","13.0991572337","5.7325390512","0.0","5.3475695","19.437164","10.669256","0.6696258","9.08057786017","6.43603627059","0.572063928261","2.11820593497","-0.6696258","-1.563652","0.0","217.015359333","0.849","42","0.257","0.154","42","42","42","42","0.0","0.0","0.0034022331","2.0","20070214","0.007039524","0.0371428571429","0.028041958042","0.00135521235521","-0.00882078355099","0.0035825594806","0.00163340685741","0.0863308370974","0.104764627242","0.104052437619","0.105018956703","0.00326801229902","0.00281756241982","0.132248593234","0.027492467683","0.0090468405","0.0060555628","0.004219734","0.0015418216","8.616829","10.80176","24.273932","15.161171","2.326789","2.410738","1.6635536"
"ATML","Atmel Corporation","2062310","US0495131049","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors & Semiconductor Equipment","Semiconductors","20070208.0","20070208.0","-1.7241418","-1.7241418","-3.3898354","-4.362422","-7.317078","-0.8695662","22.580635","5.7","5.81","5.88","5.65","6.49","3.71","5.7267","7637846.0","42","5.8588886","5.8659997","6.0345945","5.756986","5.6804137","0.0","486.797","42","42","2774.7427","0.058207","0.226445","0.306667","0.150941","0.170533","0.6669156","0.6421876","0.59571445","0.67832994","0.7150394","42","42","42","42","0.46","0.0","0.0","0.0","0.0","0.0","2.145","2.26","2.65","2.185","2.033333","3.599854","3.3021483","3.5324035","3.6239333","3.7599504","0.174673","0.079596","0.162891","9.463207","2.453661","42","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","-1.0","0.0","0.0","5.0","42","42","42","42","42","42","19.155277","8.4510765","5.563832","42","42","42","42","0.19","0.671509474443","3.48778098473","30.1659872254","8.10548606796","0.0","7.84059","35.71562","2.4902124","0.14702637","14.0639281763","9.495789619","0.564345565214","0.816372711338","0.12862445","-0.6582641","0.0","215.573323642","0.0","0.0","11.206","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0073690414","1.75","20070608","-0.01216156","0.0248571428571","0.0331818181818","0.00753539253539","0.0291149513754","0.00179507308288","0.00291954547016","0.00724587534016","0.00408069588148","0.0191206191408","0.0171879008314","0.00252517867443","0.00207709447013","0.908624174388","0.169816267714","-0.0035205942","0.00096495857","0.00036875164","0.0012998714","-5.305585","1.9735264","1.6972557","14.04645","1.1482215","1.4196842","1.224259"
"SPLS","Staples, Inc.","2841489","US8550301027","Consumer Discretionary","Retailing","Specialty Retail","Specialty Stores","20070208.0","20070208.0","0.52930117","0.52930117","4.2336345","-1.5914142","-1.4089704","3.1019688","21.19416","26.59","26.47","26.69","26.29","28.0","21.08","26.5516","3463889.0","42","26.082222","26.192667","26.47054","26.267803","25.22792","0.0","722.632","641.310373","10.7720956847","19214.783","1.282019","1.483405","1.722724","1.264487","1.264339","2.500611","2.815859","3.1927824","2.4646385","2.459661","1.23","1.22","42","1.23","1.07","0.225402","0.271591","0.29","0.221126","0.203593","6.396595","6.980824","8.129735","6.270139","6.40729","24.981546","27.291935","29.880491","24.488764","24.327116","0.015388","0.018665","0.052724","16.942453","32.583447","35.657158","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","13.0","10.935616","9.049221","21.448898","0.9344525","16.5","1.2570134","10.32633","8.545037","5.503004","42","42","-0.36617348","2.656491","1.25","0.58465707281","23.548441734","13.0278956959","10.5467750225","13.3336","18.991003","22.741825","7.0748634","0.7237831","9.90844907539","6.50748650377","0.303178859963","1.50804973955","-0.66795725","-0.8508141","13.0482422347","212.437887099","775.822","246.137","195.263","59.94","0.0","0.0","0.0","0.0","-0.0053186417","-0.007530391","-0.011974454","1.25","20070301","0.016724838","0.0145714285714","0.0137902097902","0.0170531917632","0.0159932898027","0.000498030574978","0.000466703078412","0.260681019952","0.189818372233","0.181603344291","0.135704719041","0.00396290573153","0.00389414251536","0.0157878878061","0.0370396504147","-0.0016163132","-0.00015639358","0.00039102917","0.0006777406","-2.3841422","-0.8193717","5.083517","11.612476","1.2241324","0.9384193","0.864808"
"EBIX","Ebix, Inc.","2008400","US2787152063","Information Technology","Software & Services","Software","Application Software","20070208.0","20070208.0","3.7623405","3.7623405","7.9999804","-1.1713028","-0.62569976","27.238453","77.631584","3.0","2.9388893","3.0274446","2.9388893","3.4144447","1.3833334","2.9700336","58635.0","42","2.876925","2.924287","2.998585","2.93822","2.535532","0.0","24.948","10.6884085725","58.30474","74.844","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","0.1856","0.122083293687","0.931245806905","10.7464932837","8.45987748922","0.0","23.150215","17.238863","0.9894581","0.018919352","7.4348283521","6.17875647668","0.266741227457","0.138897800433","-0.13151355","-0.045414463","0.0","204.350104822","0.149","0.001","0.779","0.457","42","42","42","42","0.0047118664","0.005440712","0.013528347","42","20070402","0.0","0.00537142857143","0.00431048951049","0.00343030888031","0.00320848013337","0.000194844962047","0.00023765223807","0.0170603064735","0.00637686549222","0.0105186884956","0.0047892098729","0.000833961133776","0.000544211908646","0.342904945765","0.276562306371","-0.0045373575","-0.00046489216","0.0031642267","0.0028706994","-4.1773696","-1.2901683","12.86814","23.889948","0.2530809","0.7795468","1.0848751"
"PRXL","PAREXEL International Corporation","2671318","US6994621075","Health Care","Pharmaceuticals Biotechnology & Life Sciences","Life Sciences Tools & Services","Life Sciences Tools & Services","20070208.0","20070208.0","1.2767196","1.2767196","3.4576893","17.905294","20.657944","15.236485","21.431112","17.055","16.88","17.125","16.845","18.84","11.45","17.0273","374868.0","42","16.71389","16.281334","15.202838","15.0063715","15.573999","0.0","54.41","52.73193","2.05851","927.9626","0.622023","0.779348","0.963333","0.602023","0.589375","1.6052474","1.9882374","2.3746095","1.5059683","1.5217514","0.5","0.61","0.89","0.5","0.48","0.0","0.0","0.0","0.0","0.0","4.49","4.84","42","4.49","4.36","13.442768","15.468252","18.001862","13.124875","13.31846","0.014309","0.040338","0.053929","2.374987","6.002701","3.449972","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","1.0","9.0","11.783138","7.892646","24.31178","0.9887263","18.75","1.4623255","12.5271845","8.3910265","5.1575108","42","42","-1.3834388","4.0071692","0.5","-0.359684926602","12.9196920874","18.4693598955","11.7582327258","0.0","11.497843","5.1432157","4.7693615","0.5898055","2.29840178105","1.10316841068","0.084856885439","0.217830290011","-0.62269634","0.2504022","0.0","198.758575629","8.0","0.0","16.954","2.139","0.0","1.0","0.0","-17996.0","-0.011446238","0.0017675161","0.022206306","1.7777778","20070124","0.014441635","0.177285714286","0.148024475524","-0.0172059202059","-0.00840525145874","0.00765664676477","0.00284055804664","0.485979283584","0.419188523389","0.00144631991591","0.0320351687219","0.0195671564571","0.00813194373617","1.37104463668","-0.182508546045","0.010292711","0.0035098966","-0.00082181924","0.00042752488","6.920595","8.461853","-3.5363142","4.59581","1.6483643","1.1486553","0.9909676"
"BCR","C. R. Bard, Inc.","2077905","US0673831097","Health Care","Health Care Equipment & Services","Health Care Equipment & Supplies","Health Care Equipment","20070208.0","20070208.0","-0.72948337","-0.72948337","0.8149147","-2.156973","-1.8275797","-0.3782332","18.867374","81.65","82.2","82.39","81.41","86.17","60.2","81.917","520100.0","42","81.81333","82.23133","82.66785","82.76288","78.87661","0.0","102.983","102.243185","0.88435","8408.562","3.782596","4.296288","4.90613","3.280794","3.249328","6.0015","6.7234006","7.266704","5.3682323","5.206221","42","42","42","3.0","3.0","0.491447","0.689318","42","0.50925","0.516963","16.731","23.2846","42","15.39686","15.1465","21.320961","23.876482","25.992737","19.156462","19.003654","0.02361","0.055659","42","19.81526","33.79266","42","42","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","8.0","13.14895","12.120109","42","3.411765","14.389999","1.500049","28.149624","25.947052","18.718935","42","42","-1.3126483","42","3.09","2.32176360225","17.9793621013","17.4638210454","15.0341913932","17.1521035599","19.31559","22.310617","16.673767","0.76014334","10.2425032595","8.46114078925","0.3859304382","3.57786116323","-3.3814273","-1.7158904","12.2947181536","194.195519348","201.3","45.0","55.4","18.5","0.0","0.0","0.0","0.0","0.0","-0.005129695","-0.017974913","1.8333334","20070125","0.036027506","-0.00657142857143","0.000594405594406","0.0491048906049","0.0395073631564","0.00410500891723","0.00173190175132","0.201958333438","0.161893731051","0.12385324508","0.120677744769","0.00299956323877","0.00153624648134","-0.170319688607","0.183045701554","-0.0008559051","-0.00064895605","0.0008370582","0.0009177464","-2.3723812","-7.92195","8.599163","23.68224","0.60256535","0.98111576","1.1047207"
"SCHW","Charles Schwab Corporation","2779397","US8085131055","Financials","Diversified Financials","Capital Markets","Investment Banking & Brokerage","20070208.0","20070208.0","-0.103253126","-0.103253126","7.20222","1.5748143","1.2558818","6.2019825","31.632662","19.35","19.42","19.43","19.14","20.86","14.0","19.3115","4568120.0","42","19.03111","18.940668","19.287025","19.000002","17.860966","0.0","1262.78","1028.825905","18.6819","24434.87","0.924112","1.069492","1.183333","0.798336","0.795071","1.6324458","1.7474145","42","1.4813974","1.4838104","42","42","42","42","42","0.193345","0.213333","0.225","0.106565","0.102234","4.168","4.825","4.45","3.646667","3.636667","3.9042952","4.1682057","4.4366875","4.082623","4.054778","0.043331","0.094269","0.179536","148.74706","42","42","0.0","0.0","0.0","0.0","0.0","0.0","42","-1.0","42","42","-1.0","42","16.0","42","42","42","42","13.849999","1.5118427","41.824066","38.43901","26.582445","42","42","42","42","0.73","1.42678151919","4.6773688332","42","42","15.0684931507","14.922322","13.798038","4.0434074","0.110410966","19.1132832955","2.32286805261","42","1.64682850431","-3.2232115","3.129362","12.0822622108","192.054794521","868.0","113.0","253.0","61.0","0.0","1.0","0.0","-50628.0","0.0","-0.010897636","-0.020689249","1.9333333","20070117","0.017859653","0.0185714285714","0.0208741258741","0.0119665379665","0.0106540705752","0.00174914665175","0.000731692378418","0.120308293076","0.0888113242315","0.0351433968085","0.0138552052797","0.0026948459649","0.00223923087261","0.13427629445","0.192583990886","-0.0021004917","0.00013426293","0.0012240136","0.0012164654","-1.7959127","0.53298473","11.655325","18.647436","1.4266014","1.317026","1.1627666"
