"","Date","SecId","output","bin.output","ksvm","nnet","rf","ada","ksvm.prob.0","ksvm.prob.1","nnet.prob","rf.prob.0","rf.prob.1","ada.prob.1","ada.prob.2","votes","voted","all.prob","voted.prob","type"
"1",2013-12-02,101,0.98075867,"0","0","0","0","0",0.834868747945796,0.165131252054204,0.00025693108905495,0.942,0.058,0.988078597128831,0.0119214028711689,0,0,0.0588273965036069,0,"test"
"2",2013-12-02,102,0.56399107,"0","0","0","0","0",0.928789915404255,0.0712100845957447,7.95116519547086e-06,0.896,0.104,0.969213474691535,0.0307865253084654,0,0,0.0515011402673514,0,"test"
"3",2013-12-02,123,-0.15434027,"0","0","0","0","0",0.625950327916703,0.374049672083297,0,0.958,0.042,0.987158704432745,0.0128412955672551,0,0,0.107222741912638,0,"test"
"4",2013-12-02,143,-0.6881058,"0","0","0","0","0",0.886880475284988,0.113119524715012,0.0169666065581164,0.944,0.056,0.9910415435961,0.00895845640389991,0,0,0.0487611469192572,0,"test"
"5",2013-12-02,145,-1.0609269,"0","0","0","0","0",0.960855307913192,0.0391446920868085,3.74238394329263e-07,0.996,0.004,0.99840283274447,0.00159716725553059,0,0,0.0111855583951834,0,"test"
"6",2013-12-02,151,-0.0361681,"0","0","0","0","0",0.900382191612323,0.0996178083876766,4.41406637563327e-06,0.918,0.082,0.987464467209207,0.0125355327907934,0,0,0.0485394388112114,0,"test"
"7",2013-12-02,153,0.6084323,"0","0","1","0","0",0.705922151695674,0.294077848304326,0.999980755139614,0.7,0.3,0.891102064787918,0.108897935212082,1,0,0.425739134664005,0,"test"
"8",2013-12-02,166,2.0977855,"0","0","0","0","0",0.972243116239449,0.027756883760551,0.000338592439890354,0.958,0.042,0.961138323151877,0.0388616768481229,0,0,0.027239288262141,0,"test"
"9",2013-12-02,168,-0.072968006,"0","0","0","0","0",0.92067027916876,0.0793297208312401,0,0.794,0.206,0.994644592883044,0.00535540711695658,0,0,0.0726712819870492,0,"test"
"10",2013-12-02,17,-0.41311383,"0","0","0","0","0",0.86144296698336,0.13855703301664,0.00115910789040293,0.986,0.014,0.993271936569083,0.00672806343091666,0,0,0.0401110510844899,0,"test"
