"","Date","SecId","output","bin.output","ksvm","nnet","rf","ada","ksvm.prob.0","ksvm.prob.1","nnet.prob","rf.prob.0","rf.prob.1","ada.prob.1","ada.prob.2","votes","voted","all.prob","voted.prob","type"
"1",2013-12-02,103,4.2763233,"1","0","0","0","0",0.920381488298857,0.0796185117011426,0,0.746,0.254,0.979679927916352,0.0203200720836482,0,0,0.0884846459461977,0,"test"
"2",2013-12-02,105,12.217712,"1","1","1","1","1",0.306513128267558,0.693486871732442,0.999668315295445,0.264,0.736,0.159038864396519,0.840961135603481,4,1,0.817529080657842,1,"test"
"3",2013-12-02,108,-2.511382,"0","0","0","0","0",0.961928137060183,0.0380718629398172,0,0.944,0.056,0.997685170283737,0.00231482971626311,0,0,0.0240966731640201,0,"test"
"4",2013-12-02,122,1.950705,"0","0","0","0","0",0.942234072712727,0.057765927287273,0,0.968,0.032,0.999229360922172,0.000770639077827863,0,0,0.0226341415912752,0,"test"
"5",2013-12-02,137,-1.9689739,"0","0","0","0","0",0.880552653266619,0.119447346733381,0,0.984,0.016,0.997281777881058,0.00271822211894196,0,0,0.0345413922130807,0,"test"
"6",2013-12-02,138,-4.7204614,"0","0","0","0","0",0.938146530601816,0.0618534693981845,0,0.988,0.012,0.998396732195748,0.00160326780425152,0,0,0.018864184300609,0,"test"
"7",2013-12-02,147,0.68347454,"0","0","0","0","0",0.891447939902598,0.108552060097402,0.485252593274827,0.908,0.092,0.96977361030709,0.0302263896929102,0,0,0.179007760766285,0,"test"
"8",2013-12-02,158,1.4261603,"0","0","0","0","0",0.895386568885997,0.104613431114003,0,0.99,0.01,0.998919069539686,0.00108093046031458,0,0,0.0289235903935793,0,"test"
"9",2013-12-02,160,7.662785,"1","0","0","0","0",0.891772802506254,0.108227197493746,0,0.98,0.02,0.991816684300895,0.00818331569910454,0,0,0.0341026282982126,0,"test"
"10",2013-12-02,163,-3.591299,"0","0","0","0","0",0.938225225079272,0.0617747749207278,0,0.974,0.026,0.997506687433535,0.00249331256646515,0,0,0.0225670218717982,0,"test"
"11",2013-12-02,189,7.6494813,"1","0","1","1","1",0.411549789628163,0.588450210371837,0.998597277887524,0.364,0.636,0.228547563209194,0.771452436790806,3,1,0.748624981262542,1,"test"
"12",2013-12-02,210,-2.4413705,"0","0","0","0","0",0.890516212877191,0.109483787122809,0,0.918,0.082,0.991595063768789,0.00840493623121062,0,0,0.0499721808385049,0,"test"
"13",2013-12-02,218,2.2797227,"0","0","0","0","0",0.972067112290443,0.0279328877095572,0,0.994,0.006,0.999082267818285,0.000917732181715253,0,0,0.0087126549728181,0,"test"
"14",2013-12-02,223,5.5353403,"1","0","0","1","0",0.883627998812242,0.116372001187758,0.000524841246534061,0.306,0.694,0.817181562229691,0.182818437770309,1,0,0.24842882005115,0,"test"
"15",2013-12-02,256,2.7397275,"0","0","0","0","0",0.959477099211347,0.0405229007886526,0,0.992,0.008,0.999429830865282,0.000570169134718095,0,0,0.0122732674808427,0,"test"
"16",2013-12-02,307,5.4489136,"1","1","0","0","0",0.278618826486966,0.721381173513034,0.00612797293672969,0.662,0.338,0.725941031678672,0.274058968321328,1,0,0.334892028692773,0,"test"
"17",2013-12-02,309,-2.54004,"0","0","0","0","0",0.892720526644485,0.107279473355515,0,0.982,0.018,0.992667792110195,0.00733220788980491,0,0,0.0331529203113299,0,"test"
"18",2013-12-02,315,-1.0221303,"0","0","0","0","0",0.932612804141948,0.0673871958580515,0,0.962,0.038,0.99914018801247,0.000859811987529687,0,0,0.0265617519613953,0,"test"
"19",2013-12-02,319,-2.0141006,"0","0","0","0","0",0.944563843387052,0.0554361566129477,0,0.986,0.014,0.996813965044375,0.0031860349556251,0,0,0.0181555478921432,0,"test"
"20",2013-12-02,320,1.251483,"0","0","0","0","0",0.929395083898423,0.0706049161015774,0,0.964,0.036,0.992513028556291,0.00748697144370927,0,0,0.0285229718863217,0,"test"
"21",2013-12-02,322,-2.6247382,"0","0","0","0","0",0.918765133867519,0.0812348661324813,0,0.99,0.01,0.996270810608888,0.00372918939111198,0,0,0.0237410138808983,0,"test"
"22",2013-12-02,326,-13.029665,"0","0","0","0","0",0.905162155270732,0.0948378447292683,0,0.974,0.026,0.995820429762585,0.00417957023741456,0,0,0.0312543537416707,0,"test"
"23",2013-12-02,331,-3.7400186,"0","0","1","0","0",0.964141479574246,0.0358585204257543,0.683545121733058,0.946,0.054,0.997981400063831,0.00201859993616874,1,0,0.193855560523745,0,"test"
"24",2013-12-02,342,4.4866443,"1","0","1","0","0",0.975196895726021,0.0248031042739792,0.564175554023139,0.946,0.054,0.979068979339717,0.0209310206602827,1,0,0.16597741973935,0,"test"
"25",2013-12-02,346,0.8483529,"0","0","0","0","0",0.983642545923676,0.0163574540763236,0,0.998,0.002,0.998944324653765,0.00105567534623498,0,0,0.00485328235563965,0,"test"
"26",2013-12-02,378,9.249294,"1","1","0","0","1",0.381544854698426,0.618455145301574,6.74351097552336e-06,0.558,0.442,0.377164251658663,0.622835748341337,2,0,0.420824409288472,0,"test"
"27",2013-12-02,382,1.471889,"0","0","0","0","0",0.894268505950221,0.105731494049779,0,0.986,0.014,0.99117316066443,0.0088268393355696,0,0,0.0321395833463371,0,"test"
"28",2013-12-02,384,-4.990697,"0","0","0","0","0",0.960032448407357,0.0399675515926431,0,0.994,0.006,0.99871733270727,0.00128266729272964,0,0,0.0118125547213432,0,"test"
"29",2013-12-02,392,-1.3572872,"0","0","0","0","0",0.969423812746269,0.0305761872537315,0,0.944,0.056,0.999266643520201,0.000733356479799133,0,0,0.0218273859333826,0,"test"
"30",2013-12-02,397,10.295653,"1","0","1","0","0",0.774331162865325,0.225668837134675,1,0.642,0.358,0.844503119972161,0.155496880027839,1,0,0.434791429290629,0,"test"
"31",2013-12-02,403,5.8229327,"1","0","0","0","0",0.895596494691391,0.104403505308609,1.42735391563786e-06,0.998,0.002,0.999307762541708,0.000692237458291896,0,0,0.026774292530204,0,"test"
"32",2013-12-02,408,2.818346,"0","0","0","0","0",0.923948425433934,0.0760515745660656,0,0.862,0.138,0.983969256353815,0.0160307436461846,0,0,0.0575205795530625,0,"test"
"33",2013-12-02,41,-5.1015854,"0","0","0","0","0",0.880602365642735,0.119397634357265,0,0.934,0.066,0.997058353540838,0.00294164645916173,0,0,0.0470848202041066,0,"test"
"34",2013-12-02,42,-11.374301,"0","0","0","0","0",0.926094809437828,0.0739051905621722,0,0.972,0.028,0.996290798724545,0.00370920127545463,0,0,0.0264035979594067,0,"test"
"35",2013-12-02,423,1.2615919,"0","0","0","0","0",0.905553133825521,0.0944468661744793,0,0.984,0.016,0.988708893624067,0.0112911063759333,0,0,0.0304344931376032,0,"test"
"36",2013-12-02,445,1.8808842,"0","0","0","0","0",0.819448237515755,0.180551762484245,4.4008506414624e-07,0.85,0.15,0.90322947626102,0.0967705237389796,0,0,0.106830681577072,0,"test"
"37",2013-12-02,466,7.761383,"1","0","0","0","0",0.572170043811409,0.427829956188591,0,0.766,0.234,0.973203255824656,0.0267967441753443,0,0,0.172156675090984,0,"test"
"38",2013-12-02,482,6.341326,"1","0","1","0","0",0.828272639938373,0.171727360061627,1,0.638,0.362,0.868187957401152,0.131812042598848,1,0,0.416384850665119,0,"test"
"39",2013-12-02,488,5.991113,"1","0","1","0","0",0.898891479179498,0.101108520820502,0.813916441974179,0.72,0.28,0.991107499283185,0.00889250071681498,1,0,0.300979365877874,0,"test"
"40",2013-12-02,492,7.214749,"1","0","0","0","0",0.858886492300826,0.141113507699174,0,0.62,0.38,0.757790037212532,0.242209962787468,0,0,0.190830867621661,0,"test"
"41",2013-12-02,536,2.3973942,"0","0","0","0","0",0.966566244930506,0.033433755069494,0,0.95,0.05,0.998213022376241,0.00178697762375853,0,0,0.0213051831733131,0,"test"
"42",2013-12-02,551,5.911064,"1","0","0","0","0",0.871999729406547,0.128000270593453,0,0.936,0.064,0.985739361271682,0.0142606387283175,0,0,0.0515652273304427,0,"test"
"43",2013-12-02,589,-3.6703348,"0","0","0","0","0",0.859697312926124,0.140302687073876,0,0.928,0.072,0.985923339615257,0.0140766603847425,0,0,0.0565948368646547,0,"test"
"44",2013-12-02,611,6.197679,"1","0","0","0","0",0.821403216606415,0.178596783393585,0,0.946,0.054,0.982409283942364,0.0175907160576365,0,0,0.0625468748628053,0,"test"
"45",2013-12-02,613,1.5895009,"0","0","0","0","0",0.932190873183836,0.0678091268161642,0,0.952,0.048,0.998690991128313,0.00130900887168662,0,0,0.0292795339219627,0,"test"
"46",2013-12-02,618,-1.3387263,"0","0","0","0","0",0.844785425401984,0.155214574598016,0,0.926,0.074,0.984878332703068,0.0151216672969322,0,0,0.061084060473737,0,"test"
"47",2013-12-02,63,-2.453667,"0","0","0","0","0",0.866253559889173,0.133746440110827,0,0.956,0.044,0.995454171072822,0.00454582892717773,0,0,0.0455730672595012,0,"test"
"48",2013-12-02,651,8.582735,"1","0","0","0","0",0.832742969607839,0.167257030392161,0.0502879581140338,0.88,0.12,0.939157355542196,0.0608426444578036,0,0,0.0995969082409997,0,"test"
"49",2013-12-02,660,2.9844522,"0","0","0","0","1",0.709479231505344,0.290520768494656,0,0.788,0.212,0.442727570139982,0.557272429860018,1,0,0.264948299588668,0,"test"
"50",2013-12-02,663,5.220151,"1","0","0","0","0",0.715713454600305,0.284286545399695,0,0.948,0.052,0.904240491196432,0.0957595088035677,0,0,0.108011513550816,0,"test"
"51",2013-12-02,686,7.9269767,"1","0","0","1","1",0.626030322051483,0.373969677948517,0,0.416,0.584,0.411552775579938,0.588447224420062,2,0,0.386604225592145,0,"test"
"52",2013-12-02,761,-0.21505952,"0","0","0","0","0",0.919652549003463,0.0803474509965366,0,0.986,0.014,0.997101384696258,0.00289861530374151,0,0,0.0243115165750695,0,"test"
