"","Date","SecId","output","bin.output","ksvm","nnet","rf","ada","ksvm.prob.0","ksvm.prob.1","nnet.prob","rf.prob.0","rf.prob.1","ada.prob.1","ada.prob.2","votes","voted","all.prob","voted.prob","type"
"1",2013-12-02,10,6.168437,"0","0","0","0","0",0.836907180069064,0.163092819930936,0.00564177353001483,0.922,0.078,0.795561979049871,0.204438020950129,0,0,0.11279315360277,0,"test"
"2",2013-12-02,11,2.7643204,"0","0","0","0","0",0.773959852710805,0.226040147289195,0.169677082198199,0.884,0.116,0.896562545367834,0.103437454632166,0,0,0.15378867102989,0,"test"
"3",2013-12-02,112,6.8952084,"0","0","0","0","0",0.882121947014442,0.117878052985558,0.0553123374685067,0.818,0.182,0.782983477304894,0.217016522695106,0,0,0.143051728287293,0,"test"
"4",2013-12-02,113,6.1953664,"0","0","0","0","0",0.95326455724574,0.0467354427542596,0.0858893143770491,0.92,0.08,0.894386535541961,0.105613464458039,0,0,0.0795595553973369,0,"test"
"5",2013-12-02,114,5.503297,"0","0","0","0","0",0.952074981471702,0.0479250185282977,0.00641597373009103,0.984,0.016,0.944453864998972,0.0555461350010276,0,0,0.0314717818148541,0,"test"
"6",2013-12-02,118,7.597232,"0","0","0","0","0",0.861999854999706,0.138000145000294,0.00673281855840875,0.932,0.068,0.896109842115051,0.103890157884949,0,0,0.079155780360913,0,"test"
"7",2013-12-02,119,8.751715,"1","0","1","0","0",0.812131646458013,0.187868353541987,0.505686577941307,0.836,0.164,0.884228304633647,0.115771695366353,1,0,0.243331656712412,0,"test"
"8",2013-12-02,13,0.57133436,"0","0","0","0","0",0.950167113535281,0.0498328864647187,0.0134004099774627,0.974,0.026,0.973284502743173,0.0267154972568269,0,0,0.0289871984247521,0,"test"
"9",2013-12-02,14,9.104109,"1","0","0","0","0",0.8596665935483,0.1403334064517,0.0166990480210326,0.62,0.38,0.866112776746539,0.133887223253461,0,0,0.167729919431548,0,"test"
"10",2013-12-02,148,6.499529,"0","0","0","0","0",0.954355022609162,0.0456449773908376,0.00499553288422154,0.812,0.188,0.892826969091378,0.107173030908622,0,0,0.0864533852959202,0,"test"
"11",2013-12-02,149,5.6518435,"0","0","0","0","0",0.857497061752915,0.142502938247085,0.323058759269321,0.9,0.1,0.767882805445097,0.232117194554903,0,0,0.199419723017827,0,"test"
"12",2013-12-02,15,9.95084,"1","1","1","1","0",0.00943998279530012,0.9905600172047,0.640527071506994,0.202,0.798,0.79555016834765,0.20444983165235,3,1,0.658384230091011,1,"test"
"13",2013-12-02,155,6.567788,"0","0","0","0","0",0.830580540817794,0.169419459182206,0.17873034048139,0.948,0.052,0.925735974094946,0.074264025905054,0,0,0.118603456392163,0,"test"
"14",2013-12-02,173,16.94628,"1","1","0","1","1",0.0133112816135199,0.98668871838648,0.423548199699782,0.222,0.778,0.381735816773966,0.618264183226034,3,1,0.701625275328074,1,"test"
"15",2013-12-02,178,10.696877,"1","0","1","1","0",0.154141836933892,0.845858163066108,0.601604745628552,0.442,0.558,0.794323648851555,0.205676351148445,2,0,0.552784814960776,1,"test"
"16",2013-12-02,179,5.9194922,"0","0","0","0","0",0.892955810717264,0.107044189282736,0.0293295306688278,0.982,0.018,0.917735054349597,0.0822649456504031,0,0,0.0591596664004917,0,"test"
"17",2013-12-02,180,7.266116,"0","0","0","0","0",0.967370060873831,0.0326299391261686,0.000647636703387659,0.96,0.04,0.972964549851531,0.0270354501484692,0,0,0.0250782564945064,0,"test"
"18",2013-12-02,182,1.7923594,"0","0","0","0","0",0.964277674269128,0.0357223257308724,0.000102684300970787,0.922,0.078,0.905608985146298,0.0943910148537018,0,0,0.0520540062213862,0,"test"
"19",2013-12-02,188,-8.3529,"0","0","1","0","0",0.716313276488685,0.283686723511315,0.715382913079727,0.934,0.066,0.800105218434838,0.199894781565162,1,0,0.316241104539051,0,"test"
"20",2013-12-02,198,6.197846,"0","0","1","0","0",0.903964848303496,0.0960351516965041,0.765597488560419,0.97,0.03,0.858617910226296,0.141382089773704,1,0,0.258253682507657,0,"test"
"21",2013-12-02,203,6.403923,"0","0","0","0","0",0.951117384640977,0.0488826153590231,0.00326282560807445,0.972,0.028,0.931651720229449,0.0683482797705513,0,0,0.0371234301844122,0,"test"
"22",2013-12-02,224,1.7454505,"0","0","0","0","0",0.829593010207773,0.170406989792227,0.168585206117984,0.854,0.146,0.889621857485653,0.110378142514347,0,0,0.148842584606139,0,"test"
"23",2013-12-02,227,8.721375,"1","0","0","1","0",0.690883249514682,0.309116750485318,0.341176803941601,0.468,0.532,0.840526215136086,0.159473784863914,1,0,0.335441834822708,0,"test"
"24",2013-12-02,232,6.525445,"0","0","0","0","0",0.907411221388929,0.0925887786110713,0.000317830901303009,0.95,0.05,0.951190011565801,0.0488099884341987,0,0,0.0479291494866432,0,"test"
"25",2013-12-02,235,10.212315,"1","0","0","0","0",0.866006094394799,0.133993905605201,0.255460268899188,0.632,0.368,0.954662093149172,0.0453379068508276,0,0,0.200698020338804,0,"test"
"26",2013-12-02,236,2.6358247,"0","0","0","0","0",0.962333194495071,0.0376668055049291,0.00416149368036338,0.974,0.026,0.976389077877969,0.0236109221220314,0,0,0.0228598053268309,0,"test"
"27",2013-12-02,247,10.800195,"1","0","0","0","0",0.607107680788476,0.392892319211524,0.339204687636297,0.56,0.44,0.716388265068605,0.283611734931395,0,0,0.363927185444804,0,"test"
"28",2013-12-02,254,1.2566805,"0","0","0","0","0",0.887313829848184,0.112686170151816,0.0075877696479086,0.982,0.018,0.927335327456103,0.0726646725438966,0,0,0.0527346530859052,0,"test"
"29",2013-12-02,26,3.351581,"0","0","0","0","0",0.928708335427989,0.0712916645720105,0.128472143345294,0.882,0.118,0.868532147425131,0.131467852574869,0,0,0.112307915123043,0,"test"
"30",2013-12-02,270,5.439806,"0","0","0","0","0",0.88691665817684,0.11308334182316,0.0078205823164059,0.906,0.094,0.915172724203205,0.0848272757967952,0,0,0.0749327999840902,0,"test"
"31",2013-12-02,277,3.1640768,"0","0","0","0","0",0.928048645494254,0.0719513545057455,0.000377802988204062,0.826,0.174,0.916728342915989,0.0832716570840113,0,0,0.0824002036444902,0,"test"
"32",2013-12-02,283,10.789037,"1","0","0","1","0",0.835552969523422,0.164447030476578,0.131481659700334,0.426,0.574,0.8404766195748,0.1595233804252,1,0,0.257363017650528,0,"test"
"33",2013-12-02,289,4.9484015,"0","0","0","0","0",0.867176912660765,0.132823087339235,0.0788603973484075,0.916,0.084,0.90442444672447,0.09557555327553,0,0,0.0978147594907931,0,"test"
"34",2013-12-02,29,1.9793034,"0","0","0","0","0",0.88615111136361,0.11384888863639,0.00606751749580088,0.956,0.044,0.8767528285947,0.1232471714053,0,0,0.0717908943843726,0,"test"
"35",2013-12-02,3,-0.9362221,"0","0","0","0","0",0.914136054839821,0.0858639451601786,0.00806984775140943,0.916,0.084,0.848192320224812,0.151807679775188,0,0,0.0824353681716941,0,"test"
"36",2013-12-02,31,3.2710195,"0","0","0","0","0",0.945101889945153,0.0548981100548469,0.00802867297298957,0.946,0.054,0.871339341430784,0.128660658569216,0,0,0.0613968603992632,0,"test"
