101,1
102,0
123,1
143,0
145,1
151,1
153,1
166,1
168,1
17,0
177,0
18,1
19,1
191,0
323,0
327,0
332,0
336,0
351,1
356,1
371,1
372,0
374,1
401,1
412,1
416,0
431,0
432,0
476,0
489,1
534,0
545,0
577,0
654,1
659,0
677,1
719,1
734,0
747,1
758,1
776,0
830,0
863,0
873,1
883,0
889,1
894,1
