109,1
111,0
12,1
121,0
141,0
154,0
197,0
200,1
226,0
230,1
251,1
255,0
258,0
260,0
261,1
275,0
292,0
297,0
298,0
303,0
304,1
357,0
361,1
368,1
386,1
407,0
421,1
424,1
427,1
429,0
444,1
473,0
478,0
483,0
49,0
565,1
606,1
62,1
620,1
638,1
655,0
685,1
713,0
76,0
779,0
83,1
832,0
866,0
895,0
94,0
95,1
