"FactSet Universal Screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMPR","Kemper Corporation","B52KRV2","US4884011002","Financials","Insurance","Insurance","Multi-line Insurance","20060207.0","20060207.0","-1.0845959","-1.0845959","1.7857075","1.3333321","-0.2842784","0.35210848","-12.943876","45.6","45.9","46.27","45.6","54.13","43.68","45.8948","139500.0","42","45.916252","45.391994","45.78703","46.072617","47.07314","0.0","68.431755","44.833724","34.56475","3124.831","3.086667","42","42","2.701727","3.31798","42","42","42","42","42","42","42","42","42","42","42","42","42","1.7216","1.7108","42","42","42","32.75","31.05","42","42","42","42","42","0.135031","42","42","42","42","42","-1.0","42","42","-1.0","0.0","42","42","42","42","42","42","42","3.0","42","42","42","42","18.15","0.81395125","42","42","42","42","42","42","42","3.48","4.08011444921","43.660944206","42","42","48.5632183908","9.558025","15.866875","38.00136","0.0","42","5.44075050798","42","5.74964234621","-4.753641","-1.2947205","29.037073899","79.8371076679","48.9","24.8","15.7","0.5","0.0","0.0","0.0","0.0","-0.0050092936","-0.011781871","-0.0048936605","2.0","20060201","-0.15155628","-0.0842857142857","0.0378321678322","0.140414414414","0.000745207001945","0.00626664690356","0.0157995543577","-0.0667840781177","0.015228295144","0.315412566775","0.273610436482","0.04180159978","0.0231984634684","0.0840436652727","0.320658631207","0.00059909624","-0.0006304287","-8.844805e-05","-0.00056476897","0.6930925","-3.612324","-1.1800532","-13.12234","0.75074947","0.68364275","0.74377793"
"SFY","Swift Energy Company","2867430","US8707381013","Energy","Energy","Oil Gas & Consumable Fuels","Oil & Gas Exploration & Production","20060207.0","20060207.0","-6.863153","-6.863153","-5.852306","-5.5306435","-1.9503474","0.9354353","9.234571","44.24","47.0","47.0","43.93","50.68","24.38","45.143","379800.0","42","47.609997","47.261333","46.452698","46.145355","45.176277","0.0","27.94735","24.977804","13.89794","1269.9978","3.931148","4.597861","4.318513","4.027955","3.804614","10.8034935","13.656412","14.978361","10.71273","10.57523","42","42","42","42","42","0.0","0.0","0.0","0.0","0.0","19.98685","26.8989","33.1012","19.71495","19.81675","15.071983","18.210474","20.799612","14.779379","14.495725","0.075871","0.60024","1.228817","4.343049","33.46101","39.040073","0.0","0.0","-1.0","0.0","0.0","-1.0","0.0","0.0","42","0.0","0.0","42","10.0","5.8575406","3.850169","42","2.87388","7.0","1.6076729","74.64295","49.06291","28.611052","42","42","0.6429867","42","3.7","2.54826538433","13.4193781339","8.40053447884","5.28635639671","0.0","12.569336","32.2205","32.776676","7.1820984","38.2087213872","31.0698345184","42","9.2870304953","-7.7428675","0.049104907","0.0","79.0351874286","42","42","10.325114","3.995683","0.0","3.0","0.0","-22500.0","0.0039168596","0.013200164","0.024152637","2.0555556","20060208","0.11463861","0.167428571429","0.15465034965","0.103702702703","0.0262536815782","0.00743621098867","0.012839203963","0.272806083715","0.335987745016","0.231392593889","0.069951542545","0.0100468525505","0.0125510436083","0.622050068545","0.519996266179","0.00029401653","-8.6495136e-05","0.0010441164","0.0019379081","0.309883","-0.28384686","6.459319","19.717815","1.3543153","1.1041034","1.0459789"
"CTAS","Cintas Corporation","2197137","US1729081059","Industrials","Commercial & Professional Services","Commercial Services & Supplies","Diversified Support Services","20060207.0","20060207.0","-0.09895563","-0.09895563","-5.4996433","-1.029408","-4.2901096","-0.14836192","-10.900259","40.38","40.31","40.52","40.1","45.5","37.51","40.3651","625407.0","42","41.71875","41.381332","41.412163","42.299187","41.792454","0.0","167.961","142.779381","16.33625","6784.4863","1.939559","2.209497","2.5","1.966364","2.005385","4.192015","4.563488","5.080328","4.108964","4.202409","1.92","2.26","42","1.92","1.92","0.343333","0.395","0.43","0.343333","0.346667","13.440951","16.64","17.72","14.106667","14.486667","19.59296","22.207869","25.369104","19.769714","19.751513","0.012112","0.045586","42","4.591347","10.623563","42","-1.0","0.0","-1.0","0.0","0.0","0.0","42","42","-1.0","-1.0","-1.0","-1.0","12.0","42","42","42","42","15.25","1.3651912","20.78894","16.50129","9.984025","42","42","42","42","1.79","1.24970512609","18.5464013588","14.3216115322","11.5466307595","17.8770949721","12.188166","16.193737","15.499985","0.84266585","19.835282464","17.0186208025","0.82419340206","2.40857729235","-1.7185299","-0.9423259","12.0214850584","78.8691269335","58.204","11.913","4.621","0.833","42","42","42","42","0.00032746792","-0.015486956","-0.021592736","1.65","20051222","0.012555729","0.0128571428571","0.0141608391608","0.0113976833977","0.00901000277855","0.000370280805011","0.000226887840341","0.196462226942","0.158485113184","0.103490152567","0.113200074503","0.00414480021975","0.00231198461152","0.00894354957751","0.0159774551527","0.00050868595","-0.0012514575","0.0004226134","0.00023595878","0.63582104","-6.0517597","3.2527683","4.5340395","0.7422311","0.71670055","1.1202874"
"DMND","Diamond Foods, Inc.","B081PN2","US2526031057","Consumer Staples","Food Beverage & Tobacco","Food Products","Packaged Foods & Meats","20060207.0","20060207.0","-1.2218058","-1.2218058","4.2141795","5.1","3.2416463","27.085854","0.81534386","21.02","21.38","21.38","20.87","23.15","15.45","21.1181","10977.0","42","21.191252","20.772","20.504055","18.734114","18.806593","0.0","15.556","14.917288","4.10284","326.98712","0.775","1.29","42","0.77","42","1.7613783","2.5456414","42","1.7613783","42","42","42","42","42","42","0.12","0.12","42","0.12","42","42","42","42","42","42","33.92903","37.471073","42","33.92903","42","0.007071","42","42","42","42","42","42","42","42","-1.0","42","42","42","42","42","42","42","42","2.0","42","42","42","42","15.0","1.8081721","6.069367","4.9872737","2.8420873","42","42","42","42","11.7512","0.373800690802","29.9251631061","1.7494090836","143.160603989","42","153.01602","8.752574","8.032784","0.7148367","17.0344958422","5.74331257212","12.2792022792","1.0850709991","-0.70840836","1.1608382","0.0","78.7192575406","42","0.0","105.836","0.611","1.0","0.0","4871.0","0.0","0.0","0.061263442","-0.5043019","1.5","20060309","0.028756186","42","42","42","42","42","42","-1.91874078065","-1.91874078065","-1.91874078065","-1.91874078065","1.10778550621","1.10778550621","-1.95335424649","-1.26663488435","0.0022565848","0.0038235928","0.002768472","42","2.765788","9.136997","12.461797","42","0.6595726","2.0749483","42"
"GLW","Corning Incorporated","2224701","US2193501051","Information Technology","Technology Hardware & Equipment","Electronic Equipment Instruments & Components","Electronic Components","20060207.0","20060207.0","0.41649342","0.41649342","-3.094852","-4.4770184","20.249378","26.628149","36.368774","24.11","23.83","24.11","23.02","25.76","10.77","23.8305","10334700.0","42","24.5075","24.566668","22.667566","21.624928","20.426159","0.0","1523.958","1527.001898","0.58581","36748.754","1.012802","1.250129","42","0.825614","0.753297","1.008512","1.3540465","42","0.91692674","0.86265254","42","42","42","42","42","0.0","0.0","42","0.0","0.0","4.159145","6.23012","42","3.431753","3.14538","3.6001186","4.255406","42","3.2156298","3.2164052","0.053324","0.080006","42","42","42","42","1.0","0.0","42","1.0","0.0","42","-1.0","42","1.0","0.0","42","1.0","9.0","34.530834","22.499342","42","6.406232","18.0","1.3225137","28.472973","18.552206","30.9081","42","42","-0.5837935","42","0.52","0.17074742268","2.84278350515","46.488513302","25.6308541846","0.0","11.966861","25.253145","4.612988","0.9035682","28.635804998","19.2685840301","1.80931837791","1.06056701031","-1.0663023","0.23622698","0.229489386116","78.49308536","0.0","0.0","567.0","69.0","0.0","0.0","0.0","0.0","0.0","0.035426497","0.086984515","1.3333334","20060124","0.04458984","0.444571428571","0.158706293706","0.0190965250965","0.038543195332","0.01213056659","0.0147354871251","0.0248786539009","0.00822239833763","0.00213728007194","-0.112698647957","0.00479133346822","0.0092853847768","6.02654499526","0.450108112139","-0.00044718955","0.004940277","0.0030036538","0.0021185346","-0.5528294","8.815896","16.62406","28.251244","0.9777017","1.2894241","1.1806233"
"CAM","Cameron International Corporation","2222233","US13342B1052","Energy","Energy","Energy Equipment & Services","Oil & Gas Equipment & Services","20060207.0","20060207.0","-6.9349346","-6.9349346","-11.065656","-8.231324","5.8680296","21.79271","25.104296","21.74","23.05","23.05","21.655","25.305","13.38","22.24145","6016400.0","42","23.495","23.724333","22.676622","21.190544","19.513922","0.0","226.848","227.792532","1.49863","5027.549","1.023696","1.352656","42","0.741902","0.714452","2.0645216","2.6764677","42","1.4449494","1.3897779","42","42","42","42","42","0.0","0.0","42","0.0","0.0","7.8878","9.8133","42","6.626725","6.3408","14.954259","17.038103","42","11.252906","11.045812","0.064315","0.112282","42","39.26238","45.01245","42","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","19.0","13.155126","10.318254","42","1.4474543","26.666666","0.7963791","14.028092","11.002969","7.333503","42","42","0.10319879","42","0.6575","1.26581486151","10.1835145498","19.2759748307","14.1052219834","0.0","8.219137","19.9249","8.503491","0.27837583","23.2521076993","16.2997660624","1.50725321975","1.54223132682","-1.1459215","0.56913","0.0","78.2777351951","9.395","-0.007","218.987","56.519","0.0","3.0","0.0","-183886.0","0.019440293","0.033213496","0.052435637","1.5","20060131","0.026137086","0.0302142857143","0.0268006993007","0.0107107464607","0.00475368157822","0.00127869993294","0.000875429575034","0.0334586707018","0.0671981358116","0.135084231716","0.0709056113005","0.00743196549376","0.00535204222438","0.215825448476","0.0843656786666","-0.0018935147","0.0038379102","0.0036403027","0.0023545427","-1.6907972","10.805316","24.318766","40.02161","0.6687066","1.2301844","1.4306813"
"LNC","Lincoln National Corporation","2516378","US5341871094","Financials","Insurance","Insurance","Life & Health Insurance","20060207.0","20060207.0","-0.01898408","-0.01898408","-0.52889585","-1.441139","1.8765688","5.9770584","11.544168","52.66","52.66","52.86","52.45","54.96","41.59","52.6801","876700.0","42","53.274998","53.09333","53.439465","52.404247","51.13343","0.0","173.238","171.142282","1.51109","9122.713","4.598361","4.508349","5.187245","4.528588","4.243728","42","42","42","42","42","42","42","42","42","42","1.48162","1.536047","1.62","1.46065","1.461024","35.78767","38.35","47.26","34.899647","34.72522","31.710928","40.600574","48.323895","30.606129","30.450722","0.041427","0.122482","0.164037","42","42","42","0.0","0.0","1.0","0.0","0.0","1.0","42","42","42","42","42","42","20.0","42","42","42","42","11.12","1.0298477","42","42","15.539006","42","42","42","42","4.51","5.19318545239","30.8949165241","42","42","32.3725055432","10.436669","15.295179","43.984352","0.0","19.2746541816","1.228869276","42","6.63141252722","-3.128511","-5.8770537","21.6880953933","77.7095193221","103.591","-0.001","90.824","20.949","0.0","0.0","0.0","0.0","-0.0015100241","0.0043423176","-0.0077835917","1.75","20060213","0.08293793","0.054","-0.0146153846154","0.144451737452","0.0393455070853","0.018945851294","0.0104111990995","0.239134286298","0.068231943774","0.169427271094","-0.00301425475631","0.0193107775422","0.0184333984576","-0.0863687814106","0.451464330872","-0.0012416787","0.0005550128","0.00095202675","0.0009549269","-2.680774","3.6541595","11.4865675","29.14851","0.78993994","0.9035259","1.2788813"
"CINF","Cincinnati Financial Corporation","2196888","US1720621010","Financials","Insurance","Insurance","Property & Casualty Insurance","20060207.0","20060207.0","1.1982799","1.1982799","-0.42269826","-1.2574553","-0.42269826","6.2930346","9.840488","44.76","44.27","44.88","44.19","46.0","38.38","44.6388","482712.0","42","44.805","44.812","44.970547","44.69315","43.02468","0.0","175.61241","158.258591","9.04679","7819.9746","3.058182","3.049","3.2","3.015834","2.96625","42","42","42","42","42","42","42","42","42","42","1.21922","1.2","42","1.21","1.215955","34.863335","42","42","34.79","34.645","19.239899","19.54112","42","19.56899","19.748363","0.078971","0.078944","0.173205","42","42","42","0.0","1.0","42","0.0","0.0","42","42","42","42","42","42","42","11.0","42","42","42","42","42","42","42","42","42","42","42","42","42","3.4452","2.12662145058","21.1644081598","42","42","33.7391152908","9.1810665","9.196094","38.755802","0.22777434","11.6220981487","4.9486986987","42","3.46141576531","-5.2501984","0.5523528","32.0261437908","77.3704171934","61.0","18.0","11.0","4.0","0.0","0.0","0.0","0.0","0.0","-0.00048059225","-0.009869039","1.65","20060208","0.010531058","0.0388028571429","0.0267937062937","0.076345997426","0.0558409780495","0.00353136873086","0.00226175255407","0.118170942038","0.102618136542","0.176874695968","0.156087221635","0.00548565353425","0.0027777994286","0.0552030982868","0.303645419489","-0.0010730464","-0.00014656755","0.0011793344","0.0007856853","-2.8554275","-1.6958739","15.05167","31.710125","0.8843553","0.9188149","1.173104"
"VLO","Valero Energy Corporation","2041364","US91913Y1001","Energy","Energy","Oil Gas & Consumable Fuels","Oil & Gas Refining & Marketing","20060207.0","20060207.0","-4.857135","-4.857135","-5.7285547","-4.148322","9.306812","13.78895","35.836838","56.61","58.75","58.75","56.36","63.7","28.825","57.1765","10412100.0","42","54.607365","54.61711","51.681534","49.248222","47.409805","0.0","677.2708","533.29913","13.6249","35022.797","6.821074","6.256835","5.03829","6.087643","4.008266","12.732405","14.697223","42","10.057867","8.619833","42","42","42","42","42","0.207099","0.219233","42","0.189444","0.189137","21.96895","29.158","42","18.24384","15.389675","140.88876","103.18177","41.601673","125.20022","105.548225","0.691473","1.304539","5.031036","898.0934","42","42","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","1.0","17.0","4.8336487","4.372982","42","0.41305357","42","42","9.445581","8.545379","5.2981415","42","42","0.37577897","42","4.84","5.21462585034","121.867687075","7.94510108547","6.86495690264","3.71900826446","17.455069","31.458103","29.349018","2.595006","31.6180844735","19.4605479954","1.12653666808","8.37210884354","-6.691747","-0.50608367","2.66879876485","77.1840702415","571.0","383.0","227.0","81.0","0.0","0.0","0.0","0.0","0.0","0.20488608","0.20533204","1.2692307","20060131","0.43110093","0.212285714286","0.17645979021","0.132482625483","0.0371383717699","0.00512827456306","0.00776916448682","3.12406236882","2.74291831268","1.7026460162","1.01012450755","0.097547607859","0.0890389662064","0.0650912343594","0.104658556242","0.00087955734","0.0039041645","0.0011590488","0.002765653","0.7961318","11.745762","5.293875","26.77701","1.1742886","1.6786008","1.3436282"
"SCHW","Charles Schwab Corporation","2779397","US8085131055","Financials","Diversified Financials","Capital Markets","Investment Banking & Brokerage","20060207.0","20060207.0","-1.2951612","-1.2951612","-2.6227355","-0.9575963","-1.3624012","-0.8219242","4.851556","14.48","14.685","14.71","14.43","16.25","9.65","14.5824","5435230.0","42","14.70125","14.736668","15.005947","15.135207","14.500558","0.0","1299.071","1046.555684","18.91653","18671.41","0.6987","0.849982","42","0.571138","0.54985","1.3501186","1.6151541","42","0.948416","0.9314564","42","42","42","42","42","0.100268","0.11","42","0.088173","0.089837","3.68","4.26","42","3.316667","3.8075","3.838897","4.3154426","42","3.252862","3.150137","0.027346","0.054589","42","42","42","42","0.0","0.0","0.0","0.0","0.0","0.0","1.0","42","42","1.0","42","42","13.0","42","42","42","42","16.363333","1.2665025","35.430313","42","19.301645","42","42","42","42","0.49","0.59250764526","3.63073394495","42","42","17.1428571429","8.430055","18.142944","42","0.09237371","42","2.87615983074","42","0.769113149847","-2.3332057","1.3994616","9.9730458221","77.0881226054","697.0","116.0","115.0","52.0","0.0","0.0","0.0","0.0","0.0","-0.015474141","-0.042698562","2.0769231","20060118","0.015173843","0.052","0.0183566433566","0.00890604890605","0.0011437982773","0.0015422309382","0.00109037825628","0.0295738917951","0.0204488682898","0.014261329045","-0.0120652090182","0.00165258825286","0.00270031037198","0.384240459548","0.325379939378","-0.0025829321","-0.0006806038","0.00082569715","0.0017178167","-4.226673","-2.7659194","5.823607","27.074163","0.70729303","0.71435714","1.2092376"
"KATE","Kate Spade & Co","BJWG213","US4858651098","Consumer Discretionary","Consumer Durables & Apparel","Textiles Apparel & Luxury Goods","Apparel Accessories & Luxury Goods","20060207.0","20060207.0","-1.4881909","-1.4881909","-2.8489232","-4.2269526","-3.2664835","-3.3495605","-19.886095","33.76","34.2","34.68","33.66","43.82","33.57","33.9676","490300.0","42","34.445","34.488","35.148376","35.31287","37.622093","0.0","109.009796","88.333351","15.86153","3600.4026","2.910682","3.064306","42","2.928378","3.074344","5.941631","5.999066","42","5.924261","5.9764633","42","42","42","42","42","0.2265","0.218333","42","0.22825","0.22825","17.8454","19.6266","42","18.816626","18.269125","44.501026","45.72144","42","44.73495","45.5641","0.025338","0.115695","42","0.964503","42","42","-1.0","42","42","-1.0","-1.0","42","42","42","42","0.0","-1.0","42","10.0","6.9614487","5.6336994","42","0.73919225","12.75","0.9096985","13.120903","10.618369","6.460564","42","42","0.006157301","42","2.96","2.3056531668","45.1668080347","8.6252965063","7.02153437896","7.60135135135","13.563251","17.409546","22.303638","1.2989383","21.1723280911","16.4441247937","0.8198958638","3.84929859719","-2.0117092","-1.2098821","5.09710025875","76.7293610965","198.208","93.042","34.944","3.024","0.0","0.0","0.0","0.0","0.0","-0.024442196","-0.017522037","1.6875","20060301","-0.014474018","0.0125714285714","0.0138111888112","0.0260669240669","0.0250432495617","0.000727233014588","0.000520758008764","0.359481492383","0.349457582584","0.304798014857","0.272165845355","0.00985453287459","0.00483763364131","-0.0160307385011","0.0177975750699","-0.0029407209","-0.00062567834","-0.0011370808","-0.0008179014","-6.2705564","-4.211736","-13.4701395","-13.838167","0.49470425","0.6669204","0.90852576"
"YUM","YUM! Brands, Inc.","2098876","US9884981013","Consumer Discretionary","Consumer Services","Hotels Restaurants & Leisure","Restaurants","20060207.0","20060207.0","-1.1920989","-1.1920989","0.65698624","5.929184","7.0506096","0.8980274","-4.1879835","25.28","25.875","26.035","25.16","26.895","22.685","25.55625","4233800.0","42","25.11375","24.569668","24.228376","24.388973","24.683989","0.0","566.12415","553.266462","0.49164","14311.615","1.405614","1.551167","42","1.305687","1.313683","3.1717186","3.5493894","42","3.0297065","3.023704","42","42","42","42","42","0.236667","0.255","42","0.2155","0.153333","2.74715","3.0303","42","2.897476","3.412184","17.151203","17.580553","42","16.108091","16.047653","0.025282","0.022582","42","184.74135","163.20735","42","0.0","0.0","1.0","0.0","0.0","1.0","-1.0","0.0","0.0","0.0","0.0","0.0","16.0","12.811286","8.9971075","27.25818","1.6800544","11.25","1.5986688","18.673273","13.113862","8.294381","42","42","1.1242635","42","1.32","1.06879194631","15.494966443","13.1082312925","9.39383302864","16.2878787879","24.89458","43.13603","5.634808","1.102232","52.9826623567","30.6945863126","1.0987202925","2.31711409396","-0.60764074","-2.110845","9.02255639098","76.5945646145","1056.0","378.0","148.0","35.0","0.0","6.0","0.0","-682782.0","0.0","-0.00824064","-0.033690512","1.75","20060206","0.0071894405","0.017","0.0123426573427","0.013324967825","0.0111796332315","0.000610041438358","0.000333982868355","0.11915480917","0.0936988063269","0.0878214536078","0.0759218182157","0.00254342942639","0.00330126278095","0.0470018125938","0.0545915323126","0.003468178","0.00055522344","-0.00021153426","-0.00033421256","5.5513997","2.8372452","-2.484451","-9.256853","1.1644868","0.84849817","0.9442864"
"MNRO","Monro Muffler Brake, Inc.","2600088","US6102361010","Consumer Discretionary","Retailing","Specialty Retail","Automotive Retail","20060207.0","20060207.0","-0.23148656","-0.23148656","1.8912435","6.2557697","15.202129","15.010012","14.742088","15.324444","15.244445","15.417777","15.200001","15.702224","10.897778","15.360668","50316.75","42","15.1455555","15.017483","14.168649","13.934249","13.258617","0.0","31.243471","21.8765414443","27.31761","480.40982","0.675554","0.817777","42","0.672589","0.70222","1.6407908","1.8965243","42","1.6407908","42","42","42","42","42","42","0.088889","42","42","0.088889","42","42","42","42","42","42","11.7784605","13.253969","42","11.764217","42","0.006288","0.02514","42","42","42","42","42","42","42","-1.0","0.0","42","42","42","42","42","42","42","2.0","42","42","42","42","20.0","1.1342132","14.26039","11.484627","6.482826","42","42","42","42","0.6533","0.466598488034","10.4366156568","11.327216014","7.8131017262","6.80238787693","9.903114","15.543917","7.279288","0.5655324","19.7356242423","15.59162487","0.816338635751","1.01395383636","-0.63111615","-0.43462005","1.90304172556","75.2779796112","0.0","0.0","1.355","0.805","0.0","1.0","0.0","-146491.0","0.0033847094","0.006574154","0.035987854","1.0","20060117","0.002387774","0.00761714285714","0.0063958041958","0.00682674388674","0.00629955543206","0.000244028025508","0.000132998629761","0.0412154631913","0.0756596591118","0.0869075656847","0.0561302955054","0.00358693743691","0.00305178005079","0.0103215145987","0.0140553264362","0.0060558636","0.0026599537","0.0021961879","0.0008757543","7.5827217","9.033964","16.932491","14.1979","2.4339302","1.6249262","1.3734612"
"UHT","Universal Health Realty Income Trust","2927497","US91359E1055","Financials","Real Estate","Real Estate Investment Trusts (REITs)","Health Care REITs","20060207.0","20060207.0","0.23494959","0.23494959","-1.8970966","4.7575116","9.566617","4.4689417","-8.375835","34.13","34.05","34.22","33.9","40.8","27.36","34.0425","24900.0","42","34.355003","34.043335","32.91784","33.03411","33.477272","0.0","11.771","11.707703","0.59541","401.74426","42","42","42","42","42","2.14026","2.1628578","42","2.1628578","2.2748916","42","42","42","42","42","2.21","2.26","42","2.18","2.19","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","-1.0","42","42","0.0","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","2.16","-0.0218676122931","2.80893279298","42","42","98.1481481481","12.963089","13.579489","16.334126","0.18571064","42","18.1592533252","42","2.26739277271","1.2508708","-3.308555","79.759390798","75.2198756372","0.0","0.0","0.668","0.184","42","42","42","42","0.0","0.00050997734","0.0012760162","1.5","20060214","0.0","0.0131428571429","0.0170979020979","0.0107142857143","0.00617060294526","0.00144574805078","0.000642171523834","-0.00345711169144","0.0148089898199","0.0147796055076","-0.000931126337511","0.00129770496235","0.00177157152262","0.38647937262","-0.0992928980188","0.0026983914","0.0007939028","0.0002274575","-0.0007322639","4.9145207","2.4657295","2.3193867","-12.710344","3.0727527","1.1216174","0.9043546"
"FUL","H.B. Fuller Company","2354664","US3596941068","Materials","Materials","Chemicals","Specialty Chemicals","20060207.0","20060207.0","1.5035629","1.5035629","6.298375","11.8820305","27.211761","34.7885","12.197185","19.915","19.585","19.955","19.575","19.955","12.625","19.81685","744800.0","42","19.175625","18.605335","17.321352","16.455135","16.188427","0.0","57.21764","57.80944","0.95952","1158.8539","1.03875","1.17389","42","0.898038","0.873333","2.6740005","42","42","2.4467978","2.4467978","42","42","42","1.24","1.24","42","42","42","0.205","0.205","42","42","42","10.335","10.335","29.711117","33.993015","42","26.128305","26.53028","0.040901","42","42","42","42","42","42","0.0","1.0","1.0","0.0","1.0","42","42","42","42","42","42","4.0","42","42","42","42","42","42","8.761306","42","42","42","42","42","42","0.845","1.18432318565","25.0995345203","13.1030943238","7.57167567895","28.1065088757","7.235166","16.634832","12.075909","0.5167987","20.628553332","13.6952724737","1.13955408128","1.91962829573","-0.054109186","-0.47055417","12.9661497731","75.0965315115","0.0","0.0","7.293","7.293","0.0","0.0","0.0","0.0","0.0","0.0063991547","0.016490221","1.6666666","20060117","0.032883924","0.0257142857143","0.0217132867133","0.00775482625483","-0.000880869686024","0.000764667671475","0.000773300785321","-0.0292785595472","0.0815446615151","0.118220142165","0.0302258548207","0.00495173012487","0.00752762163962","0.0763926721419","0.0133076886708","0.009061109","0.00438827","0.0024223323","7.4886164e-05","14.567715","15.124686","18.874298","0.90270287","1.5511934","1.7396477","1.4226527"
"HSP","Hospira, Inc.","B00PWV9","US4410601003","Health Care","Pharmaceuticals Biotechnology & Life Sciences","Pharmaceuticals","Pharmaceuticals","20060207.0","20060207.0","-0.15333891","-0.15333891","1.1540174","0.7292867","3.9452791","14.98487","16.662407","45.58","45.5","45.68","45.24","46.25","28.35","45.4765","396900.0","42","45.416245","45.140667","44.55433","43.95986","41.66567","0.0","160.853","161.312683","0.21978","7331.68","2.00875","2.08875","2.318","1.837143","1.722857","3.8074265","4.101186","4.5168138","3.7408047","3.5900607","42","42","42","42","42","0.0","0.0","0.0","0.0","0.0","8.153334","9.08","14.41","7.89","7.8","16.494274","17.299314","18.584421","16.630362","16.762293","0.031368","0.142171","0.276984","3.413914","42","42","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","8.0","42","42","42","42","5.666667","4.004246","23.773483","17.617054","12.848554","42","42","42","42","1.61","1.98223431302","16.4629641002","17.6994092782","12.5706812935","0.0","14.389291","31.860567","12.377407","1.5520879","37.0925186608","28.4517125868","1.38174546689","3.51536458653","-1.545697","0.119114965","0.0","74.837173792","0.0","0.0","118.819","21.207","42","42","42","42","0.0060480833","0.017522454","0.030481458","1.75","20060222","0.043118574","-0.056","-0.0395454545455","0.000326086956522","0.000326086956522","0.00561850666685","0.00561850666685","-0.0853746092141","-0.00961813876646","0.0365943763971","0.0365943763971","0.0063204843569","0.0063204843569","-0.242056446085","-0.0235819910214","0.0006750905","0.0007144948","0.0016158355","0.0011831624","1.5543019","5.238531","14.863232","27.40421","0.93076295","1.1657563","1.3775781"
"SYY","Sysco Corporation","2868165","US8718291078","Consumer Staples","Food & Staples Retailing","Food & Staples Retailing","Food Distributors","20060207.0","20060207.0","1.7287254","1.7287254","0.09813309","-0.9388149","-5.759162","-5.145687","-16.507507","30.6","30.17","30.81","30.13","38.04","29.98","30.5246","4974700.0","42","30.786251","30.663334","31.055944","31.470005","32.2849","0.0","620.301","626.00655","0.40743","18981.21","1.432514","1.669735","2.06775","1.473143","1.49698","3.0666187","3.5580869","4.066187","3.05098","3.0407197","42","42","42","42","42","0.631016","0.660453","42","0.593386","0.58","4.250325","4.70401","42","4.93484","4.62247","51.90397","55.824936","60.515457","51.17188","47.75725","0.037384","0.085616","42","22.26293","50.8763","42","0.0","0.0","42","42","0.0","0.0","-1.0","-1.0","42","-1.0","-1.0","-1.0","11.0","11.669843","9.631237","42","0.59707195","15.0","1.42407","6.1993284","5.1163673","2.9307015","42","42","0.53908306","42","1.45","0.809499156574","48.4447964866","13.7314042183","11.3487031413","41.3793103448","23.321198","31.618452","6.7259073","0.6199071","38.3707843278","19.6813399729","0.896764311435","1.99590909828","-0.6927024","-1.3674409","20.0276743399","74.8240868991","597.66","177.757","208.004","23.86","0.0","0.0","0.0","0.0","-0.009578407","-0.02012819","-0.03046608","1.7222222","20060130","-0.010157776","-0.00771428571429","0.00367132867133","0.0129305019305","0.0131289247013","0.000511146373256","0.000201493470597","0.384499571201","0.214751110215","0.336846333653","0.328127369456","0.00980975762617","0.00452906505649","-0.0021601598409","0.00690713455929","-1.6149184e-05","-0.0016526151","-0.00033392257","-0.0010895114","-0.024812909","-11.939593","-3.8546038","-28.538134","1.3207651","0.77519566","0.8440847"
