"FactSet Universal Screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIAL","Sigma-Aldrich Corporation","2807566","US8265521018","Materials","Materials","Chemicals","Specialty Chemicals","20050209.0","20050209.0","-3.2402277","-3.2402277","-2.38325","-1.4308989","-0.4434228","8.249998","7.349026","30.31","30.91","30.91","29.96","31.915","26.625","30.41345","1713078.0","42","31.324446","31.177668","30.405003","29.945414","29.131264","0.0","138.08","122.580498","10.78566","4185.2046","1.755","1.866667","42","1.662","1.65625","3.1396291","3.27823","42","2.7972665","2.7825186","42","42","42","42","42","0.34","42","42","0.2857","0.2975","10.14","11.875","42","8.3825","7.954383","11.697783","12.586652","42","10.1230545","10.032718","0.041231","0.052042","42","42","42","42","42","0.0","42","0.0","0.0","-1.0","1.0","1.0","42","1.0","1.0","42","7.0","42","42","42","42","13.0","1.328512","26.746641","22.203085","15.537492","42","42","42","42","1.61","1.47699140401","9.88175501433","12.9791726684","10.573183689","20.8074534161","18.226822","26.161968","9.492338","0.50923085","14.1292775665","11.3120243531","0.479157425651","2.31262893983","-1.035086","-1.2184836","16.0519717032","173.758342304","56.7","28.1","21.8","7.2","42","42","42","42","0.0005797148","-0.0014030337","-0.0042977333","1.5","20050208","0.024843127","0.03","0.0234265734266","0.0206808236808","0.0134780494582","0.0010269162924","0.000734500517895","0.0672512337079","0.0767137412914","0.0597075958197","0.0805885482453","0.00184656741453","0.00291329824567","0.109869495272","0.133956233978","0.0037700867","0.0009540083","0.0010521251","0.00037360028","5.2790685","4.7122397","13.573836","11.076928","1.0183697","1.16787","1.1570734"
"STJ","St. Jude Medical, Inc.","2767381","US7908491035","Health Care","Health Care Equipment & Services","Health Care Equipment & Supplies","Health Care Equipment","20050209.0","20050209.0","-1.7744005","-1.7744005","-1.2487292","1.439786","-7.1188927","5.0989985","16.104866","38.75","39.53","39.68","38.68","42.9","31.125","38.9899","1147500.0","42","39.40111","38.64","39.767838","39.454178","37.385902","0.0","357.54","315.267295","12.12323","13854.675","1.403077","1.624","1.815","1.160555","1.116418","1.9958605","2.462035","42","1.7491605","1.695377","42","42","42","42","42","0.0","0.0","42","0.0","0.0","8.505","11.72","14.27","5.753862","5.4601","7.6445484","8.586885","9.55121","6.4397936","6.5216465","0.022871","0.052536","0.007071","42","42","42","0.0","0.0","1.0","0.0","0.0","1.0","42","42","42","1.0","42","42","13.0","17.899933","17.841652","42","4.7137055","16.0","1.7261169","26.419672","26.333649","19.637716","42","42","-1.0889701","42","1.025","1.20402951345","5.93850286127","25.6814237159","22.2525092298","0.0","17.710238","24.581413","6.557823","0.21885227","12.9167520519","10.2759270483","0.497413710345","1.41703118005","-0.9212748","-0.124602035","0.0","171.883586737","0.0","0.0","146.143","38.273","0.0","4.0","0.0","-80700.0","0.010017157","0.014804602","0.03617966","1.5384616","20050126","0.027857037","0.0105714285714","0.0143181818182","0.0170411840412","0.0164267852181","0.000485342734734","0.00035802619269","0.0803990875311","0.0746294367216","0.067562207636","0.047144139461","0.00200847869747","0.00202251080327","-0.0152850569157","0.120157529919","0.0016084245","-0.0016688106","0.0007887334","0.0005625629","1.8245441","-5.851025","6.334735","8.137494","1.0612818","1.0383935","1.0668547"
"HCC","HCC Insurance Holdings, Inc.","2400426","US4041321021","Financials","Insurance","Insurance","Multi-line Insurance","20050209.0","20050209.0","-1.4230669","-1.4230669","3.325045","1.9000888","3.1007767","10.648918","10.0993395","22.166666","22.420002","22.480001","22.160002","23.166666","18.351334","22.3272","165150.0","42","22.173332","21.903555","21.82108","21.82886","20.88398","0.0","101.7","83.062095","18.61206","2259.4373","1.553329","2.10333","2.4","1.546663","1.871426","2.3510325","3.4611604","42","42","42","42","42","42","42","42","0.201334","42","42","0.195","0.17966","11.677766","14.96","42","11.526649","11.4133","11.3230095","14.04474","15.093412","10.922211","10.677008","0.015937","0.053689","42","42","42","42","1.0","-1.0","42","0.0","0.0","42","42","42","42","42","42","42","8.0","42","42","42","42","19.75","0.7225532","24.443806","27.24186","15.450915","42","42","42","42","1.2933","5.42161928715","11.9086553362","42","42","15.9800510322","8.910211","39.45156","15.305222","42","42","5.80522293329","42","5.6173259152","-5.296211","-0.022606915","3.48398207628","171.550977721","0.0","0.0","116.776","102.137","0.0","0.0","0.0","0.0","0.050002337","0.053534865","0.065093994","1.5","20050215","-0.001615371","-0.0371485714286","0.00759755244755","0.036559021879","0.0221570251315","0.00303786988399","0.00174431360229","0.278034800451","0.239812201491","0.196089487368","0.118527294151","0.00511529346002","0.00738414816453","-0.20717615951","0.128842980957","0.001967073","0.00032478146","0.0011775028","0.000116096","3.812591","2.4387794","8.894446","1.9598467","1.7187512","0.9917965","1.0064024"
"MCO","Moody's Corporation","2252058","US6153691059","Financials","Diversified Financials","Diversified Financial Services","Specialized Finance","20050209.0","20050209.0","-1.3138056","-1.3138056","1.1680484","-0.5506754","-0.37558675","8.362055","30.24398","42.44","42.885","42.89","42.33","43.86","30.87","42.4767","931600.0","42","42.607777","42.321335","42.293514","41.512802","38.444645","0.0","295.8","249.160432","16.33972","12553.752","1.447857","1.589286","1.8375","1.42","1.364375","2.6700473","2.8035836","42","2.6682432","2.5217102","42","42","42","42","42","0.15","0.1675","0.175","0.15","0.15","0.635","1.465","3.58","0.61","0.095","4.7982197","5.1589923","5.500338","4.77991","4.6305614","0.020178","0.041576","0.053033","42","42","42","1.0","1.0","1.0","1.0","1.0","0.0","42","42","42","1.0","1.0","42","7.0","42","42","42","42","16.166666","1.8131312","53.95242","51.46071","31.227886","42","42","42","42","1.275","1.50928998009","4.63636363636","14.3965027106","13.7753985324","10.5882352941","118.00487","156.53893","1.5016767","0.06606305","67.0611880304","26.4814814815","0.379934210526","1.70769741208","-0.07880617","-0.7451375","8.16866979018","171.395271395","221.3","0.0","105.0","28.2","0.0","0.0","0.0","0.0","0.0","-0.012024045","-0.006048441","1.9166666","20050216","0.027621675","0.00942857142857","0.0097027972028","0.0197548262548","0.0102125590442","0.000522672584307","0.00100162044742","0.0745747528192","0.0673952363793","0.0651066493197","-0.0102181604028","0.000990487204863","0.00937587227215","-0.176704475472","0.0216846383876","0.0012130956","0.00039481328","0.0017983962","0.001750931","2.6199496","2.7698827","20.507555","52.554893","0.9132331","1.0895333","1.3132439"
"UNT","Unit Corporation","2925833","US9092181091","Energy","Energy","Energy Equipment & Services","Oil & Gas Drilling","20050209.0","20050209.0","-0.80536604","-0.80536604","2.6388884","6.086707","-5.2564087","-0.8851886","19.15511","36.95","37.4","37.7","36.91","40.63","24.28","37.3377","300300.0","42","37.10778","36.516","36.472706","37.26192","35.323826","0.0","45.738","40.430533","11.61836","1690.0192","1.85","2.544","2.335","1.838572","1.736","4.573564","6.6093836","6.1830425","4.429794","4.2939014","42","42","42","42","42","42","42","42","0.0","0.0","12.55","42","42","11.895","11.74","11.063011","14.145787","42","11.058996","10.149619","0.033912","0.094234","0.304056","16.653715","43.41635","42","0.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","42","42","42","42","35.0","0.57065636","46.393047","27.73323","13.495832","42","42","42","42","1.59","-3.25010876186","9.54602801705","15.460380571","9.35070612748","0.0","12.42161","31.889467","14.96462","7.3140254","15.8238034855","11.0268143132","0.591481307749","4.0257330549","-7.069448","3.0176682","0.0","170.665154324","0.0","0.0","0.486","0.062","42","42","42","42","0.00013124943","0.0004812479","0.0035324097","1.9","20050222","0.07604212","0.0814285714286","0.0481118881119","-7.72200772201e-06","0.0118024451236","0.00645722941413","0.00368347212029","0.430669578477","0.275848304726","0.0670328783611","0.0549858812333","0.0196304122565","0.0100747728474","0.0251575526576","-0.0435438986938","0.0046838564","-0.00096397166","8.7876346e-05","0.0016576803","11.062071","-2.696909","0.59412235","26.038734","2.5725586","1.1858166","1.1803471"
"IIVI","II-VI Incorporated","2452698","US9021041085","Information Technology","Technology Hardware & Equipment","Electronic Equipment Instruments & Components","Electronic Components","20050209.0","20050209.0","-0.92250705","-0.92250705","5.7384014","14.708578","-14.56818","10.917675","34.249996","9.3975","9.51","9.625","9.3475","11.125","5.365","9.466275","196224.0","42","9.3675","9.157333","9.840946","10.020477","9.379287","0.0","58.172","46.15478","20.15757","546.6714","0.38875","0.41125","42","0.369167","0.351667","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","1.7125","42","42","1.6675","1.6675","3.226638","3.6787457","42","2.896092","2.9431665","0.012374","0.008839","42","42","42","42","0.0","0.0","42","0.0","0.0","42","42","42","42","42","42","42","2.0","42","42","42","42","20.0","1.2086817","42","42","42","42","42","42","42","0.34","0.20204629319","2.63772224086","18.719177172","13.8149879397","0.0","14.781125","19.202572","2.4434779","0.24363956","9.97268466976","8.3134584462","0.408381265407","0.439768534049","-0.30349654","-0.10346902","42","170.175894074","0.0","42","1.313","0.304","42","42","42","42","0.0","0.011827707","0.018916845","1.5","20050119","0.009626869","0.0165714285714","0.0116783216783","0.00528410553411","0.00232428174493","0.000486143020111","0.000267899709066","0.0415764075394","0.0405573899288","0.0160034014518","0.0225699811596","0.00155847112313","0.001799118922","0.297571332567","0.19852753497","-0.0012428408","-0.004119765","0.0010161271","0.0025921199","-0.57161623","-10.213642","3.4899898","23.940823","4.4743867","0.7913322","1.1406634"
"PEP","PepsiCo, Inc.","2681511","US7134481081","Consumer Staples","Food Beverage & Tobacco","Beverages","Soft Drinks","20050209.0","20050209.0","-0.91891885","-0.91891885","3.32582","2.6890755","5.5470347","11.541594","8.099079","54.99","55.5","55.5","54.75","55.71","47.37","55.039","2718900.0","42","54.41889","54.030666","53.143784","52.175743","50.97349","0.0","1684.48","1678.213595","0.04684","92629.56","2.562713","2.848027","3.13","2.319548","2.306617","4.283868","4.64828","5.0187597","4.3030457","3.9094114","42","42","42","42","42","0.985777","1.04445","42","0.785763","0.827352","10.05955","10.089376","42","7.290164","7.07683","18.437115","19.495722","20.563616","17.109076","17.002436","0.027074","0.040268","42","59.269566","113.22893","42","-1.0","0.0","-1.0","0.0","0.0","-1.0","42","0.0","-1.0","0.0","0.0","0.0","11.0","16.07837","13.074727","42","3.0470636","11.013333","1.948341","23.304989","18.951323","13.993781","42","42","0.3567571","42","2.38","1.21713954835","16.5205558772","16.4481124649","14.0536002562","32.7731092437","29.392767","32.06871","9.053899","0.7156597","17.2331196996","10.0060141332","0.426329276105","2.61609727852","-1.238252","-1.9306722","24.3975903614","169.722013524","3055.0","560.0","965.0","119.0","42","42","42","42","0.0","-0.0056345463","-0.01879543","1.15","20050203","0.022210475","0.048","0.0235314685315","0.0270102960103","0.0177029730481","0.000872864956482","0.000767816286628","0.128612701414","0.125765882593","0.0849249469101","0.0525020077206","0.00452326430977","0.00433370198602","0.0455215865197","0.125024210467","0.002068929","0.001390201","0.0012107177","-0.00013071614","6.6521463","14.973103","26.726776","-2.8153906","2.9657524","1.532082","0.9221622"
"BCPC","Balchem Corporation","2072074","US0576652004","Materials","Materials","Chemicals","Specialty Chemicals","20050209.0","20050209.0","1.8556714","1.8556714","7.3913097","8.970594","8.396721","21.078444","28.869581","7.318519","7.1703715","7.3333335","7.158519","7.4074073","4.5570374","7.28803","69862.5","42","7.1815634","6.9397864","6.841241","6.5407066","6.1274896","0.0","25.4137","33.8403626333","12.29001","187.07782","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","0.2864","0.467322190639","2.50744969113","12.4987624698","9.60079742484","5.51675977654","14.639327","27.49613","2.1370757","0.04678579","14.7610297397","12.8015100645","0.545778364116","0.527403208793","-0.046471","0.0013772099","3.41138296939","167.416001934","0.0","0.0","2.563","0.749","0.0","1.0","0.0","-21326.0","0.0058432817","0.015349627","0.041959047","42","20050215","0.0","0.0126914285714","0.00472062937063","0.000421853281853","0.00224325400827","0.00057365625148","0.000377027542452","0.0159350255075","0.00886739542855","0.0155127437188","0.0277523176465","0.00214135552527","0.00136510909465","0.136777029547","-0.0664740079059","0.0048565967","0.0020335615","0.0021192566","0.0016014703","3.7679322","7.1414003","25.160587","45.425007","1.8581799","2.7358527","1.9048644"
"NVR","NVR, Inc.","2637785","US62944T1051","Consumer Discretionary","Consumer Durables & Apparel","Household Durables","Homebuilding","20050209.0","20050209.0","-2.7846515","-2.7846515","-0.5066514","1.2894869","4.006672","24.435638","73.43784","785.5","808.0","808.0","782.53","819.49","405.13","789.179","77500.0","42","795.1667","790.19464","767.9624","729.5067","627.5618","0.0","6.361","4.523005","31.1994","4996.5654","79.80765","92.0031","42","64.96423","60.547775","171.8362","184.97092","42","139.60713","129.15442","42","42","42","42","42","0.0","0.0","42","0.0","0.0","113.809","171.092","42","75.75745","75.3894","800.61","873.64404","42","674.5763","634.9383","4.677726","42","42","42","42","42","42","42","42","1.0","1.0","42","42","1.0","42","1.0","1.0","42","2.0","4.196975","4.163983","42","0.8922885","15.0","0.656161","21.428726","21.260275","12.596276","42","42","-0.36925724","42","61.35","64.5498839907","536.242588296","5.32291791156","5.26746233208","0.0","60.640095","63.082687","133.39992","1.6884264","32.116917552","17.9656056689","0.373781081061","65.9401907708","0.47478184","-74.66833","0.0","166.865314297","307.603","31.888","19.296","5.243","0.0","0.0","0.0","0.0","0.0","-0.0042266846","-0.110598445","2.25","20050127","2.0331998","2.04342857143","1.44181818182","0.991577863578","0.872529591553","0.0303279718692","0.0164915866839","10.8593022226","12.6749537134","7.20086901913","6.06014478127","0.322711000829","0.159770089652","0.0442399870144","0.0697434963833","0.00074890896","0.0025157412","0.004374088","0.0034679016","1.6152073","9.7412815","31.295647","56.5239","1.7695187","1.2743335","1.5889254"
"RE","Everest RE Group, Ltd.","2556868","BMG3223R1088","Financials","Insurance","Insurance","Reinsurance","20050209.0","20050209.0","0.1816392","0.1816392","2.9274583","0.17026663","-0.99843144","11.076153","20.906973","88.25","88.05","88.61","87.8","90.95","69.2","88.0747","582500.0","42","86.72777","86.77","87.922165","86.16081","79.969376","0.0","56.122","55.188947","0.91751","4959.65","12.274924","11.07975","9.33","9.648423","11.21","42","42","42","42","42","42","42","42","42","42","0.44","0.48","0.96","0.385825","0.40445","70.86315","78.6887","84.13","59.520767","59.771103","87.248764","92.67399","100.0376","86.96852","86.17806","0.379633","3.637923","42","42","42","42","-1.0","0.0","-1.0","0.0","0.0","0.0","42","42","42","42","42","42","4.0","42","42","42","42","12.0","0.59912115","42","42","13.851688","42","42","42","42","9.21","30.8473332228","85.5918839325","42","42","4.2345276873","13.02478","44.084656","77.392815","0.0","23.1693961745","7.24722453333","42","31.2319940934","-36.855286","5.813096","1.23162443444","166.210579557","0.0","0.0","25.146","4.413","0.0","0.0","0.0","0.0","0.0017825365","0.004504204","0.018115997","1.75","20050131","-0.37049338","0.0197142857143","0.299300699301","0.256155727156","0.102046123923","0.0112342788679","0.0116779626655","1.23212588364","1.5906828749","1.57757192363","1.0499599089","0.055823235283","0.0487673280024","0.202628038663","0.198785144915","-0.0011188679","-0.00025115418","0.0019707838","0.00063399214","-1.7820693","-1.6341953","19.038815","8.024759","1.2735237","1.5334846","0.97095126"
"NSP","Insperity, Inc.","2007281","US45778Q1076","Industrials","Commercial & Professional Services","Professional Services","Human Resource & Employment Services","20050209.0","20050209.0","-2.5429547","-2.5429547","-0.90845823","6.2172294","11.215687","20.169497","6.4564586","14.18","14.55","14.55","14.14","18.18","9.38","14.2769","183900.0","42","14.593333","14.207999","13.149459","13.34041","12.297637","0.0","25.449","17.227556","32.37997","360.86682","0.498333","0.628571","0.71","0.501429","0.521926","1.5263075","1.610908","1.7014421","1.477201","1.4963539","42","42","42","42","42","0.0","0.28","42","0.0","0.0","4.6825","42","42","4.6875","4.73","38.70218","42.659203","52.33094","37.089375","37.73094","0.029269","0.021931","42","42","42","42","0.0","0.0","42","0.0","0.0","42","42","42","42","-1.0","-1.0","42","6.0","42","42","42","42","17.4","1.6353374","3.70737","2.4340608","1.5014646","42","42","42","42","0.86","2.31256144597","35.9196097709","7.01352299424","4.391649202","0.0","15.468952","43.048115","6.331176","0.27010277","25.0889429112","11.4617252453","0.825648879574","2.5729410875","-0.48042676","-0.6687848","0.0","166.074392268","17.153","0.0","1.454","0.304","42","42","42","42","0.0","-0.032173455","-0.0450657","1.9166666","20050222","-0.0035539705","-0.0262857142857","0.0595454545455","0.0219523809524","0.00464883533327","0.00512543969595","0.00348457286031","0.530631671153","0.285938210327","-5.08946106752","-1.6431439712","0.391333636921","0.336193008073","0.157602220557","0.110280954589","0.010257792","0.0015849714","0.0019622515","-0.00074919563","6.989929","2.3099144","6.9825788","-4.2206407","2.0302691","0.85564834","1.0092512"
"LFUS","Littelfuse, Inc.","2531832","US5370081045","Information Technology","Technology Hardware & Equipment","Electronic Equipment Instruments & Components","Electronic Components","20050209.0","20050209.0","-4.0978374","-4.0978374","-4.280281","-5.656248","-12.238378","-22.430622","-16.44063","30.19","31.48","31.48","29.85","44.21","29.85","30.3536","201090.0","42","31.431112","31.520668","32.3677","35.55609","35.638847","0.0","22.253","19.691537","12.67454","671.81805","1.59","1.44","1.7","1.79","1.74","3.76174","42","42","4.084014","4.124366","42","42","42","42","42","0.0","42","42","0.0","0.0","11.22","42","42","10.12","10.12","22.374496","22.934496","24.715769","22.664034","22.887962","0.0","0.101489","42","42","42","42","-1.0","-1.0","42","0.0","0.0","42","-1.0","42","42","-1.0","42","42","3.0","42","42","42","42","12.666667","1.4990069","42","11.579677","6.604843","42","42","42","42","1.57","2.05633864472","20.9274207669","13.8916612919","9.74457276119","0.0","14.835572","27.53998","11.28006","0.84026563","13.7971616715","9.1318182545","0.466149720149","2.87594116617","-2.3091035","0.27308744","0.0","164.33949521","5.604","0.0","16.52","6.185","0.0","0.0","0.0","0.0","0.0","-0.0013014674","0.011407971","1.6666666","20050210","0.03833537","0.108571428571","0.0892657342657","0.0376074646075","-0.0114854126146","0.00315575750074","0.00385797981506","0.702471202438","0.630973137666","0.21519789811","0.0292398207262","0.0225596711575","0.0179642443031","0.293167001267","0.219143878216","-0.001569993","-0.005158092","-0.0011741552","-0.0010790846","-3.3303745","-14.951965","-4.300759","-13.181962","0.7873569","0.6127525","1.0076176"
"SPLS","Staples, Inc.","2841489","US8550301027","Consumer Discretionary","Retailing","Specialty Retail","Specialty Stores","20050209.0","20050209.0","-2.302432","-2.302432","-2.302432","-2.4238706","-5.1646113","4.666662","10.563385","20.933332","21.333334","21.433334","20.88","22.586668","15.793334","21.0526","3000921.0","42","21.454075","21.44711","21.73063","21.424698","20.389378","0.0","746.8541","738.59740738","0.79303","15634.154","0.934456","1.090808","1.28","0.925472","0.919423","1.855282","2.1666346","42","1.8244567","1.8222797","42","42","42","42","42","0.133333","0.1532","42","0.133333","0.133333","5.134435","6.17046","42","5.310353","5.441187","19.276188","21.146868","42","19.56692","19.35806","0.006247","0.014157","42","59.800068","42","42","1.0","1.0","42","0.0","0.0","1.0","1.0","42","42","1.0","42","42","12.0","11.925593","9.654943","42","0.98921204","17.25","1.2986449","10.245653","8.294867","5.174784","42","42","-0.006737529","42","0.88","1.12039534573","18.5398477533","13.2143735075","10.5020852303","0.0","15.519765","28.685179","6.0563307","0.38720042","16.1659081246","10.605641359","0.563186745874","1.63118408636","-1.0934738","-0.37795135","9.72592070688","163.003890456","511.73","167.019","206.394","58.363","42","42","42","42","0.0006631613","0.0010092258","0.005566001","1.4","20050224","0.016373837","0.0167571428571","0.0261094405594","0.0153125482625","0.00918747151987","0.00128242036079","0.0012048936338","0.140731356308","0.125090429677","0.0927095783684","0.0933545537551","0.00400010065471","0.00634608134086","0.127918862175","0.0543896457391","-0.0012511301","-0.0005294603","0.0013841374","0.0010794164","-2.637344","-3.6872535","13.530119","24.719849","0.68465024","0.8723211","1.0941882"
"TJX","TJX Companies, Inc.","2989301","US8725401090","Consumer Discretionary","Retailing","Specialty Retail","Apparel Retail","20050209.0","20050209.0","-1.4123201","-1.4123201","1.1674643","0.11951923","2.4877548","6.0337424","12.791729","12.565","12.705","12.745","12.555","13.41","10.32","12.61285","3240000.0","42","12.7316675","12.621334","12.514324","12.388564","11.742776","0.0","963.746","859.469814","10.60211","12109.468","0.691071","0.796071","0.925","0.696805","0.733623","1.3708487","1.5986577","42","1.2190256","1.5022936","42","42","42","42","42","42","0.07625","42","0.0825","0.0775","1.4","42","42","42","5.96385","15.505123","17.034727","42","15.356951","15.2999115","0.02676","0.014166","0.0","183.21135","91.49963","42","0.0","0.0","42","0.0","0.0","-1.0","42","1.0","42","-1.0","1.0","42","14.0","42","42","42","42","14.4","1.2626336","9.384698","42","42","42","42","42","42","0.725","0.686287154475","14.9893074702","10.2018111974","8.3055894346","11.724137931","34.052227","53.287857","2.2293975","0.3985791","31.0914024801","13.2152635395","0.472141573904","1.15917471914","-0.4572024","-0.65627253","7.13009192753","162.38407529","594.58","103.671","96.861","48.369","0.0","2.0","0.0","-808000.0","-0.014072657","-0.02638352","-0.042527378","1.5384616","20050223","0.0021305357","0.00357142857143","0.013986013986","0.00792535392535","0.00452136331477","0.000557926533027","0.000339449765321","0.219763725929","0.210875152494","0.150952832574","0.129553817235","0.003710091745","0.00236713051524","0.034011158449","0.0194613670691","0.0015496045","0.0006953844","0.0014148878","0.00025663816","3.2593915","6.301642","15.773588","3.499421","1.9749527","1.1571817","1.0592111"
"SUNE","SunEdison, Inc.","BBC3995","US86732Y1091","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors & Semiconductor Equipment","Semiconductor Equipment","20050209.0","20050209.0","-2.242154","-2.242154","-8.710217","-6.0344877","-9.090912","13.541662","34.734238","10.9","10.7","11.04","10.7","13.28","7.33","10.8886","1818500.0","42","11.787777","11.741333","12.116486","11.395206","9.986044","0.0","207.88","130.404007","37.42427","2265.892","1.094342","1.18701","42","0.861","0.829667","1.6759188","1.7773811","42","1.335029","1.3315004","42","42","42","42","42","0.0","0.0","42","0.0","0.0","2.97441","3.94488","42","1.577877","1.561815","5.376719","5.862067","5.563306","4.7024765","4.737689","0.101418","0.105795","42","42","42","42","1.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","42","0.0","1.0","42","7.0","7.1817865","6.2754397","42","1.9497393","11.5","0.8661151","31.069368","27.14839","20.888123","42","42","-0.18558872","42","0.85","0.492890282972","4.37724307893","8.46585882006","7.23074215518","0.0","53.57738","64.556145","2.2828796","0.58243215","28.6805793365","16.1558039549","0.527454655918","1.04231288237","-0.8905619","-0.1241293","0.0","161.32575731","0.0","0.0","4.826","2.381","42","42","42","42","0.0","0.0004620552","0.004440427","1.375","20050127","0.05184086","0.0451428571429","0.028041958042","0.24441956242","0.0688318977494","0.0273280931943","0.0182091535251","0.128775746924","0.089236478526","-0.121253214392","-0.192692187055","0.0275398508721","0.0162975942291","0.505066561256","3.03577544687","-0.0025477994","0.0010755777","0.0040897774","0.001788285","-2.05459","1.9335972","19.683245","14.540915","0.32644978","0.7914388","1.2206786"
"ITW","Illinois Tool Works Inc.","2457552","US4523081093","Industrials","Capital Goods","Machinery","Industrial Machinery","20050209.0","20050209.0","-1.1262774","-1.1262774","0.13827085","-2.7852297","-6.6788316","-5.2132187","0.069093704","43.455","43.9","43.945","43.365","48.35","36.46","43.55715","2131000.0","42","43.661667","43.702","45.101624","46.111916","45.766945","0.0","591.3799","513.319132","12.17158","25698.418","2.530722","2.828844","42","2.190233","2.159255","4.440209","4.8473496","42","3.9857528","3.831974","42","42","42","42","42","0.566133","0.560867","42","0.532142","0.477953","13.7026","42","42","12.404474","13.17945","22.065048","23.856153","42","19.07689","18.580416","0.037089","0.063254","42","51.40663","49.886242","42","42","0.0","42","0.0","0.0","42","-1.0","42","42","-1.0","0.0","42","10.0","10.79387","9.398681","42","1.8934829","13.626667","1.2601019","20.146261","17.542206","11.45506","42","42","-0.2906566","42","2.055","1.74484481817","18.5970569077","14.3866048255","12.3724975668","24.3309002433","15.093383","19.403889","14.486024","0.46742272","11.9223018881","9.28749239133","0.444654006159","2.68002342367","-1.1922773","-2.4263089","17.870092682","159.565005764","1729.806","527.682","79.108","10.079","0.0","1.0","0.0","-80770.0","0.0","-0.04539764","-0.040347695","1.5909091","20050127","0.04596569","0.0415714285714","0.0410839160839","0.0200212355212","0.0108892229417","0.00103707850221","0.00146897821474","0.350452065937","0.236348827039","0.0727890835404","-0.00694125238614","0.00900103160756","0.0109578875472","0.105909390773","0.0780064824784","-0.002583327","-0.0018979618","-0.0004435347","8.148753e-05","-4.8134184","-16.92294","-4.904216","2.1662738","0.5848283","0.47377393","0.9667352"
"SIGI","Selective Insurance Group, Inc.","2766173","US8163001071","Financials","Insurance","Insurance","Property & Casualty Insurance","20050209.0","20050209.0","-3.7256896","-3.7256896","10.606766","7.8669786","3.1585813","16.931868","38.813446","23.515","24.3","24.5","23.515","24.5","16.73","23.9051","395216.0","42","23.243612","22.6085","22.365204","22.019827","20.08095","0.0","55.542","53.84337","3.64131","1306.0701","1.895833","2.04","42","1.699167","1.635714","42","42","42","42","42","42","42","42","42","42","0.38","0.41","42","0.352139","0.34667","16.17","42","42","14.73","14.33375","27.780779","30.445429","42","26.233635","24.92875","0.025183","0.109602","42","42","42","42","1.0","1.0","1.0","1.0","1.0","1.0","42","42","42","42","42","42","6.0","42","42","42","42","22.5","0.5512675","42","7.760295","7.8244295","42","42","42","42","1.78","4.82798320884","23.324418174","42","42","19.1011235955","10.858196","34.057438","18.862482","0.18902813","20.3727354294","5.51587347736","42","5.25557133156","-5.0511503","-0.6851932","5.05285722676","159.550593384","8.73","0.605","12.38","4.379","0.0","0.0","0.0","0.0","0.0","-0.0011869073","0.02219522","1.9","20050201","0.06335958","0.0565714285714","0.0658741258741","0.0377168597169","0.0142143651014","0.00201225351674","0.00212359309623","0.277432485761","-0.122683451048","0.111562701872","0.111485155123","0.0136674171522","0.00558841426229","0.258740124336","0.145105676563","0.005636546","0.0005162515","0.002362071","0.0013647729","4.286856","1.6582574","16.34837","18.660543","3.0939522","1.0563325","1.2087212"
