"","SecId","CompanyName","SML","Date","Sector","BookYieldFY1","BookYieldFY2","BookYieldFY3","DividendYieldFY1","DividendYieldFY2","DividendYieldFY3","EarningsYieldFY1","EarningsYieldFY2","EarningsYieldFY3","EBITDAYieldFY1","EBITDAYieldFY2","EBITDAYieldFY3","SalesYieldFY1","SalesYieldFY2","SalesYieldFY3","EBIT_EV_NTM","EBITDA_EV_NTM","SALES_EV_NTM","PEGFY1","EarningsYield1Y","FCFYield1Y","SalesYield1Y","EBIT_EV1Y","EBITDA_EV1Y","BookRevFY1_3M","BookRevFY1_6M","DivRevFY1_3M","DivRevFY1_6M","EarningsRevFY1_3M","EarningsRevFY1_6M","EBITDARevFY1_3M","EBITDARevFY1_6M","SalesRevFY1_3M","SalesRevFY1_6M","EarningsFY1Std","EarningsFY2Std","EarningsFY3Std","EBITDAFY1Std","EBITDAFY2Std","EBITDAFY3Std","EarningsFY1UpDnGrade_3M","EarningsFY2UpDnGrade_3M","EarningsFY3UpDnGrade_3M","EarningsFY1UpDnGrade_6M","EarningsFY2UpDnGrade_6M","EarningsFY3UpDnGrade_6M","EBITDAFY1UpDnGrade_3M","EBITDAFY2UpDnGrade_3M","EBITDAFY3UpDnGrade_3M","EBITDAFY1UpDnGrade_6M","EBITDAFY2UpDnGrade_6M","EBITDAFY3UpDnGrade_6M","EarningsFY1Cov","EBITDAMarginNTM","EBITMarginNTM","NetMarginNTM","NetDebtEbitdaNTM","DivRatio","ROIC1Y","CROIC1Y","DebtCapLQ","DebtTALQ","DebtEbitdaLQ","OpCFOverFCF1Y","OpCFOverEarnings1Y","OpCFOverCDiv1Y","NetCashDebt1Y","SharesChg3M","SharesChg6M","SharesChg12M","EPS_LTGMean","EPSMeanLTMSlope6M","EPSPastSlope6M","EPSPastSlope12M","EPSPastSlope36M","EPSPastSlope60M","EPSPastTStat36M","EPSPastTStat60M","SalesPSPastSlope6M","SalesPSPastSlope12M","SalesPSPastSlope36M","SalesPSPastSlope60M","SalesPSPastTStat36M","SalesPSPastTStat60M","NetMarginPastSlope12M","NetMarginPastSlope36M","PriceSlope20D","PriceSlope50D","PriceSlope100D","PriceSlope200D","PriceTStat20D","PriceTStat50D","PriceTStat100D","PriceTStat200D","MoneyFlow14D","MoneyFlow50D","PriceRet10D","PriceRet20D","PriceRet50D","PriceRet100D","PriceMA20","PriceMA50","PriceMA100","PriceMA200","Price52WHigh","Price52WLow"
"1",36,"Amazon.com, Inc.                                   ","L",2008-12-01,"Consumer Discretionary    ",-1.10910004246504,-1.14953957464898,-1.10326872804344,-0.842373599320581,-0.868367232733568,-0.894497064123567,-1.11162447295324,-1.16337060179181,-1.30299566109022,-1.17047359848424,-1.31936591299659,-1.36165571417003,-0.89592854266277,-0.776354134500298,-0.588139596085601,-1.21318491613506,-1.31630686778212,-0.00479826470173182,-0.710949761143214,-0.864009500250064,-0.323097859250838,-0.945103744943536,-2.03020062819164,-1.9825809831666,2.16383869341601,2.21780250387383,NA,NA,-0.249907638734598,-0.0397792452822179,-0.402851227423283,-0.311509054845816,-0.674718345291058,-0.651133780308365,1.42451549402379,-0.0164187301952211,0.277194537127963,1.68334980776812,0.748899826666793,NA,0,-3,-3,0,0,0,-3,0,-3,0,0,0,1.6670185473819,-0.856076480005418,-0.735967716781927,-0.564917167297145,-2.27073444926733,NA,1.33668459597369,2.06041640781283,-0.167559314793407,-0.461232959130796,-0.505514193991015,1.42567074783962,0.276422594398833,NA,0.873921517212592,1.08946088276629,1.63991024997542,1.22521634121885,2.61447912544141,0.521860708490491,0.568008322106145,0.710741423010347,0.0716859708332887,-0.138957891873742,-0.330882501068937,-0.587076757722508,1.74724022394571,1.95215281035215,1.73384649848368,1.32869120938381,0.288511802202176,-0.0306736518254452,0.524314189132375,0.096261654276107,-0.20032506304536,0.00989739681362794,-0.0461222452742317,0.428371162282413,0.0395486883517369,-0.459505192341435,-0.179759063349054,0.131639799770147,-1.10037236221531,0.170553496090367,-0.313399079470594,-0.164909509448038,-0.279255614636451,-0.404652336579151,0.131754071239037,-0.236185530110596,-0.204342714224458,-0.205985017340531,-0.0446077889539708,-0.72314788069707
"2",37,"AutoNation, Inc.                                   ","L",2008-12-01,"Consumer Discretionary    ",1.0385925995205,1.02978581504078,1.0762810655884,-0.842373599320581,-0.868367232733568,-0.894497064123567,0.272233352146094,0.207292175483237,0.286892709348401,0.517972961151771,0.291955007072292,0.498248464512091,1.53228159089952,1.57167555501588,1.62999123200499,0.00283806354587013,-0.41007754169522,1.70784761318296,-0.460891097006202,0.394671190635587,1.00779939375813,1.503479457345,0.498983795242554,-0.0417057113526516,-2.17297044275859,-2.30208912041658,NA,NA,-0.524764662918011,-0.78452310699681,-0.6755976783059,-0.954436321171278,-0.647359934618786,-1.03082051949248,-0.176068681546751,-0.165117171984854,-0.32482652607939,0.0685251994013062,-0.199820724490377,NA,-3,0,-3,0,0,0,0,0,-3,0,0,-3,-0.216072642998813,-1.1730007269019,-0.955945928478821,-0.96852998645575,0.89382470909472,NA,-0.703938471872025,-0.951242379793442,0.668098718032792,1.14007270190303,2.33496137574583,-0.0742705770173049,0.437272642143111,NA,-0.963921970946639,0.409043765878043,-0.245056810543282,-0.360627362915569,-0.791735075171621,-0.44386479763947,-0.389228798343549,-0.430326987896717,-0.401233620766652,-0.478109388185646,-1.22016112611312,-0.820920460607789,-2.09397509997494,0.414587581134033,1.80010437869357,1.76974769199682,-0.627848333415896,-0.515798950813964,0.118022316139055,0.0595361381709711,2.75729908719574,0.134872357807752,0.282087813178541,-0.741870284855772,-0.200994332589814,2.59082885523863,1.82409424625348,0.634246586486207,2.7112521038193,2.10268081475185,1.77742531394637,2.69386073195309,1.33555654783102,0.957377324295354,2.40079837949855,2.63144113067343,1.33535717434831,0.968464841979765,0.354803868297369,2.02988172942394
"3",49,"AutoZone, Inc.                                     ","L",2008-12-01,"Consumer Discretionary    ",-1.2328569553577,-1.4337091571821,-1.56773546474742,-0.791854859886995,-0.759983928807517,-0.785144720197701,0.0102873238961365,0.195975835406966,0.27833027331452,-0.316260356028039,-0.398086248341662,-0.49466106712297,-0.871426391691994,-0.851602099381362,-0.803899349819332,-0.254469442502411,-0.71760788500958,-0.892975028867175,-0.140804406303858,-0.108989817864462,0.158710710351822,-0.92472991214663,0.287991316319403,-0.21940452273212,-2.17297044275859,0.137135261521321,NA,NA,1.45259936251985,0.963903466690245,1.86263575315873,1.16964591047506,2.47065788343888,1.66812900719121,-0.546119242696234,-0.893007983177492,-1.0441452360739,-0.976906784829503,-1.10623881631462,NA,0,0,0,-3,0,0,0,0,0,0,0,0,1.35317001565178,0.485733773982016,0.828897081098569,0.718704712900996,0.481491273761551,NA,1.36457794033798,1.27082261858988,0.0472084319001285,-0.15585577076527,-0.188129230444545,0.0159634641334023,-0.00549094649369338,NA,-0.417457491625448,-1.77653431622391,-1.82090149662914,-1.74272879461494,-0.0469145213747751,1.8482294858958,1.5992347851993,1.45944870135985,1.73807302999113,1.60510092107039,1.49726179967063,1.73026287478505,0.740898043330334,1.80363970933405,1.80010437869357,2.22573093145753,0.828669570726826,0.541833359125603,0.297557593910735,0.204893220198953,0.216180992173959,1.26433524986601,1.11455042455514,1.2445772648405,-0.769469184173696,-0.763743808486703,-1.25303505931462,-1.27039617893017,0.0164012562655255,1.35833379954047,-0.0539276182874876,0.0802443261269672,1.13368656419451,1.08356099453953,0.0362436979928375,0.446379392555562,0.881628196194664,1.06446099084239,1.52330958767068,-0.536815142798447
"4",53,"Bed Bath & Beyond Inc.                             ","L",2008-12-01,"Consumer Discretionary    ",-0.425957040225551,-0.381573250565779,-0.236186433940838,-0.842373599320581,-0.868367232733568,-0.894497064123567,-0.168386424449494,-0.0794960235487806,-0.165472924135767,-0.541156329066908,-0.652081199262461,-0.739452682485143,-0.526686767718176,-0.458006376510502,-0.342906191712203,0.0954502384816802,-0.23172449222972,0.118401192821539,-0.507807875338515,0.0248990853504479,-0.310594946625209,-0.537831025295818,0.15660264400758,-0.21575892542204,0.587716865670723,0.685391087002953,NA,NA,0.288334535072459,0.274072800499759,0.157173159957729,0.0566315824013001,0.178414088655204,0.0036147947822472,0.0532507048119896,-0.600061793471733,-0.606509559218343,-0.214069140431543,-0.346495295741973,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.03932148392166,-0.351730111007922,-0.162958289416539,0.0234220465485461,-0.809615447254986,NA,0.867080064255547,0.0803552960551751,-1.49214942559786,-1.36951286948919,-1.16566325735855,-0.0524090815891963,-0.436174642482795,NA,-0.417457491625448,-0.0475281003017967,0.402966213478809,0.0672935699190648,-0.296850346558142,-0.233682444364291,-0.389228798343549,-0.305189353399588,-0.0105695946672359,0.0600641068620465,0.0060712322534981,0.648916588270052,0.0020675563778225,-0.154419824848039,0.341899822268745,0.188582119721783,1.21607401161836,1.33832741961753,-0.276997138271682,-0.335282495719752,-0.10710668598879,0.167151726833401,0.799995740371049,0.657643342054347,-0.728775513511827,-1.41086404318288,-0.607321958935116,-0.884045303154404,-1.00633145678018,-1.34956682572464,-0.577948578384809,-0.180172045446675,-0.378841744485316,0.316284167770024,-0.701708857219031,-0.485874390061674,-0.0637078798182006,0.148001865938409,0.564072037969701,-1.00054270714688
"5",55,"Best Buy Co., Inc.                                 ","L",2008-12-01,"Consumer Discretionary    ",-0.34546482978027,-0.255064647614838,-0.299236476525886,0.0146374583126185,0.0768045058710034,0.12946404387601,0.512158663713948,0.406077728434852,0.124172888033488,0.302562479469923,0.238994923414678,0.100156950187636,1.53228159089952,1.57167555501588,1.62999123200499,1.1306121142065,1.21013241796766,1.70784761318296,0.589034931515472,0.700191918835258,0.671978488920713,1.503479457345,0.550707339319784,0.282708431034742,0.263892969264333,0.76941354416909,NA,NA,-0.998015706089831,-0.532821789202315,-0.514786955998993,-0.178499323352812,0.330986495797128,0.496340633845887,1.09505420684661,0.969045338455589,-0.470387632745824,1.68334980776812,1.62159736586921,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.13779134497708,-1.00298812054725,-0.872849163967646,-0.735518318862795,-0.559321602769112,NA,1.09815182767475,1.46898243614159,-0.653938052194541,-0.881640411813613,-0.888377627691063,0.0959764741823237,0.204182069907316,NA,1.83144385169259,0.393871175184025,0.314201219578658,0.207214658012873,0.115553418121987,-0.49245992793881,-0.0285307529567079,0.489258884077376,0.677032223847913,0.602305373600842,1.73337671925353,2.50915348343897,2.05478301847608,1.95215281035215,1.80010437869357,2.22573093145753,0.306379698688355,-0.252150382039534,0.14785669070031,0.118735856464552,-0.722990813220858,-0.119160848172161,-0.400817421480977,-0.0798462807301557,-0.462383631735557,0.0373640723784981,0.291194637391244,0.299811956441768,-0.509551232450652,-0.617845932592892,-0.206989828382215,-0.814646896701608,-0.187129481325803,-0.70467416474126,-0.758363203599376,-0.395513790247395,-0.560435814669965,-0.55729141328672,-0.385649772553157,-0.783374448808421
"6",72,"BorgWarner Inc.                                    ","L",2008-12-01,"Consumer Discretionary    ",0.355786677564863,0.219243806748483,-0.189104474083871,-0.10495507551431,-0.0970884355309937,-0.0733897271748313,0.0637021241575972,-0.197551999834417,0.123391462780004,0.0581492563689456,-0.107554184205782,0.0362392104824835,0.103368350221157,-0.00442250645164009,0.221745079968649,-0.495967750853964,0.240915097932877,0.325851599200238,0.120337890864672,0.312023218595288,0.200359415208044,0.113385890218394,-0.380060651786652,0.0361840394050294,0.566668254482841,0.310699871759892,NA,NA,-0.972362535458245,-0.738957024166368,-0.829279516466729,-0.68899797455546,-0.800757516080115,-0.793262642257376,-0.734153997940996,0.13049001388631,-0.149158331904714,1.68334980776812,-0.052207978813839,NA,-3,-3,-3,0,0,0,0,0,-3,0,0,0,-0.372996908863872,-0.25423402673902,-0.530089195248447,-0.312761934067922,-0.27342235610181,NA,0.00391192874318466,0.190104950443545,-0.66668372148292,-0.727855550735095,-0.616848113990557,-1.19504615057175,0.392468523644553,NA,0.830947062030698,-0.165342151260331,0.107931914019117,0.463252404497767,0.221052080132872,-0.24625532634412,0.262802283701895,0.466990259239006,0.0099223110904795,-0.264919609537119,-0.220971944652618,-0.237566222348983,0.142265053045518,0.103743879247992,-0.16973761161293,-0.268499024765973,-0.0179778281246539,1.08681511642199,0.666785785169547,0.212557875948047,1.29470860557676,0.183343592785184,-0.702369030523313,-0.671686635776421,1.11557825336881,0.541247301854078,-0.26938366559121,0.545437352455236,1.82475590682544,-0.627475824448611,0.000629979355774824,2.22906460979924,0.446960470846246,-0.291153616756738,1.47351819863624,0.806519237065656,0.184539654256483,-0.311339861029789,-0.304516287083853,0.715539701509063
"7",82,"CBS Corporation Class B                            ","L",2008-12-01,"Consumer Discretionary    ",2.05080901210482,2.18156475245308,2.42751371590088,2.75898870746199,3,3,1.99463794520673,1.61864179284897,2.08671762582182,1.95895899181716,1.99240688755414,2.21483383014448,1.13213512036785,1.07742590464374,1.11166546776798,0.462480984757148,0.109306255588026,-0.338421196312434,0.527403164579609,1.68655913662138,1.66123923899487,1.08558609189294,1.0739071393994,0.507033389301963,-2.17297044275859,-2.30208912041658,NA,NA,-0.834430465347401,-0.608622910614591,-0.875645148764933,-0.766510012607225,-0.00707532577215964,-0.0105462877655801,-0.514990746025384,-0.239658746944783,0.689999401804737,1.45336166947577,1.62159736586921,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.03932148392166,0.256115587573884,0.437914781400459,-0.618400139493317,1.06874850304647,NA,-0.730357839869431,-1.01304006361745,-0.468534523482783,-0.412265402828542,0.384136556136163,0.0656409276513892,0.252551907313948,NA,-0.562269551548175,0.266156734341935,0.196333044302361,0.367936882068777,-1.29390870634343,-0.623566815016645,0.2350562802106,0.157035075677918,2.45899984112152,2.2729665585778,0.231932891966919,-0.782413006490117,-0.445289772093281,-0.346353092043349,-1.87073855992864,-2.7299445250714,-1.56024537946249,-1.98247799916208,0.241876376474661,2.68537568243855,-1.1791831982558,-1.07299345730185,-1.26885234786179,-1.53127124930558,1.29726128634104,0.916445230229874,0.548844425082138,0.673988749159464,-0.279610823082135,0.172761305647375,0.752327430961227,-1.11093061302744,-0.277879783787884,-1.12184242035721,-0.261413966948149,-0.854668953052488,-1.07408929051871,-1.25204866163551,-1.16022848062416,0.467188146686492
"8",85,"Carnival Corporation                               ","L",2008-12-01,"Consumer Discretionary    ",0.676492387991987,0.818906219465877,0.913508025503356,1.60986023071601,0.348836923256642,1.20252782872774,0.588056863493087,0.503908935009945,0.215223433141451,0.264915494796429,0.17881431734649,0.138225595330618,-0.814039264286,-0.838292641749564,-0.753089786618923,-0.471574203752403,-0.376908833662852,-1.0224094700961,0.835131464111376,0.454207674694381,-0.797532059273319,-1.03373835390682,-0.850806101300697,-0.757166618448581,-0.0508702485657382,-0.140218538731606,NA,NA,0.92654079461222,0.147965599112398,0.804577424636407,0.0840013704143694,0.304998246158255,0.0109626971886035,-0.853573704259336,-0.529707956577151,0.44373740613021,-0.398687801848726,0.648768163375737,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.03932148392166,1.255304126138,0.942990339718067,1.79315614477077,0.732863756253999,NA,-0.261101360888997,-0.474618842046369,-0.144572211670061,0.11424032633621,0.444676670681414,-0.187356128592003,0.0569965268350108,NA,-0.405322939274046,0.292262933316716,0.274897313632213,0.50661199462987,0.273801411138314,-0.0853243087930689,-0.042403754702356,-0.232966786356228,0.0460270974255014,0.272145053842596,0.203794319764923,0.362312308309691,0.00493874936275329,-0.0745724259537842,-0.363035520266297,-0.462942017682821,0.449991573420273,0.37445126528814,-0.853215646644449,-0.412418900879111,-0.105234951405497,-0.536311297132729,-0.131605643203762,0.0350141322835552,0.209769006108815,-0.57329783530842,0.150930528687302,-0.0555496606468372,0.550615304858309,0.0799922758725308,1.49970146370246,0.357079905581033,-0.376902944890367,-0.117072616002581,1.18378162461567,-0.28940308827954,-0.255056291490174,-0.17197272903835,0.00259738531692313,0.341552834986071
"9",98,"Comcast Corporation Class A                        ","L",2008-12-01,"Consumer Discretionary    ",0.136038093605699,0.0339743488380639,0.0675159932631377,-0.439060062581622,-0.288860594038436,-0.100608870066006,-0.754798261868606,-0.672963672592689,-0.829409640789175,0.127743754937799,0.164674892570154,0.120921292102833,-1.16098126569283,-1.14213682820286,-1.09533484394029,-0.903679439357185,-0.388797551045254,-1.26013506313075,-1.30397392484776,-0.636981521070453,-0.112675119359647,-1.15686512019952,-0.691509787369588,0.266179227568181,0.217424870281777,-0.434644596597092,NA,NA,0.813020597379864,0.600738664658827,0.80753387535039,0.596211827866694,0.751658977627365,0.436063850444116,-0.371537970232367,-0.805222403822164,-0.870715822433612,0.684665324634653,1.62159736586921,NA,0,0,0,0,0,0,-3,-3,0,0,0,0,1.6670185473819,2.48112341756209,1.23982247482378,0.464674218711044,0.726292891344874,NA,-0.800818036540951,-0.585127265157038,0.377676296401096,0.220352294853869,0.547655664637264,2.23282660820339,1.98545655627133,NA,-0.629482502147237,0.350080130662411,0.861992766636268,0.307233998015583,-0.763602168967826,0.471299991679794,-0.01465775121106,-0.0467770085184448,0.240423137480765,0.0481735717366291,0.26465050730469,0.818812114660352,-0.0178466347968908,-0.194985439491526,-0.345930600739217,-0.769530190555929,0.980503161778106,-0.370270145942967,-0.154453830521184,0.870003718892362,0.703870280691539,1.12961867080586,0.847198881346981,0.76736651608415,-0.606930900738181,-0.3620271901195,-0.993169729494939,-1.01385059150913,1.01080815238793,0.0452296531164749,-0.0060380507629976,0.735127623868748,1.09678032329567,0.929086049457545,0.406629853127266,0.885192619832627,0.985473820566766,0.948443097457227,1.37674709474783,-0.240267307190614
"10",100,"Chipotle Mexican Grill, Inc.                       ","L",2008-12-01,"Consumer Discretionary    ",-0.697907140221892,-0.709548943349492,-0.657645016463646,-0.842373599320581,-0.868367232733568,-0.894497064123567,-0.864860140722592,-0.882852483261916,-1.07584208851108,-0.0281764614824165,0.0045380508635638,0.119742980796307,-0.154535231372658,0.129949570573537,0.402836733055822,1.37156967872467,1.79342287542194,1.48006538108474,-0.580178623558321,-0.647458650069473,-0.539751919229344,-1.08592907763981,-1.28285311788509,-1.2649397608607,-0.128041618138246,-0.0945047315251885,NA,NA,-0.168492343630792,-0.210919497834968,-0.162787575862442,-0.351016034813985,0.105340515941554,-0.253264283164989,-0.839714941041826,-0.900959460037981,-0.854799969389273,-1.02629951222748,-1.17674447185525,NA,0,-3,0,0,-3,0,0,-3,-3,0,-3,-3,0.882397218056604,-0.256529323870389,-0.31118864986146,-0.140305321579119,-1.05558652675048,NA,0.227135862723974,0.8722646163298,-1.46481946112298,-1.34120371652053,-1.15073746823429,2.23282660820339,0.667644542426169,NA,1.83144385169259,0.343258126714203,0.27189307453258,0.617056330463809,1.58790097404153,0.0516261821338032,0.540262318614851,0.749260125433473,0.802196016369452,0.718511749249982,0.264021072884609,-0.126942293423782,1.29591979485418,1.3833477642164,1.78141087853627,1.94615532277041,-0.569643595590136,-0.879196080620283,0.412429671332555,0.485764132148575,0.813160261537538,1.06216450565707,0.140540960362113,-1.02468785840639,-0.627343098366776,-0.630786152822155,-1.10475236127253,-1.05440080112643,-0.105488459012569,-0.271361259383524,0.651905033883929,1.06742194600695,0.798331511305333,0.490654216219854,0.899196668569967,0.897208299593857,0.879968718176195,0.275480335844301,-0.709867945150189,-0.226788383001917
