"","X","DJI","DJV","S.P","FTSE","FTV","STI","STIV","SG.D","P.D","SGPRIME","UKPRIME","USPRIME","USINF","UKINF","SGINF","date","USINF.weekly","UKINF.weekly","SGINF.weekly","SGPRIME.weekly","UKPRIME.weekly","USPRIME.weekly","SG.D.forward.week","SG.D.backward.week","SG.D.backward.month","SG.D.target","SG.D.weekly.momentum","SG.D.monthly.momentum","P.D.forward.week","P.D.backward.week","P.D.backward.month","P.D.target","P.D.weekly.momentum","P.D.monthly.momentum","DJI.backward.week","DJI.backward.month","DJI.weekly.momentum","DJI.monthly.momentum","S.P.backward.week","S.P.backward.month","S.P.weekly.momentum","S.P.monthly.momentum","FTSE.backward.week","FTSE.backward.month","FTSE.weekly.momentum","FTSE.monthly.momentum","STI.backward.week","STI.backward.month","STI.weekly.momentum","STI.monthly.momentum","SG.D.weekly.momentum.z","SG.D.monthly.momentum.z","P.D.weekly.momentum.z","P.D.monthly.momentum.z","DJI.weekly.momentum.z","DJI.monthly.momentum.z","S.P.weekly.momentum.z","S.P.monthly.momentum.z","FTSE.weekly.momentum.z","FTSE.monthly.momentum.z","STI.weekly.momentum.z","STI.monthly.momentum.z","DJI.z","DJV.z","S.P.z","FTSE.z","FTV.z","STI.z","STIV.z","USPRIME.weekly.z","UKPRIME.weekly.z","SGPRIME.weekly.z","USINF.weekly.z","UKINF.weekly.z","SGINF.weekly.z","SG.D.forward.week.z","P.D.forward.week.z"
"153","4-Oct-89",2771.09,116107.4,356.94,2312.1,693916,1408.26,368311,0.5092,1.6015,5.5,15,10.5,4.49,7.31,3.06,1989-10-04,1.1225,1.8275,0.765,0.105769230769231,0.288461538461538,0.201923076923077,0.5068,0.5089,0.5062,-0.471327572662992,0.0589506779327897,0.59265112603714,1.5465,1.616,1.5505,-3.43428036216047,-0.897277227722783,3.28926152853918,2673.06,2719.79,3.66733257016304,1.88617503557261,345.1,349.24,3.43088959721819,2.20478753865536,2331.2,2390.8,-0.819320521619763,-3.29178517650997,1379.02,1396.68,2.12034633290308,0.829109029985389,0.0294107406844945,0.297512846698249,-0.633165651604156,1.0282654502646,1.63714230033412,0.181949890537562,1.56542027843228,0.282788495151489,-0.497321775669188,-0.919318636867936,0.614176782111326,0.0315180257153794,-0.601211068031611,-0.282781852712758,-0.561996839790045,-0.616180627492864,-0.350937562903674,-0.497264930756458,-0.316089290337873,1.50790020193076,1.54284407393759,-0.434931089428896,0.939454289054976,1.21839892583835,0.894644406140767,-1.14025021094071,-0.82192310922187
"154","11-Oct-89",2773.36,86585.3,356.99,2218.8,788287,1428.98,421720,0.5068,1.5465,5.5,16,10.5,4.49,7.31,3.06,1989-10-11,1.1225,1.8275,0.765,0.105769230769231,0.307692307692308,0.201923076923077,0.5112,0.5092,0.505,0.868192580899755,-0.471327572662992,0.356435643564361,1.59,1.6015,1.56,2.81280310378274,-3.43428036216047,-0.86538461538462,2771.09,2679.52,0.0819172239082809,3.50211978264764,356.94,345.46,0.0140079565193062,3.33757888033348,2312.1,2401.5,-4.03529259115089,-7.60774515927544,1408.26,1420.52,1.47131921662193,0.595556556753867,-0.792400504944936,0.125561081829885,-2.35949401574926,-0.327772445122741,-0.0950868416730824,0.571545976029965,-0.126767577574073,0.568823612038488,-2.01182601137384,-1.84998350885183,0.412307619540196,-0.00385019266901159,-0.599969751845077,-0.757549146926222,-0.561759395309655,-0.708237498312654,-0.344534848985693,-0.45209248919281,-0.212073125790218,1.50790020193076,1.85632722860857,-0.434931089428896,0.939454289054976,1.21839892583835,0.894644406140767,-1.08530147739586,-0.481784773153295
"155","18-Oct-89",2643.65,179051.1,341.76,2170.1,1176917,1310.22,823593,0.5112,1.59,5.5,16,10.5,4.49,7.31,3.06,1989-10-18,1.1225,1.8275,0.765,0.105769230769231,0.307692307692308,0.201923076923077,0.5112,0.5068,0.5053,0,0.868192580899755,1.1676231941421,1.6145,1.5465,1.5825,1.54088050314465,2.81280310378274,0.473933649289103,2773.36,2683.89,-4.67699829809329,-1.4993162909061,356.99,346.47,-4.26622594470434,-1.35942505844663,2218.8,2369.8,-2.19488011537769,-8.4268714659465,1428.98,1394.97,-8.31082310459209,-6.07539947095636,1.28355249653742,0.716060610061109,1.89139445736648,0.109368591193467,-2.39427155403075,-0.634274903442563,-2.24652488559598,-0.617191871322633,-1.14511683923586,-2.02661445130282,-2.63026614817845,-1.01407211991376,-0.670899761781356,0.729463554517219,-0.634084984036445,-0.756288619522984,-0.318167779547572,-0.711005576070168,0.570590621804005,1.50790020193076,1.85632722860857,-0.434931089428896,0.939454289054976,1.21839892583835,0.894644406140767,-1.08530147739586,-0.290212606861799
"156","25-Oct-89",2653.28,119362.6,342.5,2161.9,613199,1333.25,376901,0.5112,1.6145,5.5,16,10.5,4.49,7.31,3.06,1989-10-25,1.1225,1.8275,0.765,0.105769230769231,0.307692307692308,0.201923076923077,0.5099,0.5112,0.5089,-0.254303599374016,0,0.451955197484765,1.5755,1.59,1.616,-2.41560854753795,1.54088050314465,-0.0928217821782213,2643.65,2673.06,0.364269097649088,-0.739975907761133,341.76,345.1,0.216526217228467,-0.753404810199949,2170.1,2331.2,-0.377862771300853,-7.26235415236787,1310.22,1379.02,1.75772007754423,-3.31902365447927,-0.0619494650343229,0.195094017199374,1.02590239995702,-0.0756151152072082,0.0413264038676507,-0.45120178701017,-0.0264717589218716,-0.464168921582977,-0.289425183818467,-1.77550569197873,0.501387875978957,-0.596657992468508,-0.665633737606763,-0.230432511164437,-0.630570805726673,-0.764379362724723,-0.356413904781133,-0.660797017710572,-0.299359921627274,1.50790020193076,1.85632722860857,-0.434931089428896,0.939454289054976,1.21839892583835,0.894644406140767,-1.10153633048865,-0.595164218509488
"157","1-Nov-89",2645.9,104811.4,341.2,2160.1,674591,1335.24,282505,0.5099,1.5755,5.5,16,10.5,4.66,7.73,3.29,1989-11-01,1.165,1.9325,0.8225,0.105769230769231,0.307692307692308,0.201923076923077,0.5107,0.5112,0.5092,0.156893508531089,-0.254303599374016,0.137470542026715,1.5885,1.6145,1.6015,0.825134877816574,-2.41560854753795,-1.62347798938495,2653.28,2771.09,-0.278146294397881,-4.51771685510034,342.5,356.94,-0.379562043795624,-4.40970471227658,2161.9,2312.1,-0.0832600952865619,-6.57411011634445,1333.25,1408.26,0.149259328708045,-5.18512206552767,-0.456062475580771,-0.0338333628518579,-1.66632890946026,-0.575207078007172,-0.26904507500164,-1.36199597582867,-0.321680496736564,-1.3874017636659,-0.150687349338885,-1.6270973308639,0.00110273187499222,-0.879252200166315,-0.669669382301311,-0.464441401167485,-0.636744362216812,-0.766155379525105,-0.352248690755079,-0.656458544799778,-0.483199908682648,1.50790020193076,1.85632722860857,-0.434931089428896,1.0890007013547,1.39519493134853,1.1057743749669,-1.09154565166232,-0.493513681293591
"158","8-Nov-89",2623.36,88229.8,338.15,2203.8,571096,1321.31,205856,0.5107,1.5885,5.5,16,10.5,4.66,7.73,3.29,1989-11-08,1.165,1.9325,0.8225,0.105769230769231,0.307692307692308,0.201923076923077,0.5102,0.5099,0.5068,-0.097904836498934,0.156893508531089,0.769534333070248,1.5815,1.5755,1.5465,-0.440667296191383,0.825134877816574,2.71580989330747,2645.9,2773.36,-0.851884047016137,-5.40860184036692,341.2,356.99,-0.893903868698714,-5.27745875234601,2160.1,2218.8,2.02305448821815,-0.676041103299081,1335.24,1428.98,-1.04325814085858,-7.53474506291201,0.181199956108712,0.426274007086726,0.538866354260327,0.841096165177999,-0.546236183695144,-1.57678382888618,-0.576404856974905,-1.60651372113613,0.841243640568452,-0.355277002386056,-0.369810126608069,-1.23506936682975,-0.681995050514739,-0.731102694426771,-0.651228475520601,-0.723037638315836,-0.359270433419048,-0.686827855175339,-0.632476903129525,1.50790020193076,1.85632722860857,-0.434931089428896,1.0890007013547,1.39519493134853,1.1057743749669,-1.09778982592878,-0.548248585948305
"159","15-Nov-89",2632.58,82168.4,340.54,2203.4,623755,1333.72,221099,0.5102,1.5815,5.5,16,10.5,4.66,7.73,3.29,1989-11-15,1.165,1.9325,0.8225,0.105769230769231,0.307692307692308,0.201923076923077,0.5102,0.5107,0.5112,0,-0.097904836498934,-0.195618153364632,1.565,1.5885,1.59,-1.04331331014859,-0.440667296191383,-0.534591194968564,2623.36,2643.65,0.351457672603066,-0.418739243091943,338.15,341.76,0.70678692887773,-0.356975655430703,2203.8,2170.1,-0.018150467374539,1.53449149808765,1321.31,1310.22,0.939219411039051,1.79359191586146,-0.213679798205515,-0.276303451732858,-0.322460999547144,-0.219804546512409,0.0351367935513617,-0.373753255865596,0.216326590499511,-0.36406870413794,-0.120025140486962,0.12138752849488,0.246806765318955,0.177575315812484,-0.676953228823177,-0.828580667780479,-0.63987862935796,-0.72343230871592,-0.355697720274047,-0.659772353254254,-0.602790550713267,1.50790020193076,1.85632722860857,-0.434931089428896,1.0890007013547,1.39519493134853,1.1057743749669,-1.09778982592878,-0.677266575491557
"160","22-Nov-89",2656.78,82244.7,341.91,2192.3,653814,1361.67,233143,0.5102,1.565,5.5,16,10.5,4.66,7.73,3.29,1989-11-22,1.165,1.9325,0.8225,0.105769230769231,0.307692307692308,0.201923076923077,0.5125,0.5102,0.5112,0.450803606428845,0,-0.195618153364632,1.5655,1.5815,1.6145,0.0319488817891339,-1.04331331014859,-3.065964694952,2632.58,2653.28,0.919250317179355,0.131912199240186,340.54,342.5,0.40230222587655,-0.17226277372262,2203.4,2161.9,-0.5037669056912,1.40617049817291,1333.72,1333.25,2.09564226374352,2.1316332270767,-0.0619494650343229,-0.276303451732858,-0.7325373188513,-1.04602133476455,0.309455629883608,-0.240993984986032,0.0655325709990552,-0.317427836781347,-0.348717472651904,0.0937172425248096,0.606492989511235,0.228766890676067,-0.663719813971138,-0.827353629576947,-0.633372650595274,-0.734384412318275,-0.35365833129162,-0.598837520160433,-0.579334378798197,1.50790020193076,1.85632722860857,-0.434931089428896,1.0890007013547,1.39519493134853,1.1057743749669,-1.06906662430306,-0.673356939444793
"161","29-Nov-89",2688.78,68123.8,343.6,2255.6,701149,1410.13,372883,0.5125,1.5655,5.5,16,10.5,4.66,7.73,3.29,1989-11-29,1.165,1.9325,0.8225,0.105769230769231,0.307692307692308,0.201923076923077,0.5154,0.5102,0.5099,0.565853658536588,0.450803606428845,0.509903902726012,1.576,1.565,1.5755,0.670712232513585,0.0319488817891339,-0.634719136781975,2656.78,2645.9,1.20446555604905,1.62062058278847,341.91,341.2,0.494282121026,0.703399765533422,2192.3,2160.1,2.88737855220543,4.42109161612888,1361.67,1335.24,3.55886521697622,5.608729516791,0.636694073367053,0.237277459341941,-0.000864742007456357,-0.252485376306951,0.447252258949391,0.117926058363198,0.111085000944156,-0.0963189462431986,1.24828152137973,0.743834756933768,1.06160431662563,0.755323938934177,-0.646221083588277,-1.05444253872836,-0.625347027158093,-0.671927821504848,-0.350446831325448,-0.493188074302596,-0.307185137399007,1.50790020193076,1.85632722860857,-0.434931089428896,1.0890007013547,1.39519493134853,1.1057743749669,-1.03285041355759,-0.591254582462721
"162","6-Dec-89",2736.77,104603.4,348.55,2353.7,822158,1443.33,318714,0.5154,1.576,5.5,16,10.5,4.65,7.71,3.28,1989-12-06,1.1625,1.9275,0.82,0.105769230769231,0.307692307692308,0.201923076923077,0.5243,0.5125,0.5107,1.7268141249515,0.565853658536588,0.920305463089862,1.6005,1.5655,1.5885,1.55456852791878,0.670712232513585,-0.786905886056025,2688.78,2623.36,1.78482434412632,4.32308184923151,343.6,338.15,1.4406286379511,3.07555818423777,2255.6,2203.8,4.34917538570668,6.80188764860693,1410.13,1321.31,2.35439285739611,9.2347745797731,0.814995609449602,0.536027024233085,0.433787969045027,-0.302157717113459,0.727642202217069,0.769475767910391,0.579756805211577,0.502662159635859,1.93668846279948,1.25721376036146,0.686973087099031,1.30443717196795,-0.61997845636723,-0.467786407017218,-0.601840023599485,-0.575134905884039,-0.342236830281685,-0.420807521217986,-0.412681432356448,1.50790020193076,1.85632722860857,-0.434931089428896,1.08020385357237,1.38677607394328,1.09659481110489,-0.921704111614595,-0.399682416171226
"163","13-Dec-89",2761.09,85713.4,352.75,2386.2,723552,1464.29,477329,0.5243,1.6005,5.5,16,10.5,4.65,7.71,3.28,1989-12-13,1.1625,1.9275,0.82,0.105769230769231,0.307692307692308,0.201923076923077,0.5249,0.5154,0.5102,0.114438298683968,1.7268141249515,2.76362210897687,1.6115,1.576,1.5815,0.687285223367691,1.55456852791878,1.20139108441354,2736.77,2632.58,0.888638796829846,4.8815230686247,348.55,340.54,1.2049921101707,3.58548188171727,2353.7,2203.4,1.38080469048732,8.29626940183352,1443.33,1333.72,1.45219734918557,9.7899109258315,2.61422151765725,1.87785926635985,1.03521654903943,0.346803938305452,0.294666222657481,0.904113114544302,0.463059385554999,0.631420280434987,0.538787643434866,1.5794522909816,0.406360078567958,1.38850471896859,-0.606679421276255,-0.771570832504983,-0.581894687246726,-0.543067935877146,-0.348926872864644,-0.375111846740473,-0.103772373214237,1.50790020193076,1.85632722860857,-0.434931089428896,1.08020385357237,1.38677607394328,1.09659481110489,-0.914211102494842,-0.313670423142392
"164","20-Dec-89",2687.93,117851.9,342.84,2360.7,714294,1459.89,408197,0.5249,1.6115,5.5,16,10.5,4.65,7.71,3.28,1989-12-20,1.1625,1.9275,0.82,0.105769230769231,0.307692307692308,0.201923076923077,0.5291,0.5243,0.5102,0.80015240998285,0.114438298683968,2.88122304978441,1.627,1.6005,1.565,0.961836798014277,0.687285223367691,2.97124600638978,2761.09,2656.78,-2.64967820679515,1.17247193971649,352.75,341.91,-2.80935506732814,0.272001403878199,2386.2,2192.3,-1.06864470706563,7.6814304611595,1464.29,1361.67,-0.300486925404111,7.21320143647139,0.115403991728274,1.96346622620155,0.44506522124933,0.924468138913148,-1.4148081995294,0.00987969268416826,-1.52501929491328,-0.205249052133763,-0.614736518943506,1.44687251584512,-0.138783410644507,0.998298515318241,-0.646685893614072,-0.254727224324012,-0.628956183260021,-0.568228173882555,-0.349554993001685,-0.384704450161325,-0.23840970938433,1.50790020193076,1.85632722860857,-0.434931089428896,1.08020385357237,1.38677607394328,1.09659481110489,-0.861760038656575,-0.192471705692669
"165","27-Dec-89",2724.4,54078.5,348.81,2395.8,20901492.2142857,1483.4,196899.305361306,0.5291,1.627,5.5,16,10.5,4.65,7.71,3.28,1989-12-27,1.1625,1.9275,0.82,0.105769230769231,0.307692307692308,0.201923076923077,0.5242,0.5249,0.5125,-0.926100926100929,0.80015240998285,3.23902439024391,1.6105,1.6115,1.5655,-1.01413644744929,0.961836798014277,3.92845736186523,2687.93,2688.78,1.35680616682727,1.32476439128526,342.84,343.6,1.74133706685335,1.51629802095459,2360.7,2255.6,1.48684712161649,6.21564107111191,1459.89,1410.13,1.61039530375576,5.19597483919922,1.17810563434528,2.22392574951569,0.63188650037958,1.23689303069801,0.520852893748051,0.0465966306169985,0.728680650136757,0.108941668798386,0.588726420152214,1.13079945203282,0.455564938901894,0.692818081581198,-0.626742809330854,-1.28031566690747,-0.600605312301457,-0.533595846275109,1.02006973251405,-0.333449425974,-0.649920424321487,1.50790020193076,1.85632722860857,-0.434931089428896,1.08020385357237,1.38677607394328,1.09659481110489,-0.922952946467887,-0.321489695235921
"166","3-Jan-90",2809.73,71086.6,358.76,2463.7,21026467.2857143,1521.99,197247.347319348,0.5242,1.6105,5.5,16,10.5,5.2,7.66,3.96,1990-01-03,1.3,1.915,0.99,0.105769230769231,0.307692307692308,0.201923076923077,0.5278,0.5291,0.5154,0.686760778328891,-0.926100926100929,1.70741171905317,1.6645,1.627,1.576,3.35299596398634,-1.01413644744929,2.18908629441624,2724.4,2736.77,3.13206577595067,2.66591639048952,348.81,348.55,2.85255583268828,2.92927843924831,2395.8,2353.7,2.83412638784538,4.67349279857246,1483.4,1443.33,2.60145611433193,5.44989711292636,-1.49719625255103,1.10899670613113,-0.712683639929562,0.66917847694457,1.37853774545264,0.369941577828876,1.27900433665685,0.46572583922377,1.22320337183737,0.798260867251158,0.76381803167624,0.731271018112253,-0.580081351094306,-1.00679550348034,-0.55335386070385,-0.466600545860707,1.02854881644064,-0.249317933698847,-0.649242598682041,1.50790020193076,1.85632722860857,-0.434931089428896,1.56403048160089,1.36572893043017,1.72080515372127,-0.877994891749372,0.100750997814723
"167","10-Jan-90",2750.64,97020.6,347.31,2412.6,901901,1569.52,770952,0.5278,1.6645,5.5,16,10,5.2,7.66,3.96,1990-01-10,1.3,1.915,0.99,0.105769230769231,0.307692307692308,0.192307692307692,0.5297,0.5242,0.5243,0.359984842743445,0.686760778328891,0.667556742323109,1.652,1.6105,1.6005,-0.750976269149905,3.35299596398634,3.99875039050297,2809.73,2761.09,-2.10304904741737,-0.378473718712547,358.76,352.75,-3.19154866763295,-1.54216867469879,2463.7,2386.2,-2.07411616674108,1.10636157907971,1521.99,1464.29,3.12288517007339,7.18641799097174,1.00237427453787,0.352039979230339,2.25897392308316,1.25983602206534,-1.1507141216329,-0.364045442088605,-1.71429812780457,-0.663335489932577,-1.08824522848296,0.0290684435503779,0.925999925440423,0.994242541359107,-0.612393850416908,-0.589731168350655,-0.607728646713156,-0.517019689471546,-0.336826570604861,-0.145696015382235,0.468070167986238,1.15932590386856,1.85632722860857,-0.434931089428896,1.56403048160089,1.36572893043017,1.72080515372127,-0.854267029536824,0.00301009664559129
"168","17-Jan-90",2659.13,104915.4,337.4,2373.9,879133,1533,772424,0.5297,1.652,5.5,16,10,5.2,7.66,3.96,1990-01-17,1.3,1.915,0.99,0.105769230769231,0.307692307692308,0.192307692307692,0.5333,0.5278,0.5249,0.679629979233538,0.359984842743445,0.914459897123245,1.6517,1.6645,1.6115,-0.0181598062953975,-0.750976269149905,2.51318647223084,2750.64,2687.93,-3.32686211209027,-1.0714564739409,347.31,342.84,-2.853358670928,-1.58674600396686,2412.6,2360.7,-1.60407858741606,0.559156182488257,1569.52,1459.89,-2.32682603598552,5.00791155498016,0.495945548933007,0.531771776549521,-0.533613746816322,0.774961763365035,-1.7419774622135,-0.531120070871176,-1.54681178627302,-0.674591474259588,-0.866889479913945,-0.088927284491884,-0.769042715805811,0.664338557411262,-0.662434750958647,-0.462768898242618,-0.654790142726451,-0.555204050679755,-0.338371292929353,-0.225314623775306,0.47093694688519,1.15932590386856,1.85632722860857,-0.434931089428896,1.56403048160089,1.36572893043017,1.72080515372127,-0.809308974818308,0.000664315017532416
"169","24-Jan-90",2604.5,116755.3,324.17,2278.6,895040,1495.25,644118,0.5333,1.6517,5.5,16,10,5.2,7.66,3.96,1990-01-24,1.3,1.915,0.99,0.105769230769231,0.307692307692308,0.192307692307692,0.5368,0.5297,0.5291,0.656291018188648,0.679629979233538,0.79380079380079,1.679,1.652,1.627,1.65284252588243,-0.0181598062953975,1.51813153042409,2659.13,2724.4,-2.05443133656497,-4.40096902070181,337.4,348.81,-3.92116182572613,-7.06401766004415,2373.9,2395.8,-4.0144909221113,-4.89189414809251,1533,1483.4,-2.46249184605349,0.798840501550486,0.991323150188904,0.443938644078531,-0.0349616843234537,0.450185076653506,-1.1272253462964,-1.33384866488025,-2.07563418083074,-2.05762820902754,-2.00202983927127,-1.26435548084811,-0.811239324824055,0.026934285243496,-0.692308364734138,-0.272362481126017,-0.717617952237641,-0.649234273499969,-0.337292063395986,-0.307614800851933,0.221055877993216,1.15932590386856,1.85632722860857,-0.434931089428896,1.56403048160089,1.36572893043017,1.72080515372127,-0.765599754953085,0.214130443170914
"170","31-Jan-90",2590.54,111845.8,329.08,2337.3,759453,1515,198639.515151515,0.5368,1.679,5.5,16,10,5.2,7.66,3.96,1990-01-31,1.3,1.915,0.99,0.105769230769231,0.307692307692308,0.192307692307692,0.5381,0.5333,0.5242,0.242175856929949,0.656291018188648,2.4036627241511,1.6945,1.6517,1.6105,0.923168552709937,1.65284252588243,4.25333747283452,2604.5,2809.73,-0.53599539258975,-7.80110544429536,324.17,358.76,1.51463738162074,-8.27294012710447,2278.6,2463.7,2.57614324585273,-5.13049478426755,1495.25,1521.99,1.32084935629493,-0.459267143673743,0.955153043973067,1.61582880648576,1.10208804314193,1.34293088005284,-0.393620243843598,-2.15360431752242,0.616409142179983,-2.3628867914781,1.10171084863109,-1.31580573326191,0.365506455252249,-0.163588321225554,-0.699942185863661,-0.35131587641094,-0.694300904263344,-0.591316392287518,-0.346491126370812,-0.264557092315155,-0.646531296124257,1.15932590386856,1.85632722860857,-0.434931089428896,1.56403048160089,1.36572893043017,1.72080515372127,-0.749364901860288,0.335329160620635
"171","7-Feb-90",2640.09,89106.3,333.75,2307.4,777903,1577.31,1094765,0.5381,1.6945,5.5,16,10,5.26,7.51,3.95,1990-02-07,1.315,1.8775,0.9875,0.105769230769231,0.307692307692308,0.192307692307692,0.5366,0.5368,0.5278,-0.278758595056691,0.242175856929949,1.95149677908298,1.695,1.679,1.6645,0.0295072292711813,0.923168552709937,1.80234304595974,2590.54,2750.64,1.91272862028767,-4.01906465404414,329.08,347.31,1.4191078157287,-3.90429299473093,2337.3,2412.6,-1.27925383990074,-4.36044101798888,1515,1569.52,4.11287128712871,0.496330088179823,0.313368290165647,1.28667708681897,0.605574318201138,0.542949074361339,0.789436860062067,-1.24177345837854,0.56909876146132,-1.2597829389227,-0.713919104134108,-1.14975646666161,1.23391875254908,-0.0188766377392796,-0.672846495536449,-0.717007032757104,-0.67212358979492,-0.62081800469386,-0.345239363946055,-0.128712747053045,1.09870894217542,1.15932590386856,1.85632722860857,-0.434931089428896,1.61681156829492,1.30258749989081,1.71162558985926,-0.76809742465967,0.339238796667402
"172","14-Feb-90",2624.32,82286.4,332.01,2298.3,716296,1564.7,808267,0.5366,1.695,5.5,16,10,5.26,7.51,3.95,1990-02-14,1.315,1.8775,0.9875,0.105769230769231,0.307692307692308,0.192307692307692,0.5376,0.5381,0.5297,0.186358553857622,-0.278758595056691,1.30262412686427,1.713,1.6945,1.652,1.06194690265487,0.0295072292711813,2.60290556900727,2640.09,2659.13,-0.5973281213898,-1.30907477257599,333.75,337.4,-0.521348314606744,-1.59751037344398,2307.4,2373.9,-0.394383288549879,-3.18463288259825,1577.31,1533,-0.799462375817049,2.06784083496413,-0.493962182840614,0.814333798581371,-0.00252618812075101,0.804245242861045,-0.423252052135278,-0.588408637919747,-0.391899202224393,-0.677309527945486,-0.297205224443424,-0.896213029704213,-0.293981481405512,0.21910643525771,-0.681470088603253,-0.826683020231112,-0.680386657712491,-0.62979675629579,-0.349419164905513,-0.15620427640235,0.540742623566678,1.15932590386856,1.85632722860857,-0.434931089428896,1.61681156829492,1.30258749989081,1.71162558985926,-0.75560907612675,0.47998569435095
"173","21-Feb-90",2583.56,79441.7,327.67,2259.7,665722,1544.42,940659,0.5376,1.713,5.5,16,10,5.26,7.51,3.95,1990-02-21,1.315,1.8775,0.9875,0.105769230769231,0.307692307692308,0.192307692307692,0.5359,0.5366,0.5333,-0.316220238095224,0.186358553857622,0.806300393774605,1.6795,1.695,1.6517,-1.95563339171045,1.06194690265487,3.71132772295212,2624.32,2604.5,-1.55316424826242,-0.803993088884625,332.01,324.17,-1.30718954248365,1.07968041459728,2298.3,2278.6,-1.67950224078668,-0.829456683928732,1564.7,1495.25,-1.29609509810187,3.28841330881124,0.226864106156579,0.453037659321504,0.70000739106066,1.16602393417855,-0.88504713974809,-0.466636004804507,-0.78108183200095,-0.00130632081312229,-0.902408893650267,-0.388358516644106,-0.448450885284209,0.403944870970643,-0.703759096428422,-0.872430799753877,-0.700996838610342,-0.667882449903978,-0.352850418719587,-0.200417457623913,0.798581340951261,1.15932590386856,1.85632722860857,-0.434931089428896,1.61681156829492,1.30258749989081,1.71162558985926,-0.776839268632714,0.218040079217679
"174","28-Feb-90",2627.25,103279.8,331.89,2255.4,611800,1550.06,813389,0.5359,1.6795,5.5,16,10,5.26,7.51,3.95,1990-02-28,1.315,1.8775,0.9875,0.105769230769231,0.307692307692308,0.192307692307692,0.5338,0.5376,0.5368,-0.391864153760028,-0.316220238095224,-0.167660208643817,1.644,1.713,1.679,-2.1137243227151,-1.95563339171045,0.0297796307325756,2583.56,2590.54,1.69107742804503,1.41707906459657,327.67,329.08,1.28788109988707,0.853895709250031,2259.7,2337.3,-0.190290746559266,-3.50404312668464,1544.42,1515,0.365185636031641,2.31419141914191,-0.552019249096362,-0.255951619217433,-1.35333435792493,-0.0355991532754762,0.682350060491018,0.0688532303062488,0.504109605183322,-0.058318015914556,-0.201091510568547,-0.965088527880758,0.0682630426586932,0.256412746510878,-0.679867861102572,-0.489072223087922,-0.680956524465427,-0.67212515670489,-0.356508821617568,-0.188121484148094,0.550717923512625,1.15932590386856,1.85632722860857,-0.434931089428896,1.61681156829492,1.30258749989081,1.71162558985926,-0.803064800551847,-0.0595440801026523
"175","7-Mar-90",2669.59,107985.4,336.95,2230.3,614994,1568.9,459634,0.5338,1.644,5.5,16,10,5.23,8.1,3.73,1990-03-07,1.3075,2.025,0.9325,0.105769230769231,0.307692307692308,0.192307692307692,0.5336,0.5359,0.5381,-0.0374672161858541,-0.391864153760028,-0.799107972495813,1.61,1.6795,1.6945,-2.06812652068125,-2.1137243227151,-2.98023015638831,2627.25,2640.09,1.61157103435151,1.11738614971459,331.89,333.75,1.52460152460153,0.958801498127337,2255.4,2307.4,-1.1128846324377,-3.34142324694461,1550.06,1577.31,1.21543682180046,-0.533186247471953,-0.669250194334897,-0.715610555540732,-1.46090886368836,-1.01803837804368,0.643937971839793,-0.00340121199394019,0.621343817571355,-0.0318288131111596,-0.635570516538837,-0.930022259851248,0.332719627816085,-0.174782323882601,-0.656714853464749,-0.413397898441272,-0.656927143049961,-0.696890724310214,-0.356292120848751,-0.147047700409718,-0.138234093742065,1.15932590386856,1.85632722860857,-0.434931089428896,1.59042102494791,1.5509437933456,1.50967518489514,-0.805562470258433,-0.325399331282686
"176","14-Mar-90",2687.84,97482.3,336.87,2226.1,591529,1564.81,422896,0.5336,1.61,5.5,16,10,5.23,8.1,3.73,1990-03-14,1.3075,2.025,0.9325,0.105769230769231,0.307692307692308,0.192307692307692,0.5323,0.5338,0.5366,-0.24362818590704,-0.0374672161858541,-0.559075661572867,1.595,1.644,1.695,-0.931677018633548,-2.06812652068125,-5.01474926253687,2669.59,2624.32,0.683625575462899,2.42043653213023,336.95,332.01,-0.0237423950140923,1.46381133098401,2230.3,2298.3,-0.188315473254731,-3.14145237784451,1568.9,1564.7,-0.260692204729438,0.00703010161691698,-0.120015168406787,-0.540880351336658,-1.42988139749205,-1.68208650904081,0.19561776041459,0.310757628589819,-0.145463187531379,0.0956885338666639,-0.200161291113367,-0.886901873185312,-0.126405920188671,-0.092974199374096,-0.646735108793273,-0.582306220269781,-0.657307054218585,-0.701034763511106,-0.357884131975956,-0.155964461316829,-0.209782818735077,1.15932590386856,1.85632722860857,-0.434931089428896,1.59042102494791,1.5509437933456,1.50967518489514,-0.821797323351229,-0.442688412685644
