125,0
140,0
150,1
156,0
174,0
185,1
2,0
234,1
237,0
281,1
299,0
305,0
306,0
316,1
324,0
337,0
341,0
373,1
381,0
404,0
405,1
406,0
43,0
45,0
46,0
467,0
50,1
514,1
530,0
535,1
547,1
559,0
569,1
573,0
574,1
590,0
601,1
626,0
644,0
67,1
722,1
741,1
746,1
763,1
772,1
778,0
791,1
793,1
799,1
801,0
815,1
820,0
825,0
829,0
835,1
862,1
869,1
88,0
886,1
897,1
