X,RRC_DJI,RRC_DJV,RRC_S.P,RRC_FTSE,RRC_IMO_FTV,RRC_IMO_STI,RRC_IMO_STIV,SGPRIME,UKPRIME,USPRIME,IMO_SGINF,IMO_UKINF,IMO_USINF,SG.D,P.D,Velocity_sg,Velocity_uk
15-Apr-92,-0.282564656,-0.415030197,-0.28019773,-0.292452232,1.146032294,-0.524060902,-0.67191626,5.5,11.5,6.5,2.19,4.28,3.18,0.6044,1.755,-0.001819987,0.004273504
22-Apr-92,-0.290767186,-0.728876979,-0.310923046,-0.324420534,-1.146072079,-0.50493425,-0.675384217,5.5,11.5,6.5,2.19,4.28,3.18,0.6033,1.7625,0.002154815,0.005673759
29-Apr-92,-0.293829464,-0.416795974,-0.300428,-0.268081335,-0.110908907,-0.431172471,-0.654637751,5.5,11.5,6.5,2.19,4.28,3.18,0.6046,1.7725,0.002150182,0.01393512
06-May-92,-0.274034025,-0.589433656,-0.277775797,-0.234731686,-1.146072079,-0.352095312,-0.675384217,5.5,11,6.5,2.4,4.34,3.02,0.6059,1.7972,0.014358805,0.015468507
13-May-92,-0.261675547,-0.815377544,-0.279390419,-0.213222149,0.320005625,-0.377670128,-0.649589968,5.5,11,6.5,2.4,4.34,3.02,0.6146,1.825,-0.00130166,0.003287671
20-May-92,-0.260691243,-0.431888705,-0.284424242,-0.221707563,-0.055555424,-0.352944901,-0.675384217,5.5,11,6.5,2.4,4.34,3.02,0.6138,1.831,-0.00325839,-0.020207537
27-May-92,-0.273432506,-0.779616536,-0.299715667,-0.234830353,-1.146072079,-0.279597024,-0.550853716,5.5,11,6.5,2.4,4.34,3.02,0.6118,1.794,0.003432494,0.014214047
03-Jun-92,-0.253473017,-0.45437422,-0.288223354,-0.252294519,-0.378012084,-0.263955867,-0.428167303,5.5,11,6.5,2.18,3.88,3.09,0.6139,1.8195,0.001466037,0.007419621
10-Jun-92,-0.288361111,-0.496865443,-0.323080204,-0.296497603,-0.520919983,-0.26898805,-0.67593572,5.5,11,6.5,2.18,3.88,3.09,0.6148,1.833,0.002439818,0.012547736
17-Jun-92,-0.318655788,-0.393372892,-0.346777163,-0.333695289,-0.414937986,-0.255852092,-0.675384217,5.5,11,6.5,2.18,3.88,3.09,0.6163,1.856,0.001947104,0.013200431
24-Jun-92,-0.317069965,-0.16473531,-0.339321406,-0.398618569,-0.347182244,-0.318438504,-0.506486458,5.5,11,6.5,2.18,3.88,3.09,0.6175,1.8805,0.001133603,0.013560223
01-Jul-92,-0.282400606,-0.600467351,-0.296343955,-0.436802931,0.003420325,-0.312992419,-0.589855311,5.5,11,6.5,2.49,3.74,3.16,0.6182,1.906,0.001941119,0.012854145
08-Jul-92,-0.31565913,-0.565843324,-0.308691068,-0.457819129,-0.623974622,-0.351528919,-0.727275277,5.5,11,6,2.49,3.74,3.16,0.6194,1.9305,0.002098805,-0.004403004
15-Jul-92,-0.287158073,-0.664199361,-0.276303641,-0.444203001,-0.307501672,-0.334907466,-0.492999531,5.5,11,6,2.49,3.74,3.16,0.6207,1.922,-0.001127759,-0.008064516
22-Jul-92,-0.324233508,-0.558709455,-0.30560429,-0.541390587,-0.314303046,-0.431303177,-0.615337425,5.25,11,6,2.49,3.74,3.16,0.62,1.9065,-0.000806452,0.00760556
29-Jul-92,-0.268675039,-0.593198396,-0.251941837,-0.506560924,0.280399954,-0.44722753,-0.61212224,5.25,11,6,2.49,3.74,3.16,0.6195,1.921,0.001937046,-0.007287871
05-Aug-92,-0.276385417,-0.781525441,-0.252131793,-0.536555874,-0.356238952,-0.420127809,-0.683731443,5.25,11,6,2.28,3.58,3.15,0.6207,1.907,0.000966651,0.012060829
12-Aug-92,-0.300610222,-0.649289962,-0.273074396,-0.625060711,0.009580884,-0.585253116,-0.675384217,5.25,11,6,2.28,3.58,3.15,0.6213,1.93,-0.000321906,0.003367876
19-Aug-92,-0.308123739,-0.919643628,-0.27117484,-0.565465481,-0.465938922,-0.703149972,-0.44148763,5.25,11,6,2.28,3.58,3.15,0.6211,1.9365,0.006279182,0.025974697
26-Aug-92,-0.341076036,-0.62248167,-0.293352155,-0.642919547,-0.23445713,-0.57588585,-0.578271835,5.25,11,6,2.28,3.58,3.15,0.625,1.9868,0.00416,0.007902154
02-Sep-92,-0.317277763,-0.844887571,-0.272124618,-0.615292619,-1.146072079,-0.58762761,-0.695207682,5.25,11,6,2.18,3.57,2.99,0.6276,2.0025,0.000159337,-0.014731586
09-Sep-92,-0.327623887,-1.00521145,-0.279817819,-0.600985817,-0.260243676,-0.580220934,-0.678677915,5.25,11,6,2.18,3.57,2.99,0.6277,1.973,-0.006213159,-0.095032945
16-Sep-92,-0.301474222,-0.262483457,-0.262911772,-0.550862676,0.538879182,-0.581898328,-0.704615785,5.25,11,6,2.18,3.57,2.99,0.6238,1.7855,0.000320616,-0.040604873
23-Sep-92,-0.323631989,-0.446455562,-0.274689019,-0.351356789,3.2240713,-0.664047079,-0.697561144,5,10,6,2.18,3.57,2.99,0.624,1.713,0.007211538,0.03765324
30-Sep-92,-0.327459836,-0.414205203,-0.272979418,-0.378490379,0.521163155,-0.618496021,-0.539996003,5,10,6,2.18,3.57,2.99,0.6285,1.7775,-0.00159109,-0.036849508
07-Oct-92,-0.392773847,-0.239499407,-0.337326872,-0.413912047,0.34149372,-0.6605398,-0.740417514,5,10,6,2.49,3.55,3.2,0.6275,1.712,-0.010517928,-0.002920561
14-Oct-92,-0.369128688,-0.61981049,-0.313012558,-0.35707951,-0.171740521,-0.655790814,-0.669589607,5,10,6,2.49,3.55,3.2,0.6209,1.707,-0.003382187,-0.058289397
21-Oct-92,-0.373722105,0.270293958,-0.283094553,-0.287025514,0.578014645,-0.658274229,-0.532606247,5,9,6,2.49,3.55,3.2,0.6188,1.6075,-0.002424047,-0.022083981
28-Oct-92,-0.338560593,-0.207530478,-0.261914505,-0.282388137,0.207638369,-0.529376281,-0.675384217,5,9,6,2.49,3.55,3.2,0.6173,1.572,-0.004697878,-0.0206743
04-Nov-92,-0.354068843,-0.409454651,-0.276256152,-0.241638418,0.220512916,-0.4649382,0.304690032,5,9,6,2.48,3.02,3.05,0.6144,1.5395,-0.005371094,-0.016239039
11-Nov-92,-0.344630465,-0.302551159,-0.252084304,-0.23660637,0.367792086,-0.420498143,1.391866908,5,9,6,2.48,3.02,3.05,0.6111,1.5145,0.001309115,0.007263123
18-Nov-92,-0.362621348,-0.52209129,-0.248997526,-0.229502303,0.158468331,-0.461735901,0.126979716,5,8,6,2.48,3.02,3.05,0.6119,1.5255,0.001307403,0.002949853
25-Nov-92,-0.330412747,-0.042721397,-0.218889566,-0.223976917,-0.031826559,-0.468576185,0.147839164,5,8,6,2.48,3.02,3.05,0.6127,1.53,-0.001142484,0.014379085
02-Dec-92,-0.319497914,-0.72200846,-0.215565343,-0.170203075,0.259698313,-0.381220976,0.311562754,5,8,6,1.74,2.58,2.9,0.612,1.552,-0.002777778,0.010631443
09-Dec-92,-0.298969716,-0.287366762,-0.188211739,-0.183424534,0.436652608,-0.409867385,-0.361360771,5,8,6,1.74,2.58,2.9,0.6103,1.5685,0.000491562,0.003825311
16-Dec-92,-0.336482619,-0.365294141,-0.207824653,-0.201086034,0.170606358,-0.388344456,-0.355208067,5,8,6,1.74,2.58,2.9,0.6106,1.5745,0.001146413,-0.030676405
23-Dec-92,-0.30456931,0.28530628,-0.172160492,-0.107746485,0.890264044,-0.324211355,-0.250173576,5,8,6,1.74,2.58,2.9,0.6113,1.5262,-0.002453787,-0.009304154
30-Dec-92,-0.300446171,-1.100508737,-0.173157759,-0.102714437,-1.146072079,-0.266700694,-0.675384217,5,8,6,1.74,2.58,2.9,0.6098,1.512,-0.012135126,0.018849206
06-Jan-93,-0.309162726,-0.556181403,-0.193577984,-0.109127831,-1.146072079,-0.167015548,-0.675384217,5,8,6,2.56,1.7,3.26,0.6024,1.5405,0.000996016,0.004543979
13-Jan-93,-0.331911076,0.272259149,-0.20065383,-0.188752584,0.226405082,-0.222086363,-0.300415872,5,8,6,2.56,1.7,3.26,0.603,1.5475,0.0013267,-0.002907916
20-Jan-93,-0.343728187,0.436280224,-0.199039207,-0.185397886,-0.040866622,-0.123577571,-0.372239548,5,8,6,2.56,1.7,3.26,0.6038,1.543,0.012255714,-0.019766688
27-Jan-93,-0.316692649,0.63764636,-0.17652947,-0.102714437,0.756138219,-0.069312777,-0.675384217,5,7,6,2.56,1.7,3.26,0.6112,1.5125,-0.007198953,-0.050909091
03-Feb-93,-0.271633418,0.109145085,-0.133362064,-0.061964718,0.824765718,0.005886769,-0.066787376,5,7,6,2.26,1.83,3.25,0.6068,1.4355,0.000329598,-0.006617903
10-Feb-93,-0.250509169,0.338313366,-0.137968487,-0.118599921,0.452548139,-0.019579126,-0.097870692,5,7,6,2.26,1.83,3.25,0.607,1.426,0.002965404,0.01430575
17-Feb-93,-0.305318474,-0.181687092,-0.199371629,-0.120967943,0.2765301,-0.039925701,0.038421374,5,7,6,2.26,1.83,3.25,0.6088,1.4464,0.001478318,-0.011684181
24-Feb-93,-0.281088201,0.465807942,-0.163422535,-0.118007915,-0.064868042,0.093133056,0.356291936,5,7,6,2.26,1.83,3.25,0.6097,1.4295,-0.001476136,0.014340679
03-Mar-93,-0.255091649,-0.228473753,-0.123579351,-0.017761633,0.158308127,0.037386926,0.593093488,5,7,6,2.57,1.9,3.09,0.6088,1.45,-0.004270696,-0.010827586
10-Mar-93,-0.214461785,0.07870714,-0.090004702,0.019830722,0.385331265,0.072045813,0.745980429,5,7,6,2.57,1.9,3.09,0.6062,1.4343,0.002474431,0.012340515
17-Mar-93,-0.242678488,-0.485871953,-0.128090796,-0.046079235,0.138632206,0.060434759,0.139131929,5,7,6,2.57,1.9,3.09,0.6077,1.452,0.001316439,0.016528926
24-Mar-93,-0.232485477,0.155039209,-0.12923053,-0.074988841,0.400375844,0.037386926,-0.148434698,5,7,6,2.57,1.9,3.09,0.6085,1.476,0.002958094,0.025067751
31-Mar-93,-0.238101476,-0.084067599,-0.112134527,-0.057130006,0.642433158,0.072786481,-0.675384217,5,7,6,2.57,1.9,3.09,0.6103,1.513,0.009011961,0.000330469
07-Apr-93,-0.258930433,0.708714869,-0.1545896,-0.112975867,0.174372184,0.188025646,1.597175347,5,7,6,2.25,1.3,3.23,0.6158,1.5135,-0.002273465,0.025107367
14-Apr-93,-0.226869478,-0.291695972,-0.126428685,-0.093242347,-1.146072079,0.160599161,-0.675384217,5,7,6,2.25,1.3,3.23,0.6144,1.5515,0.005045573,-0.006445375
21-Apr-93,-0.235733679,0.17303148,-0.1503156,-0.066108757,0.087369119,0.294463938,2.538334174,5,7,6,2.25,1.3,3.23,0.6175,1.5415,0.001133603,0.020759001
28-Apr-93,-0.249918587,0.383178257,-0.17695687,-0.137445432,0.350026125,0.315943299,-0.675384217,5,7,6,2.25,1.3,3.23,0.6182,1.5735,0.003720479,-0.004766444
05-May-93,-0.23045125,-0.198955684,-0.146089088,-0.138234773,-1.146072079,0.31655326,1.042593236,4.75,7,6,2.03,1.29,3.22,0.6205,1.566,-0.001772764,-0.021711367
12-May-93,-0.212290849,-0.155567099,-0.144759399,-0.074791506,0.399412541,0.421945903,-0.675384217,4.75,7,6,2.03,1.29,3.22,0.6194,1.532,-0.000322893,0.006527415
19-May-93,-0.202600927,-0.196448538,-0.131604975,-0.11534389,0.353321743,0.526576095,-0.675384217,4.75,7,6,2.03,1.29,3.22,0.6192,1.542,0.00500646,0.004215305
26-May-93,-0.180656425,-0.311827117,-0.103728993,-0.088506303,0.441073813,0.509213975,2.623972232,4.75,7,6,2.03,1.29,3.22,0.6223,1.5485,0.004017355,-0.00516629
02-Jun-93,-0.173388984,-0.856934417,-0.101781948,-0.072620819,-1.146072079,0.556420642,-0.675384217,4.75,7,6,2.14,1.22,3,0.6248,1.5405,-0.005921895,-0.016228497
09-Jun-93,-0.196093586,-0.6569883,-0.140105487,-0.068772783,0.062556278,0.500217042,-0.675384217,4.75,7,6,2.14,1.22,3,0.6211,1.5155,-0.004347126,-0.009237875
16-Jun-93,-0.1962467,-0.406630694,-0.132269819,-0.052887299,0.123196481,0.385086798,1.264396973,4.75,7,6,2.14,1.22,3,0.6184,1.5015,-0.008085382,-0.019314019
23-Jun-93,-0.220766796,-0.248796272,-0.152405111,-0.035423134,0.235931998,0.340319976,0.675353591,4.75,7,6,2.14,1.22,3,0.6134,1.4725,0.003586567,0.012903226
30-Jun-93,-0.19382422,-0.485301051,-0.117548261,-0.036113807,-0.22862114,0.365742303,0.796040806,4.75,7,6,2.14,1.22,3,0.6156,1.4915,0.001786875,0.000670466
07-Jul-93,-0.215921835,-0.791756656,-0.154114711,-0.087124956,-0.044526339,0.365110557,0.1230043,4.75,7,6,2.13,1.37,2.78,0.6167,1.4925,-0.001459381,0.006700168
14-Jul-93,-0.179349489,-0.253448724,-0.119685262,-0.102911772,0.134604229,0.30546503,-0.029216242,4.75,7,6,2.13,1.37,2.78,0.6158,1.5025,0.004546931,0.008319468
21-Jul-93,-0.172322655,-0.142188684,-0.133457042,-0.120869275,0.913433237,0.372037977,-0.146941044,4.75,7,6,2.13,1.37,2.78,0.6186,1.515,0.00242483,-0.01320132
28-Jul-93,-0.173388984,-0.17991649,-0.133409553,-0.051703288,0.456022686,0.347073122,0.557540701,4.75,7,6,2.13,1.37,2.78,0.6201,1.495,-0.002418965,0.003010033
04-Aug-93,-0.174154553,-0.209005176,-0.126998552,0.004635912,0.715361188,0.488388144,0.146559984,4.75,7,6,2.23,1.73,2.77,0.6186,1.4995,0.00452635,-0.01933978
11-Aug-93,-0.157038607,-0.426657309,-0.117880684,0.068572517,0.592487069,0.579925946,-0.675384217,4.75,7,6,2.23,1.73,2.77,0.6214,1.4705,0.002413904,0.031281877
18-Aug-93,-0.14527618,-0.116309917,-0.09138188,0.135173147,0.813536899,0.689501183,0.232161658,4.75,7,6,2.23,1.73,2.77,0.6229,1.5165,-0.001926473,-0.023738872
25-Aug-93,-0.119449147,0.140633169,-0.071958921,0.140698532,0.436529855,0.743286722,1.146840686,4.75,7,6,2.23,1.73,2.77,0.6217,1.4805,0.001930191,0.015873016
01-Sep-93,-0.123271526,-0.459063661,-0.057617275,0.146421253,-1.146072079,0.82321347,2.063361887,4.75,7,6,2.13,1.79,2.69,0.6229,1.504,0.001765934,0.024933511
08-Sep-93,-0.153987266,-0.82132297,-0.088485057,0.097482123,0.103139816,0.858460534,2.492373685,4.75,7,6,2.13,1.79,2.69,0.624,1.5415,0.002884615,0.002270516
15-Sep-93,-0.129532791,-0.413147023,-0.064978053,0.052095027,0.387378543,0.798313968,2.759010012,4.75,7,6,2.13,1.79,2.69,0.6258,1.545,0.002876318,-0.017605178
22-Sep-93,-0.176905135,0.197628531,-0.090622057,0.069953863,0.41052693,0.729954705,2.847537715,4.75,7,6,2.13,1.79,2.69,0.6276,1.5178,0.003983429,-0.004348399
29-Sep-93,-0.16636215,-0.447552338,-0.072053899,0.092252741,0.117514452,0.772020268,2.010708681,4.75,7,6,2.13,1.79,2.69,0.6301,1.5112,0.018568481,0.009131816
06-Oct-93,-0.148486103,-0.368923794,-0.069062099,0.162010734,0.627904559,0.880593425,4.060847897,4.75,7,6,2.22,1.36,2.75,0.6418,1.525,-0.004674353,-0.001770492
13-Oct-93,-0.146189395,-0.523310288,-0.065500431,0.142375881,0.075790764,0.912747113,3.894667438,4.75,7,6,2.22,1.36,2.75,0.6388,1.5223,-0.007983719,-0.018655981
20-Oct-93,-0.123271526,0.26070923,-0.043750517,0.216771252,0.571687642,1.004154209,3.025512292,4.75,7,6,2.22,1.36,2.75,0.6337,1.4939,0.00094682,-0.008969811
27-Oct-93,-0.112575427,-0.04496641,-0.050683896,0.2147979,0.343480662,1.029358692,3.604963738,4.75,7,6,2.22,1.36,2.75,0.6343,1.4805,-0.006621472,0.001350895
03-Nov-93,-0.114101098,0.248406684,-0.05823463,0.222691308,0.436544419,1.072970943,4.705125826,4.75,7,6,2.32,1.36,2.68,0.6301,1.4825,-0.002856689,-0.002698145
10-Nov-93,-0.113182414,-0.069243434,-0.054910407,0.159741379,1.047332281,0.971848031,2.560468972,4.75,7,6,2.32,1.36,2.68,0.6283,1.4785,-0.001273277,0.001690903
17-Nov-93,-0.090871533,0.259396958,-0.049734118,0.180954913,0.576017301,1.00561376,-0.675384217,4.75,7,6,2.32,1.36,2.68,0.6275,1.481,-0.001752988,0.004726536
24-Nov-93,-0.100041962,0.101980662,-0.061368897,0.12885842,-1.146072079,0.971368775,1.041375333,4.75,6.5,6,2.32,1.36,2.68,0.6264,1.488,-0.002234994,-0.007056452
01-Dec-93,-0.094847026,-0.773629298,-0.063600875,0.292646636,1.31825538,1.026308884,1.438871039,4.75,6.5,6,2.62,1.94,2.75,0.625,1.4775,0.00224,0.01319797
08-Dec-93,-0.074368043,-0.380108658,-0.042705761,0.336257716,1.218579581,1.14220158,-0.675384217,4.75,6.5,6,2.62,1.94,2.75,0.6264,1.497,0.001277139,-0.012358049
15-Dec-93,-0.083997813,-0.204722603,-0.06383832,0.337639062,0.792325519,1.386251555,4.540366253,4.75,6.5,6,2.62,1.94,2.75,0.6272,1.4785,0.001116071,0.012512682
22-Dec-93,-0.059242578,0.033773098,-0.037814405,0.413514446,0.986964633,1.392155112,4.468195972,4.75,6.5,6,2.62,1.94,2.75,0.6279,1.497,-0.00621118,-0.014362057
29-Dec-93,-0.041667291,-0.975017948,-0.022333025,0.518398105,-1.146072079,1.72523769,5.152557437,4.75,6.5,6,2.62,1.94,2.75,0.624,1.4755,0.000801282,0.008471705
05-Jan-94,-0.039212,-0.059452859,-0.03672216,0.436701332,-1.146072079,1.736434841,5.224758357,4.75,6.5,6,2.2,2.47,2.52,0.6245,1.488,-0.00256205,0.010416667
12-Jan-94,-0.011974133,0.4321054,-0.005284511,0.429597265,1.117409935,1.36244127,4.513708365,4.75,6.5,6,2.2,2.47,2.52,0.6229,1.5035,-0.000963236,-0.007316262
19-Jan-94,0.007569762,-0.10682972,-0.004667155,0.531323561,1.305050022,1.456092153,2.21926486,4.75,6.5,6,2.2,2.47,2.52,0.6223,1.4925,0.005624297,0.001675042
26-Jan-94,0.020491481,0.300981171,-0.009890934,0.492843197,1.271538331,1.351897649,1.036023074,4.75,6.5,6,2.2,2.47,2.52,0.6258,1.495,0.007989773,0.001003344
02-Feb-94,0.057424739,-0.055321455,0.031899295,0.575921316,1.609680385,1.531858092,1.608437113,4.75,6.5,6,3.12,2.38,2.52,0.6308,1.4965,-0.005389981,-0.024056131
09-Feb-94,0.033571782,0.363360705,-0.011932957,0.485936465,1.36281072,1.53952618,1.164017703,4.75,6.25,6,3.12,2.38,2.52,0.6274,1.4605,0.001115716,0.010270455
16-Feb-94,0.036497351,-0.14804566,-0.011837979,0.474688358,0.934971266,1.539046925,-0.675384217,4.75,6.25,6,3.12,2.38,2.52,0.6281,1.4755,0.004298679,0.002033209
23-Feb-94,0.011567128,-0.506987302,-0.021810647,0.399898318,0.278398449,1.718833094,1.978135542,4.75,6.25,6,3.12,2.38,2.52,0.6308,1.4785,0.003963221,0.012512682
02-Mar-94,-0.021210181,0.19988641,-0.049734118,0.307348109,1.069993816,1.415115807,1.851787762,4.75,6.25,6,2.41,2.3,2.51,0.6333,1.497,-0.004894994,-0.002805611
09-Mar-94,-0.00936026,-0.081256507,-0.039049116,0.305966762,0.418865842,1.280837128,0.849507862,4.75,6.25,6,2.41,2.3,2.51,0.6302,1.4928,0.000952079,0.001808682
16-Mar-94,-0.012236613,-0.472926137,-0.027841737,0.302217394,0.503099673,1.200147927,0.575230922,4.75,6.25,6,2.41,2.3,2.51,0.6308,1.4955,-0.000475587,0.000668673
23-Mar-94,-0.000583553,0.282905274,-0.03202076,0.215784576,0.27106445,1.037789232,1.057049122,4.75,6.25,6,2.41,2.3,2.51,0.6305,1.4965,0.011419508,-0.011025727
30-Mar-94,-0.133305954,0.223295018,-0.141197732,0.153722655,0.65209323,1.07506224,0.40127772,4.75,6.25,6.25,2.41,2.3,2.51,0.6377,1.48,-0.002509017,-0.007432432
06-Apr-94,-0.104334619,0.535030265,-0.129325508,0.192301687,-1.146072079,1.047134714,-0.675384217,4.75,6.25,6.25,2.8,2.56,2.36,0.6361,1.469,0.005973903,0.005786249
13-Apr-94,-0.114319832,-0.162879475,-0.13782602,0.206411154,0.307382826,1.300029132,0.45606417,4.75,6.25,6.25,2.8,2.56,2.36,0.6399,1.4775,0.003125488,0.009407783
20-Apr-94,-0.148639217,0.358296559,-0.158246245,0.159544044,0.514985952,1.295672264,0.500260999,5.25,6.25,6.75,2.8,2.56,2.36,0.6419,1.4914,0.00186945,0.00978946
27-Apr-94,-0.093501811,-0.306081105,-0.111184749,0.210555193,0.556584806,1.428665668,0.901077212,5.25,6.25,6.75,2.8,2.56,2.36,0.6431,1.506,-0.000310994,-0.002988048
04-May-94,-0.094480646,-0.163490582,-0.111897083,0.132114451,-1.146072079,1.451256029,-0.675384217,5.25,6.25,6.75,3.09,2.55,2.29,0.6429,1.5015,0.002177633,-0.005328005
11-May-94,-0.132053701,-0.061376237,-0.160478223,0.191315011,0.567037575,1.364423645,0.17569006,5.25,6.25,6.75,3.09,2.55,2.29,0.6443,1.4935,0.006053081,0.01071309
18-May-94,-0.075264853,-0.084053125,-0.10254177,0.177501547,0.743425955,1.499355855,0.036694098,5.25,6.25,7.25,3.09,2.55,2.29,0.6482,1.5095,0.004319654,-0.000662471
25-May-94,-0.063010273,0.093762883,-0.089957213,0.082977986,0.210170418,1.455133642,-0.675384217,5.25,6.25,7.25,3.09,2.55,2.29,0.651,1.5085,0.002611367,0.005634736
01-Jun-94,-0.059986274,-0.701952898,-0.083831145,-0.004638843,-1.146072079,1.378932016,-0.102951029,5.25,6.25,7.25,3.49,2.62,2.49,0.6527,1.517,-0.000612839,-0.004943968
08-Jun-94,-0.06620926,-0.310797885,-0.086538012,0.100244816,0.171657045,1.374074108,-0.084906544,5.25,6.25,7.25,3.49,2.62,2.49,0.6523,1.5095,0.000153304,0.008280888
15-Jun-94,-0.043810885,-0.178332437,-0.069679454,0.107743554,0.594307565,1.419516244,0.900004845,5.25,6.25,7.25,3.49,2.62,2.49,0.6524,1.522,0.002452483,0.005584757
22-Jun-94,-0.079705156,0.195632784,-0.105391104,0.023481423,0.270005442,1.351527315,0.612591413,5.25,6.25,7.25,3.49,2.62,2.49,0.654,1.5305,0.003669725,0.010127409
29-Jun-94,-0.111268491,-0.201289148,-0.131320041,0.009569292,0.17439091,1.27116488,-0.034332963,5.25,6.25,7.25,3.49,2.62,2.49,0.6564,1.546,0.002285192,0.000323415
06-Jul-94,-0.107194568,-0.759094604,-0.138443376,0.009963962,-0.073739579,1.150196433,-0.202005161,5.25,6.25,7.25,3.27,2.35,2.77,0.6579,1.5465,0.004711962,0.012932428
13-Jul-94,-0.090909812,-0.40772747,-0.126096263,0.067783176,0.637826783,1.196052471,-0.159847744,5.25,6.25,7.25,3.27,2.35,2.77,0.661,1.5665,0.002420575,-0.013405681
20-Jul-94,-0.078338067,-0.2662096,-0.11246695,0.13872518,0.769075184,1.299397386,0.07288456,5.25,6.25,7.25,3.27,2.35,2.77,0.6626,1.5455,-0.000452762,-0.008411517
27-Jul-94,-0.082056548,-0.250166438,-0.107860527,0.143757228,0.139657926,1.234087931,-0.139424902,5.25,6.25,7.25,3.27,2.35,2.77,0.6623,1.5325,0.001962857,0.006199021
03-Aug-94,-0.042580506,-0.219643259,-0.065690387,0.220816623,0.555292774,1.377298191,0.751482054,5.25,6.25,7.25,3.48,2.41,2.9,0.6636,1.542,0.000602773,-0.003242542
10-Aug-94,-0.056743541,-0.2412684,-0.07115161,0.227328685,0.28240354,1.397710119,-0.675384217,5.25,6.25,7.25,3.48,2.41,2.9,0.664,1.537,0,0.003578399
17-Aug-94,-0.051428301,-0.007349568,-0.048024518,0.250318236,0.476356066,1.545625796,2.063044007,5.25,6.25,7.75,3.48,2.41,2.9,0.664,1.5425,0.003313253,0.00713128
24-Aug-94,-0.01301312,0.127713084,-0.029693804,0.265019708,0.314242455,1.402764086,1.665873841,5.25,6.25,7.75,3.48,2.41,2.9,0.6662,1.5535,0.000750525,-0.01158674
31-Aug-94,0.023455328,0.384509826,0.000984023,0.310505472,-1.146072079,1.476569434,0.764827274,5.75,6.25,7.75,3.48,2.41,2.9,0.6667,1.5355,0,0.006838163
07-Sep-94,0.008597812,-0.583821122,-0.020528447,0.263737029,0.281995749,1.507742826,1.112524951,5.75,6.25,7.75,3.48,2.18,2.96,0.6667,1.546,0.007649618,0.012613195
14-Sep-94,0.013563077,-0.091437869,-0.030786048,0.141290538,0.45581671,1.445221767,0.90563477,5.75,6.25,7.75,3.48,2.18,2.96,0.6718,1.5655,0.008782376,0.008431811
21-Sep-94,-0.010350032,0.805903371,-0.065642898,0.077156598,0.121661022,1.426443665,1.533007604,5.75,6.75,7.75,3.48,2.18,2.96,0.6777,1.5787,-0.008705917,-0.002660417
28-Sep-94,0.004184851,-0.024235415,-0.049591651,0.100738154,0.145277537,1.515759464,1.955493284,5.75,6.75,7.75,3.48,2.18,2.96,0.6718,1.5745,0.010270914,0.007621467
05-Oct-94,-0.04548967,0.164800836,-0.103349081,0.019436052,0.0910434,1.624986151,1.508988504,5.75,6.75,7.75,3.46,2.4,2.61,0.6787,1.5865,-0.006335642,-0.002836432
12-Oct-94,0.00252794,-0.083313364,-0.046599851,0.161714731,0.366408509,1.597712156,1.281363347,5.75,6.75,7.75,3.46,2.4,2.61,0.6744,1.582,0.009341637,0.025600506
19-Oct-94,0.035824743,-0.086861,-0.023757692,0.122543694,0.274464097,1.588562733,1.024510452,5.75,6.75,7.75,3.46,2.4,2.61,0.6807,1.6225,-0.001909799,0.009244992
26-Oct-94,-0.012192867,0.827771347,-0.060134186,0.062455125,0.002958439,1.573705812,0.614194218,5.75,6.75,7.75,3.46,2.4,2.61,0.6794,1.6375,0.002355019,-0.010076336
02-Nov-94,-0.018262739,0.557406424,-0.041708494,0.142770552,-0.034518812,1.588737007,-0.675384217,5.75,6.75,7.75,3.55,2.61,2.67,0.681,1.621,0.000587372,-0.011104257
09-Nov-94,-0.021204713,0.321559389,-0.046932273,0.160826723,0.367373892,1.545625796,0.268637446,5.75,6.75,7.75,3.55,2.61,2.67,0.6814,1.603,-0.003815674,-0.019837804
16-Nov-94,-0.013849778,0.001718936,-0.045982495,0.207101827,0.998875878,1.550200508,0.420993948,5.75,6.75,8.5,3.55,2.61,2.67,0.6788,1.5712,0.00486152,-0.000445519
23-Nov-94,-0.107123479,0.757569645,-0.120397595,0.089687383,0.42950378,1.26985782,0.263415403,6.25,6.75,8.5,3.55,2.61,2.67,0.6821,1.5705,0.001026242,-0.003820439
30-Nov-94,-0.071797917,-0.749004908,-0.10254177,0.142869219,0.107875186,1.3227502,-0.199163389,6.25,6.75,8.5,3.55,2.61,2.67,0.6828,1.5645,-0.001611013,0
07-Dec-94,-0.073826676,-0.16473531,-0.114224039,0.074887243,0.098731094,1.18831903,-0.266770366,6.25,6.75,8.5,2.85,2.89,2.67,0.6817,1.5645,0,-0.001917546
14-Dec-94,-0.06793726,0.037909326,-0.096463192,0.043412279,0.519962668,1.043714573,-0.049060771,6.25,6.75,8.5,2.85,2.89,2.67,0.6817,1.5615,0.001320229,-0.010886968
21-Dec-94,-0.037582431,0.420973606,-0.074428344,0.132015783,0.639790838,1.269138936,-0.039597135,6.25,7.25,8.5,2.85,2.89,2.67,0.6826,1.5445,0.001318488,0.019423762
28-Dec-94,-0.016972207,-0.86453144,-0.068492232,0.157077354,-1.146072079,1.305453433,-0.675384217,6.25,7.25,8.5,2.85,2.89,2.67,0.6835,1.5745,0.006291149,-0.008701175
